# Created on: Tue Feb 27 01:40:47 2018
# X	Y	Z	Vx	Vy	Vz
1.04392	1.59578	1.45456	1.01345	2.11822	1.83455
10.4796	0.577378	1.61332	-1.66847	0.0791399	-0.0055497
0.954278	0.605681	1.98701	0.832445	0.136071	-1.41688
0.920435	10.641	3.49388	0.760812	-1.34315	-0.554085
0.737361	0.195423	4.63618	0.395521	-0.687003	-0.422653
0.469975	0.247794	5.55407	-0.139173	-0.583694	-0.741911
10.5415	1.52417	6.54195	-1.54227	1.97357	-0.922612
1.70861	0.0335418	7.18425	2.34418	-1.0156	-1.79449
0.441803	0.772771	9.19836	-0.190551	0.468031	0.0836441
10.6875	0.789851	0.38345	-1.2512	0.505272	1.85107
0.732841	1.05744	0.131791	0.38848	-1.11852	-0.814974
0.07275	1.76043	2.11071	-0.935591	0.288933	0.992182
1.55529	1.50198	3.10333	2.03935	-0.226705	0.821232
0.460524	1.40544	4.09818	-0.15861	-0.420108	0.658147
0.799955	1.03721	5.62556	0.525426	-1.15971	1.55952
0.721541	1.6731	5.3255	0.36868	0.11538	-1.2031
0.56951	1.63002	6.38728	0.0635083	0.0281287	-1.23314
0.410122	0.812547	7.16158	-0.256266	-1.61291	-1.838
0.012238	1.17328	8.86115	-1.05107	-0.887622	-0.594013
10.7533	2.25098	9.22823	-1.11457	1.27652	-2.01249
10.5367	3.36664	10.024	-1.55255	1.34654	-2.57822
0.691461	2.38572	1.57041	0.307026	-0.614613	-0.0930672
1.22115	3.39382	2.59879	1.36736	1.4055	-0.190216
0.999052	3.09018	3.56761	0.919662	0.796125	-0.404679
0.278422	2.33243	4.60837	-0.521132	-0.722729	-0.481229
0.121203	2.50888	5.94213	-0.832584	-0.368319	0.0331932
10.4666	2.5712	6.98324	-1.68842	-0.243575	-0.0340413
0.365788	1.6846	8.83866	-0.343837	-2.01911	1.52046
0.755074	2.80225	8.47639	0.434585	0.22011	-1.36366
0.477103	2.90549	9.83836	-0.122215	0.424811	-0.790713
0.515042	3.78085	0.0289891	-0.0471207	0.0150794	-1.01982
0.861607	3.90154	1.07248	0.647563	0.260777	-1.08761
0.787639	3.4035	2.76612	0.49537	-0.733286	0.147497
0.789619	3.50385	4.85317	0.501796	-0.533494	2.17015
0.409042	4.02249	5.00079	-0.259505	0.507576	0.307693
10.6208	3.42943	6.03765	-1.37712	-0.680299	0.22526
0.440257	4.022	7.31314	-0.195757	0.503993	0.622802
0.690762	4.17791	8.36615	0.305348	0.814855	0.573068
0.740507	3.64249	9.27126	0.405965	-0.260522	0.229085
0.19295	4.54951	10.5329	-0.692759	1.55794	0.600632
0.483867	4.73865	0.153743	-0.107351	-0.216558	-0.768364
0.607759	5.56994	0.938094	0.141715	1.45122	-1.35714
0.534201	3.8727	1.97334	-0.0101271	-1.95349	-1.44048
0.937821	5.23891	2.95446	0.799283	0.78162	-1.63275
0.664117	4.06579	4.53895	0.251039	-1.56394	-0.620148
0.882004	5.98126	5.94809	0.68536	2.2712	0.0467278
0.783453	5.67465	7.4895	0.489188	1.65921	0.977014
0.593567	4.4122	8.258	0.109336	-0.873014	0.356183
0.488897	4.7352	9.49242	-0.0983686	-0.224451	0.67016
0.847957	4.81804	10.0505	0.624127	-0.0560884	-0.366666
0.265985	5.6755	0.335903	-0.5416	-0.493631	-0.40536
0.602495	6.06324	2.10789	0.128428	0.276811	0.983877
0.442459	5.82122	2.43959	-0.193918	-0.210377	-0.506556
0.6993	5.55777	2.56341	0.32144	-0.738897	-2.41655
0.944618	5.38702	4.8135	0.811678	-1.08075	-0.0705696
1.31516	5.51589	6.17558	1.5554	-0.819435	0.503308
0.326407	6.46142	7.3299	-0.424418	1.07657	0.657616
1.04702	5.30601	8.27552	1.02007	-1.23873	0.392854
0.36945	5.65592	8.82533	-0.339733	-0.535604	-0.666054
10.6538	5.00186	10.0271	-1.31498	-1.84638	-0.414311
0.416082	7.65673	0.227237	-0.241674	1.3124	-0.6241
10.3585	8.69428	1.22931	-1.90582	3.39296	-0.778774
0.458284	7.01922	2.65832	-0.160398	0.0325979	-0.0685797
0.703604	6.0413	4.21543	0.328305	-1.92767	0.892663
0.480615	7.9335	5.04575	-0.121047	1.86253	0.396508
0.732765	6.79523	4.95643	0.384698	-0.415599	-1.9421
0.194885	7.91608	7.94021	-0.69046	1.83172	1.87884
0.847801	7.5566	8.68301	0.620577	1.11145	1.21359
0.727781	6.64655	8.94038	0.379585	-0.712816	-0.430112
10.2878	7.16928	10.2204	-2.04567	0.335407	-0.0261057
0.593306	7.32601	0.330289	0.113091	-1.50992	-0.417569
0.167078	7.95908	1.98495	-0.740613	-0.239861	0.736517
0.704194	7.49954	2.50311	0.334237	-1.15979	-0.381218
10.6172	7.23345	2.88535	-1.39112	-1.69566	-1.76898
0.781774	8.39638	4.2844	0.485895	0.63249	-1.13314
0.908401	8.66456	5.56233	0.738834	1.17317	-0.72262
0.845373	7.13979	6.68358	0.611211	-1.88488	-0.63774
0.410991	8.01853	8.1926	-0.255996	-0.118725	0.2289
0.035184	7.87881	9.3329	-1.00761	-0.399663	0.35477
1.44252	8.576	10.1424	1.80982	0.990641	-0.181539
0.842446	9.34103	0.953069	0.608362	0.366363	0.82801
0.379945	9.37902	2.00064	-0.317604	0.442574	0.771156
1.11849	9.28012	2.97576	1.16489	0.246189	0.569377
0.326106	9.00309	4.60671	-0.425905	-0.307785	1.67151
0.197815	8.8182	4.53539	-0.683814	-0.68012	-0.628955
0.625006	8.39662	5.59236	0.170433	-1.52416	-0.661569
0.0125212	8.40863	6.93053	-1.05536	-1.49806	-0.14332
1.48948	8.81942	7.84612	1.90208	-0.671659	-0.468627
0.627235	9.63414	9.83898	0.176464	0.956519	1.36603
0.414191	9.21611	10.2967	-0.251448	0.117154	0.127646
0.774268	9.95744	0.535892	0.47178	-0.551613	-0.00754228
0.666953	10.1971	1.68738	0.257297	-0.0689629	0.140976
0.952524	10.1794	2.08341	0.83075	-0.106817	-1.22006
0.870587	0.751149	4.75454	0.663073	2.58652	1.97383
0.690167	9.32269	4.60632	0.304767	-1.82249	-0.485715
0.949245	9.53671	6.18601	0.823431	-1.39511	0.528759
0.360318	0.0452819	6.94241	-0.355491	1.1692	-0.117926
10.4055	9.51903	7.88986	-1.81166	-1.43281	-0.378466
0.100954	10.3799	9.4086	-0.875253	0.290928	0.502399
10.648	10.735	10.3794	-1.32817	1.0054	0.296256
1.57552	0.00812748	0.0162565	-0.0777992	-1.0609	-1.0469
2.00667	0.260392	2.51894	0.78449	-0.556438	1.80643
1.38803	10.4009	3.32107	-0.455424	-1.82592	1.25868
1.11228	0.338973	3.54491	-1.01055	-0.398372	-0.45147
