# Created on: Tue Feb 27 01:40:47 2018
# T	K	U	Etot	Pc	Pk	Ptot
0.696759	1.04514	0.0015836	1.04672	0.00061575	0.557407	0.558023
1	1.5	0.00159602	1.5016	0.000624207	0.8	0.800624
1	1.5	0.00159604	1.5016	0.000624208	0.8	0.800624
1	1.5	0.00159606	1.5016	0.00062421	0.8	0.800624
1	1.5	0.00159605	1.5016	0.000624192	0.8	0.800624
1	1.5	0.00159612	1.5016	0.000624237	0.8	0.800624
1	1.5	0.00159641	1.5016	0.000624426	0.8	0.800624
1	1.5	0.00159713	1.5016	0.000624917	0.8	0.800625
1	1.5	0.00159798	1.5016	0.000625495	0.8	0.800625
1	1.5	0.00159914	1.5016	0.000626282	0.8	0.800626
1	1.5	0.00160054	1.5016	0.000627232	0.8	0.800627
1	1.5	0.00160204	1.5016	0.000628245	0.8	0.800628
1	1.5	0.00160365	1.5016	0.000629339	0.8	0.800629
1	1.5	0.00160524	1.50161	0.00063041	0.8	0.80063
1	1.5	0.00160672	1.50161	0.000631411	0.8	0.800631
1	1.5	0.00160815	1.50161	0.00063238	0.8	0.800632
