# Created on: Tue Feb 27 01:40:46 2018
# X	Y	Z	Vx	Vy	Vz
1.13385	1.68419	1.54354	0.715541	1.49705	1.29731
12.4011	0.668212	1.8878	-1.17591	0.0543327	-0.00296277
1.04499	0.696276	2.44626	0.589355	0.0941807	-0.999065
1.01207	12.5614	4.13417	0.542597	-0.948245	-0.391298
0.828969	0.287352	5.4584	0.282601	-0.486508	-0.299977
0.561791	0.340246	6.55992	-0.0967961	-0.411403	-0.524915
12.4621	1.61344	7.73115	-1.08926	1.39657	-0.650866
1.7969	0.127514	8.55736	1.65711	-0.713499	-1.26674
0.532692	0.863851	10.7515	-0.138116	0.332131	0.0598492
0.00884787	0.880195	0.288435	-0.881997	0.35535	1.30417
0.824037	1.33268	0.22439	0.275602	-0.791245	-0.575917
0.165816	2.03414	2.38353	-0.659109	0.20486	0.701008
1.6435	1.77597	3.55897	1.43926	-0.161744	0.581024
0.552595	1.67958	4.73626	-0.109869	-0.298628	0.46368
0.890233	1.31293	6.44563	0.369604	-0.819291	1.10192
0.8119	1.94697	6.3328	0.25837	0.0810674	-0.847441
0.660617	1.9039	7.57697	0.0435464	0.0199031	-0.869804
0.501715	1.08942	8.53415	-0.182099	-1.13669	-1.2997
0.103957	1.44872	10.4155	-0.74693	-0.626468	-0.417215
0.073293	2.52253	10.9657	-0.790478	0.898383	-1.42502
12.4574	3.82254	11.9458	-1.09589	0.955297	-1.82237
0.782234	2.84311	1.84518	0.216227	-0.435526	-0.0634819
1.31103	3.84835	3.05612	0.96714	0.991964	-0.133023
1.08988	3.54584	4.20727	0.653095	0.562382	-0.287497
0.370342	2.79023	5.4316	-0.368664	-0.510602	-0.338052
0.212728	2.96572	6.94735	-0.592468	-0.2614	0.0252337
12.3864	3.02772	8.1702	-1.19676	-0.173355	-0.027397
0.457248	2.1436	10.2072	-0.245247	-1.42885	1.07611
0.845511	3.25813	10.0316	0.3061	0.153827	-0.962455
0.568507	3.36171	11.5749	-0.0872551	0.300918	-0.559954
0.606387	4.42182	0.121367	-0.0334712	0.0171716	-0.722213
0.952098	4.54128	1.34761	0.457446	0.186813	-0.770035
0.879216	4.04351	3.22239	0.353947	-0.52003	0.103083
0.880774	4.14378	5.48965	0.356165	-0.377646	1.53352
0.500733	4.66086	5.8222	-0.183502	0.35663	0.216627
12.5396	4.06919	7.04233	-0.979197	-0.483565	0.160113
0.531338	4.66095	8.50013	-0.14004	0.356755	0.441123
0.78158	4.81693	9.73618	0.215311	0.578246	0.407214
0.831044	4.2835	10.8242	0.285555	-0.179244	0.163109
0.285435	5.18808	12.268	-0.489234	1.10529	0.424184
0.574924	5.56053	0.245412	-0.0781467	-0.154954	-0.546062
0.698302	6.38928	1.21352	0.097057	1.02191	-0.960452
0.625737	4.6976	2.4316	-0.00599534	-1.38034	-1.01987
1.02838	6.06055	3.59586	0.565772	0.555096	-1.15571
0.755197	4.88954	5.36225	0.177842	-1.10778	-0.436523
0.973069	6.80073	6.95315	0.487228	1.60618	0.0334863
0.874698	6.49437	8.67586	0.347539	1.17114	0.690674
0.684948	5.23569	9.62832	0.0780872	-0.61622	0.25406
0.579966	5.55764	11.0454	-0.0709896	-0.159039	0.477229
0.937559	5.63965	11.7867	0.436808	-0.042587	-0.259157
0.356781	6.67943	0.427546	-0.38791	-0.355195	-0.287432
0.693487	7.06775	2.38119	0.0902187	0.196211	0.697679
0.534334	6.82713	2.89681	-0.135786	-0.145474	-0.359249
0.790486	6.5644	3.20576	0.227957	-0.518564	-1.70966
1.03547	6.39413	5.63639	0.575843	-0.760347	-0.0472328
1.40468	6.52194	7.17963	1.10012	-0.57885	0.355091
0.418076	7.46444	8.51655	-0.300887	0.759539	0.46444
1.13685	6.3124	9.64547	0.719809	-0.876388	0.278403
0.46135	6.66078	10.3799	-0.239433	-0.381675	-0.467805
12.5731	6.00803	11.7632	-0.93164	-1.30861	-0.292553
0.506555	8.84285	0.319644	-0.175221	0.927792	-0.440666
12.2786	9.87703	1.50567	-1.34978	2.39638	-0.545599
0.54977	8.20753	3.11494	-0.113866	0.0256036	-0.0495047
0.795185	7.23232	4.85315	0.234627	-1.35923	0.629689
0.573452	9.11935	5.86762	-0.0802528	1.32042	0.28113
0.824725	7.98388	5.9641	0.276566	-0.291978	-1.37101
0.287488	9.10137	9.12571	-0.486333	1.29491	1.32947
0.938114	8.74276	10.051	0.437585	0.785659	0.854285
