# Created on: Tue Feb 27 01:40:19 2018
# T	K	U	Etot	Pc	Pk	Ptot
0.999968	1.49995	0.108069	1.60802	0.0854696	0.799975	0.885444
0.999968	1.49995	0.10812	1.60807	0.0854579	0.799974	0.885432
0.999968	1.49995	0.108171	1.60812	0.0854461	0.799974	0.88542
0.999967	1.49995	0.108222	1.60817	0.0854335	0.799974	0.885407
0.999967	1.49995	0.108276	1.60823	0.0854238	0.799973	0.885397
0.999966	1.49995	0.108329	1.60828	0.0854115	0.799973	0.885385
0.999966	1.49995	0.108383	1.60833	0.0854008	0.799973	0.885374
0.999966	1.49995	0.108438	1.60839	0.0853903	0.799973	0.885363
0.999966	1.49995	0.108493	1.60844	0.0853801	0.799972	0.885353
0.999965	1.49995	0.108547	1.60849	0.085367	0.799972	0.885339
0.999965	1.49995	0.108601	1.60855	0.0853545	0.799972	0.885327
0.999965	1.49995	0.108655	1.6086	0.0853408	0.799972	0.885313
0.999965	1.49995	0.108708	1.60866	0.0853268	0.799972	0.885299
0.999965	1.49995	0.108764	1.60871	0.0853157	0.799972	0.885287
0.999965	1.49995	0.108819	1.60877	0.0853042	0.799972	0.885276
0.999964	1.49995	0.108875	1.60882	0.0852931	0.799972	0.885265
0.999964	1.49995	0.10893	1.60888	0.0852803	0.799972	0.885252
0.999964	1.49995	0.108983	1.60893	0.0852666	0.799971	0.885238
0.999964	1.49995	0.109039	1.60899	0.0852557	0.799971	0.885227
0.999964	1.49995	0.109094	1.60904	0.0852449	0.799971	0.885216
0.999964	1.49995	0.109148	1.60909	0.0852312	0.799971	0.885203
0.999964	1.49995	0.109201	1.60915	0.0852176	0.799971	0.885189
0.999964	1.49995	0.109255	1.6092	0.0852058	0.799972	0.885177
0.999964	1.49995	0.109308	1.60925	0.0851929	0.799972	0.885165
0.999965	1.49995	0.109362	1.60931	0.085183	0.799972	0.885155
0.999965	1.49995	0.109416	1.60936	0.0851722	0.799972	0.885144
0.999965	1.49995	0.10947	1.60942	0.0851619	0.799972	0.885134
0.999965	1.49995	0.109523	1.60947	0.0851519	0.799972	0.885124
0.999965	1.49995	0.109575	1.60952	0.085141	0.799972	0.885113
0.999965	1.49995	0.109629	1.60958	0.0851326	0.799972	0.885105
0.999965	1.49995	0.109682	1.60963	0.0851235	0.799972	0.885096
0.999966	1.49995	0.109733	1.60968	0.0851142	0.799973	0.885087
0.999966	1.49995	0.109786	1.60973	0.085106	0.799973	0.885079
0.999966	1.49995	0.109837	1.60979	0.085097	0.799973	0.88507
0.999966	1.49995	0.109888	1.60984	0.0850893	0.799973	0.885062
0.999967	1.49995	0.109938	1.60989	0.0850811	0.799973	0.885054
0.999967	1.49995	0.109988	1.60994	0.0850734	0.799973	0.885047
0.999967	1.49995	0.110038	1.60999	0.0850665	0.799974	0.88504
0.999967	1.49995	0.110087	1.61004	0.0850589	0.799974	0.885033
0.999968	1.49995	0.110136	1.61009	0.0850518	0.799974	0.885026
0.999968	1.49995	0.110186	1.61014	0.0850475	0.799974	0.885022
0.999968	1.49995	0.110232	1.61018	0.0850388	0.799975	0.885013
0.999968	1.49995	0.110281	1.61023	0.0850358	0.799975	0.885011
0.999969	1.49995	0.110327	1.61028	0.0850291	0.799975	0.885004
0.999969	1.49995	0.110373	1.61033	0.085023	0.799975	0.884998
0.999969	1.49995	0.110419	1.61037	0.0850178	0.799975	0.884993
0.99997	1.49995	0.110465	1.61042	0.0850132	0.799976	0.884989
0.99997	1.49995	0.11051	1.61047	0.0850098	0.799976	0.884986
0.99997	1.49996	0.110555	1.61051	0.0850053	0.799976	0.884982
0.999971	1.49996	0.110598	1.61055	0.0850004	0.799977	0.884977
0.999971	1.49996	0.110641	1.6106	0.0849964	0.799977	0.884973
0.999971	1.49996	0.110684	1.61064	0.0849935	0.799977	0.884971
0.999972	1.49996	0.110728	1.61069	0.0849924	0.799977	0.88497
0.999972	1.49996	0.11077	1.61073	0.0849901	0.799978	0.884968
0.999972	1.49996	0.110811	1.61077	0.0849871	0.799978	0.884965
0.999973	1.49996	0.110854	1.61081	0.0849873	0.799978	0.884965
0.999973	1.49996	0.110895	1.61085	0.0849864	0.799978	0.884965
0.999973	1.49996	0.110934	1.61089	0.0849846	0.799979	0.884963
0.999974	1.49996	0.110974	1.61093	0.0849833	0.799979	0.884962
0.999974	1.49996	0.111013	1.61097	0.0849835	0.799979	0.884963
0.999974	1.49996	0.111051	1.61101	0.0849817	0.79998	0.884961
0.999975	1.49996	0.111089	1.61105	0.0849809	0.79998	0.884961
0.999975	1.49996	0.111127	1.61109	0.0849813	0.79998	0.884961
