# Created on: Tue Feb 27 01:40:19 2018
# T	K	U	Etot	Pc	Pk	Ptot
0.696759	1.04514	0.00418708	1.04933	0.00204011	0.557407	0.559448
1	1.5	0.00421199	1.50421	0.00206148	0.8	0.802061
1	1.5	0.00421206	1.50421	0.00206151	0.8	0.802061
1	1.5	0.00421212	1.50421	0.00206154	0.8	0.802061
1	1.5	0.0042121	1.50421	0.00206151	0.8	0.802061
1	1.5	0.00421226	1.50421	0.00206163	0.8	0.802062
1	1.5	0.00421283	1.50421	0.00206211	0.8	0.802062
1	1.5	0.00421429	1.50421	0.00206335	0.8	0.802063
1	1.5	0.004216	1.50422	0.0020648	0.8	0.802065
1	1.5	0.00421833	1.50422	0.00206679	0.8	0.802067
1	1.5	0.00422114	1.50422	0.00206919	0.8	0.802069
1	1.5	0.00422415	1.50422	0.00207175	0.8	0.802072
1	1.5	0.0042274	1.50423	0.00207452	0.8	0.802074
1	1.5	0.00423059	1.50423	0.00207723	0.8	0.802077
1	1.5	0.00423358	1.50423	0.00207977	0.8	0.80208
1	1.5	0.00423648	1.50424	0.00208222	0.8	0.802082
1	1.5	0.00423943	1.50424	0.00208472	0.8	0.802085
1	1.5	0.00424245	1.50424	0.00208728	0.8	0.802087
1	1.5	0.00424512	1.50425	0.00208953	0.8	0.802089
1	1.5	0.00424761	1.50425	0.00209164	0.8	0.802092
1	1.5	0.00425001	1.50425	0.00209365	0.8	0.802094
1	1.5	0.0042524	1.50425	0.00209567	0.8	0.802096
1	1.5	0.00425466	1.50425	0.00209757	0.8	0.802098
1	1.5	0.00425668	1.50426	0.00209927	0.8	0.802099
1	1.5	0.00425897	1.50426	0.0021012	0.8	0.802101
1	1.5	0.00426075	1.50426	0.00210269	0.8	0.802103
1	1.5	0.00426263	1.50426	0.00210426	0.8	0.802104
1	1.5	0.00426431	1.50426	0.00210565	0.8	0.802106
1	1.5	0.00426584	1.50427	0.00210693	0.8	0.802107
1	1.5	0.00426725	1.50427	0.0021081	0.8	0.802108
1	1.5	0.00426892	1.50427	0.00210949	0.8	0.802109
1	1.5	0.00427032	1.50427	0.00211064	0.8	0.802111
1	1.5	0.00427186	1.50427	0.00211192	0.8	0.802112
1	1.5	0.00427325	1.50427	0.00211307	0.8	0.802113
1	1.5	0.00427436	1.50427	0.00211397	0.8	0.802114
1	1.5	0.00427557	1.50428	0.00211496	0.8	0.802115
1	1.5	0.00427663	1.50428	0.00211583	0.8	0.802116
1	1.5	0.00427782	1.50428	0.00211679	0.8	0.802117
1	1.5	0.00427853	1.50428	0.00211735	0.8	0.802117
1	1.5	0.00427919	1.50428	0.00211786	0.8	0.802118
1	1.5	0.0042798	1.50428	0.00211833	0.8	0.802118
1	1.5	0.00428085	1.50428	0.00211918	0.8	0.802119
1	1.5	0.00428146	1.50428	0.00211963	0.8	0.80212
1	1.5	0.00428235	1.50428	0.00212034	0.8	0.80212
1	1.5	0.00428323	1.50428	0.00212104	0.8	0.802121
1	1.5	0.00428414	1.50428	0.00212176	0.8	0.802122
1	1.5	0.00428458	1.50428	0.00212208	0.8	0.802122
1	1.5	0.00428517	1.50429	0.00212252	0.8	0.802122
1	1.5	0.00428546	1.50429	0.0021227	0.8	0.802123
1	1.5	0.00428573	1.50429	0.00212286	0.8	0.802123
1	1.5	0.00428641	1.50429	0.00212338	0.8	0.802123
1	1.5	0.00428693	1.50429	0.00212376	0.8	0.802124
1	1.5	0.00428756	1.50429	0.00212423	0.8	0.802124
1	1.5	0.00428787	1.50429	0.00212443	0.8	0.802124
1	1.5	0.00428802	1.50429	0.00212449	0.8	0.802124
1	1.5	0.00428848	1.50429	0.00212481	0.8	0.802125
1	1.5	0.00428899	1.50429	0.00212517	0.8	0.802125
1	1.5	0.00428903	1.50429	0.00212513	0.8	0.802125
1	1.5	0.00428892	1.50429	0.00212496	0.8	0.802125
1	1.5	0.00428912	1.50429	0.00212506	0.8	0.802125
1	1.5	0.00428913	1.50429	0.00212499	0.8	0.802125
1	1.5	0.00428953	1.50429	0.00212525	0.8	0.802125
1	1.5	0.00428968	1.50429	0.0021253	0.8	0.802125
1	1.5	0.00429	1.50429	0.0021255	0.8	0.802125
1	1.5	0.00429015	1.50429	0.00212554	0.8	0.802126
1	1.5	0.00429023	1.50429	0.00212553	0.8	0.802126
1	1.5	0.00429059	1.50429	0.00212576	0.8	0.802126
1	1.5	0.00429076	1.50429	0.00212583	0.8	0.802126
1	1.5	0.00429092	1.50429	0.00212588	0.8	0.802126
1	1.5	0.00429114	1.50429	0.00212598	0.8	0.802126
1	1.5	0.00429121	1.50429	0.00212596	0.8	0.802126
1	1.5	0.00429136	1.50429	0.002126	0.8	0.802126
1	1.5	0.00429147	1.50429	0.00212601	0.8	0.802126
1	1.5	0.00429148	1.50429	0.00212594	0.8	0.802126
1	1.5	0.00429164	1.50429	0.00212599	0.8	0.802126
1	1.5	0.00429166	1.50429	0.00212591	0.8	0.802126
1	1.5	0.0042917	1.50429	0.00212586	0.8	0.802126
1	1.5	0.00429209	1.50429	0.00212611	0.8	0.802126
1	1.5	0.00429177	1.50429	0.00212574	0.8	0.802126
1	1.5	0.00429224	1.50429	0.00212606	0.8	0.802126
1	1.5	0.00429207	1.50429	0.00212582	0.8	0.802126
1	1.5	0.004292	1.50429	0.00212567	0.8	0.802126
1	1.5	0.00429201	1.50429	0.00212559	0.8	0.802126
1	1.5	0.00429198	1.50429	0.00212548	0.8	0.802125
1	1.5	0.00429212	1.50429	0.0021255	0.8	0.802125
1	1.5	0.00429208	1.50429	0.00212538	0.8	0.802125
1	1.5	0.00429198	1.50429	0.0021252	0.8	0.802125
1	1.5	0.00429184	1.50429	0.00212498	0.8	0.802125
1	1.5	0.00429197	1.50429	0.002125	0.8	0.802125
1	1.5	0.00429233	1.50429	0.00212522	0.8	0.802125
1	1.5	0.00429224	1.50429	0.00212505	0.8	0.802125
1	1.5	0.0042923	1.50429	0.00212501	0.8	0.802125
1	1.5	0.00429259	1.50429	0.00212516	0.8	0.802125
1	1.5	0.00429268	1.50429	0.00212515	0.8	0.802125
1	1.5	0.00429273	1.50429	0.0021251	0.8	0.802125
1	1.5	0.00429274	1.50429	0.00212501	0.8	0.802125
1	1.5	0.00429289	1.50429	0.00212505	0.8	0.802125
1	1.5	0.00429273	1.50429	0.00212481	0.8	0.802125
1	1.5	0.00429269	1.50429	0.00212469	0.8	0.802125
1	1.5	0.00429282	1.50429	0.0021247	0.8	0.802125
