# Created on: Tue Feb 27 01:40:19 2018
# T	K	U	Etot	Pc	Pk	Ptot
0.499975	0.749962	0.0665599	0.816522	0.0348204	0.249987	0.284808
0.499974	0.749961	0.066601	0.816562	0.0348169	0.249987	0.284804
0.499974	0.74996	0.0666429	0.816603	0.0348133	0.249987	0.2848
0.499973	0.749959	0.0666853	0.816645	0.0348092	0.249986	0.284796
0.499972	0.749959	0.0667287	0.816687	0.0348052	0.249986	0.284791
0.499972	0.749958	0.066773	0.816731	0.034801	0.249986	0.284787
0.499971	0.749957	0.0668179	0.816775	0.0347966	0.249986	0.284782
0.499971	0.749956	0.0668636	0.81682	0.0347921	0.249985	0.284777
0.49997	0.749956	0.0669099	0.816865	0.0347874	0.249985	0.284773
0.49997	0.749955	0.0669569	0.816912	0.0347827	0.249985	0.284768
0.499969	0.749954	0.0670042	0.816958	0.0347774	0.249985	0.284762
0.499969	0.749954	0.0670521	0.817006	0.0347722	0.249985	0.284757
0.499969	0.749953	0.0671006	0.817054	0.0347669	0.249984	0.284751
0.499968	0.749952	0.06715	0.817102	0.0347619	0.249984	0.284746
0.499968	0.749952	0.0671993	0.817151	0.0347563	0.249984	0.28474
0.499968	0.749951	0.0672484	0.8172	0.03475	0.249984	0.284734
0.499967	0.749951	0.0672984	0.817249	0.034744	0.249984	0.284728
0.499967	0.74995	0.0673486	0.817299	0.0347379	0.249983	0.284721
0.499967	0.74995	0.0673999	0.81735	0.0347324	0.249983	0.284716
0.499966	0.74995	0.0674513	0.817401	0.0347266	0.249983	0.28471
0.499966	0.749949	0.0675026	0.817452	0.0347206	0.249983	0.284704
0.499966	0.749949	0.0675551	0.817504	0.0347154	0.249983	0.284698
0.499966	0.749949	0.0676072	0.817556	0.0347095	0.249983	0.284692
0.499966	0.749949	0.0676595	0.817608	0.0347037	0.249983	0.284687
0.499966	0.749948	0.0677117	0.81766	0.0346977	0.249983	0.284681
0.499966	0.749948	0.0677641	0.817712	0.0346918	0.249983	0.284675
0.499965	0.749948	0.0678164	0.817765	0.0346857	0.249983	0.284668
0.499965	0.749948	0.0678685	0.817817	0.0346794	0.249983	0.284662
0.499965	0.749948	0.0679212	0.817869	0.0346738	0.249983	0.284656
0.499965	0.749948	0.0679743	0.817922	0.0346684	0.249983	0.284651
0.499965	0.749948	0.0680272	0.817975	0.034663	0.249983	0.284646
0.499965	0.749948	0.0680801	0.818028	0.0346577	0.249983	0.28464
0.499965	0.749948	0.0681323	0.81808	0.034652	0.249983	0.284635
0.499965	0.749948	0.0681845	0.818133	0.0346463	0.249983	0.284629
0.499965	0.749948	0.0682371	0.818185	0.0346413	0.249983	0.284624
0.499966	0.749948	0.068289	0.818237	0.0346359	0.249983	0.284619
0.499966	0.749948	0.0683417	0.81829	0.0346314	0.249983	0.284614
0.499966	0.749949	0.068393	0.818342	0.0346259	0.249983	0.284609
0.499966	0.749949	0.0684443	0.818393	0.0346208	0.249983	0.284604
0.499966	0.749949	0.0684956	0.818445	0.0346161	0.249983	0.284599
0.499966	0.749949	0.0685462	0.818495	0.034611	0.249983	0.284594
0.499966	0.749949	0.0685971	0.818547	0.0346065	0.249983	0.28459
0.499966	0.74995	0.0686482	0.818598	0.0346027	0.249983	0.284586
0.499967	0.74995	0.0686985	0.818649	0.0345985	0.249983	0.284582
0.499967	0.74995	0.0687486	0.818699	0.0345946	0.249983	0.284578
0.499967	0.749951	0.0687983	0.818749	0.0345907	0.249984	0.284574
0.499967	0.749951	0.0688474	0.818798	0.0345869	0.249984	0.284571
0.499968	0.749951	0.0688967	0.818848	0.0345837	0.249984	0.284567
0.499968	0.749952	0.0689458	0.818897	0.0345808	0.249984	0.284565
0.499968	0.749952	0.068994	0.818946	0.0345775	0.249984	0.284562
0.499968	0.749952	0.069042	0.818994	0.0345746	0.249984	0.284559
0.499969	0.749953	0.0690894	0.819042	0.0345717	0.249984	0.284556
0.499969	0.749953	0.0691368	0.81909	0.0345693	0.249984	0.284554
0.499969	0.749954	0.0691834	0.819137	0.0345667	0.249985	0.284551
0.499969	0.749954	0.0692295	0.819184	0.0345643	0.249985	0.284549
0.49997	0.749954	0.0692754	0.81923	0.0345622	0.249985	0.284547
0.49997	0.749955	0.0693202	0.819275	0.0345598	0.249985	0.284545
0.49997	0.749955	0.0693655	0.819321	0.0345582	0.249985	0.284543
0.499971	0.749956	0.06941	0.819366	0.0345567	0.249985	0.284542
0.499971	0.749956	0.0694539	0.81941	0.034555	0.249985	0.28454
0.499971	0.749957	0.0694979	0.819455	0.0345541	0.249986	0.28454
0.499971	0.749957	0.0695403	0.819497	0.0345523	0.249986	0.284538
0.499972	0.749958	0.0695832	0.819541	0.0345516	0.249986	0.284537
0.499972	0.749958	0.0696251	0.819583	0.0345505	0.249986	0.284537
0.499972	0.749959	0.0696669	0.819626	0.0345499	0.249986	0.284536
0.499973	0.749959	0.0697073	0.819666	0.0345487	0.249986	0.284535
0.499973	0.74996	0.069748	0.819708	0.0345483	0.249987	0.284535
0.499973	0.74996	0.0697878	0.819748	0.0345477	0.249987	0.284534
0.499974	0.749961	0.0698279	0.819789	0.0345479	0.249987	0.284535
0.499974	0.749961	0.0698667	0.819828	0.0345475	0.249987	0.284535
