# Created on: Tue Feb 27 01:40:47 2018
# X	Y	Z	Vx	Vy	Vz
1.13757	1.67887	1.58065	0.934562	2.07158	1.94842
12.3869	0.674293	1.88833	-1.71275	0.133872	0.0115056
1.04557	0.704226	2.43078	0.842136	0.167803	-1.47694
0.967918	12.559	4.09099	0.453491	-1.4246	-0.710374
0.815977	0.288552	5.48693	0.280431	-0.736171	-0.229517
0.561678	0.321732	6.55455	-0.161707	-0.682591	-0.733824
12.4394	1.61176	7.71226	-1.66834	1.99506	-0.999875
1.80773	0.0960594	8.53369	2.35571	-1.13733	-1.89057
0.531319	0.852114	10.7496	-0.173656	0.390375	0.0884379
12.5776	0.88927	0.326182	-1.41998	0.528371	2.01858
0.809725	1.35745	0.195074	0.329049	-1.01561	-0.910017
0.156633	2.0266	2.39397	-0.969394	0.223356	1.03515
1.6363	1.75676	3.60893	2.07218	-0.317356	1.0158
0.553995	1.67778	4.76083	-0.158886	-0.426355	0.773572
0.90803	1.2731	6.42439	0.617286	-1.39038	1.46729
0.814388	1.97156	6.3431	0.383581	0.312316	-1.16542
0.649734	1.92727	7.54836	0.00370553	0.120001	-1.37456
0.495769	1.05932	8.5299	-0.241754	-1.76699	-1.83036
0.128558	1.43048	10.3591	-0.985618	-0.998516	-0.891245
0.0872127	2.56231	10.9758	-1.02628	1.51852	-1.94933
12.4256	3.82419	11.9295	-1.72624	1.37288	-2.63242
0.78688	2.84772	1.83108	0.321473	-0.570876	-0.158412
1.31453	3.83537	3.0323	1.43309	1.30772	-0.355968
1.1009	3.54371	4.21257	0.936302	0.780932	-0.343353
0.384033	2.78171	5.42077	-0.409407	-0.741232	-0.53589
0.233733	2.9592	6.94214	-0.699744	-0.423497	-0.000327277
12.4018	3.03243	8.17827	-1.50404	-0.233447	-0.0194405
0.443257	2.10895	10.1922	-0.38569	-2.13749	1.4184
0.855344	3.28056	10.0343	0.443143	0.315621	-1.34467
0.567036	3.37686	11.5452	-0.0940885	0.476893	-0.915216
0.604532	4.4069	0.129076	-0.0574156	-0.091193	-0.970986
0.931269	4.53427	1.32392	0.543769	0.207812	-1.21535
0.855099	4.06595	3.2405	0.29984	-0.57993	0.267928
0.880059	4.12873	5.49121	0.528196	-0.693853	2.14707
0.482619	4.64377	5.87464	-0.398643	0.439908	0.626252
12.5462	4.08119	7.04459	-1.31002	-0.578126	0.220698
0.538229	4.66327	8.50042	-0.166003	0.50082	0.61128
0.780284	4.78716	9.74061	0.316455	0.600876	0.60379
0.837815	4.26647	10.8376	0.445577	-0.352273	0.290552
0.260757	5.17877	12.2537	-0.819325	1.47549	0.528453
