# Created on: Sun Feb 25 10:35:58 2018
# X	Y	Z	Vx	Vy	Vz
5.98584	11.2675	9.83119	1.10475	1.97806	1.84256
5.28017	1.02686	2.07085	-1.53901	0.263286	0.00177266
4.60163	0.92672	8.42426	0.680266	0.0359082	-1.57684
3.70393	7.05565	0.825142	0.611607	-1.05564	-0.960551
2.65829	10.063	3.49663	0.414917	-0.589268	-0.398158
11.9559	10.2493	3.27789	-0.204666	-0.646348	-0.683276
4.96381	9.98595	3.14923	-1.67312	1.76604	-1.05701
12.4433	8.257	0.249228	2.46339	-0.944858	-1.91717
0.260013	3.34375	11.7928	-0.0776837	0.610602	0.33441
7.29087	2.99105	8.81545	-1.09083	0.44368	1.97572
2.70972	9.9369	9.62969	0.31918	-0.630155	-0.735378
8.93088	2.97062	7.44023	-0.729279	0.203937	1.18091
10.9959	1.06864	6.33431	2.13194	-0.228128	0.53281
12.0551	12.2576	7.3354	-0.349466	-0.412785	0.384921
4.0634	8.93512	1.12337	0.730965	-1.19432	1.58052
3.52547	2.69585	0.468845	0.853832	0.239227	-1.43929
1.45562	2.31966	2.46847	0.274866	0.276619	-0.911662
11.7043	5.91599	1.61182	-0.330877	-1.83682	-1.35387
8.46044	10.1895	7.133	-0.725939	-0.938852	-0.726508
7.98151	8.41986	1.8456	-1.01145	1.33623	-2.02557
5.38416	9.56668	0.271575	-1.56876	1.07015	-2.64058
1.90308	0.458643	2.44596	0.329594	-0.523813	0.127111
6.66529	9.83335	2.16532	1.04141	1.14835	-0.18581
5.03247	7.95753	2.31614	0.887586	1.0584	-0.445455
10.366	12.2936	2.69285	-0.677011	-0.517654	-0.614813
9.84106	0.690791	6.23724	-0.635147	-0.554831	-0.285808
4.70856	1.19157	9.2236	-1.91661	-0.48146	0.175326
11.7115	6.23476	4.93442	-0.335709	-1.88901	1.646
2.62202	3.471	3.98251	0.392349	-0.187304	-1.29685
11.5224	4.70657	7.78111	-0.690387	0.363505	-0.829802
0.221207	3.9553	9.84111	-0.035045	-0.0590562	-0.258457
4.2702	4.98889	9.84984	0.74223	-0.0785115	-0.769914
2.21776	0.847824	3.00128	0.459577	-0.653073	0.00615344
3.43861	0.83646	2.53971	0.633677	-0.861522	2.1147
11.4026	7.02156	7.49524	-0.572626	0.533252	0.243271
6.34802	2.81608	7.41763	-1.50303	-0.023393	-0.152548
12.1053	7.08382	10.9737	-0.18387	0.510189	0.677177
1.7692	8.57115	12.528	-0.0223745	0.890382	0.835202
3.09224	2.73489	11.9728	0.634642	-0.231397	0.386438
9.90168	12.076	2.4028	-0.636847	1.63119	0.473003
0.460448	4.77216	9.98745	0.0499507	0.0087949	-0.493733
2.11087	0.0770088	7.83991	0.359399	1.25173	-1.31057
0.642985	9.09072	8.61664	0.152236	-1.71057	-1.40226
4.41295	9.10334	9.48492	0.780646	0.632998	-1.34952
1.48386	10.711	2.77844	0.184186	-1.58793	-0.435556
3.20739	4.14425	7.30353	0.677493	2.10875	0.0459913
3.33725	1.34495	0.150533	0.569759	1.82	0.830835
0.886557	0.433629	11.2331	0.0163767	-1.25266	0.561157
0.324689	4.9155	1.2694	0.130993	-0.182947	0.616033
4.73739	6.29115	10.8359	0.817382	0.184839	-0.100712
10.546	5.22271	10.8547	-0.557317	-0.210845	-0.63506
1.12684	7.77099	7.21272	0.0248776	0.31212	1.13157
12.0622	5.57881	0.75152	-0.137579	-0.183464	-0.44212
