# Created on: Sun Feb 25 10:38:38 2018
# X	Y	Z	Vx	Vy	Vz
11.8792	9.57185	2.83928	-0.518854	1.20403	-0.747157
0.265236	11.7357	4.2076	1.03549	-0.908111	1.2617
5.05835	10.7788	10.9061	1.60466	0.987833	-0.558686
7.15537	10.7599	0.139187	-2.03833	-1.02314	0.376204
11.9085	10.4451	2.35175	-1.05561	0.84696	-0.325236
8.85798	5.75918	7.56462	-0.972127	-2.25653	0.150644
11.1737	5.78543	5.74779	0.312563	1.06317	-0.099704
0.584659	10.9659	4.13459	2.19695	-0.225394	0.527742
4.51771	1.28152	0.188945	0.866577	0.759159	-0.0687083
9.67356	3.27314	1.74688	-0.517726	-0.294151	-0.455732
1.75442	2.34343	12.5315	0.0867177	0.945219	-0.140092
10.2989	11.145	4.55238	-0.838831	-1.97025	-0.944544
5.46956	2.61945	3.55927	1.16961	0.131573	-1.16336
9.6766	1.03744	4.63385	-1.06928	-0.883991	-0.0413708
0.613933	11.1345	12.1755	-0.915212	-0.329218	-0.777032
8.47079	7.66983	1.47739	-1.98891	1.27672	-0.475804
2.56938	0.2629	6.4232	-0.556751	-0.807985	-1.30246
2.9045	8.83283	2.58951	0.383452	-0.217451	-1.3512
9.48021	9.20908	6.03097	0.903715	-2.26475	1.05282
9.45434	11.5757	3.93989	-0.39153	1.82764	-0.371815
3.95586	7.47741	7.74469	-2.24119	1.48846	0.119578
1.51433	4.30326	2.2674	-0.523162	1.70794	0.18344
1.88826	2.59669	9.32622	-0.683985	-1.53771	-0.140099
5.63753	6.21332	0.391517	0.902443	0.524466	-1.50289
10.8188	3.43203	8.79959	-1.04174	1.39686	-2.59577
8.65021	2.92154	7.42996	-1.65449	0.519163	0.575027
11.9886	1.27461	6.06072	1.19638	-1.25956	-0.236381
8.97361	7.59603	3.08639	-1.47314	-2.82648	0.583293
7.22724	5.27774	10.1479	-2.26018	0.727606	0.0485738
2.87874	5.16803	11.2309	1.37782	1.78158	-0.3485
1.64216	0.817724	10.8305	0.287836	-0.55237	0.136229
2.902	3.01281	10.2535	-0.121887	-0.203376	-1.12847
12.2934	1.93178	10.6277	0.520926	-0.658078	-2.23826
6.16463	2.63366	8.78252	1.74031	-0.0835234	-1.01632
11.6872	7.00197	8.68257	0.505582	-0.840501	0.629825
5.95082	5.95686	7.7253	-0.971704	0.233818	0.311377
8.4044	3.81338	0.821839	-1.10198	-0.351112	1.69015
2.79842	6.04905	9.80758	-0.699291	1.28295	-0.160539
3.37942	3.10366	9.31738	0.531627	0.886515	-0.991009
11.2292	3.18818	0.634084	0.231373	-2.09191	0.138419
0.525483	4.82798	12.0019	-0.821977	-0.760424	-0.0545816
8.78646	11.5292	12.1757	-1.01493	0.0886332	0.934515
12.1685	11.9928	10.5281	-0.436375	-1.44034	-0.773431
3.8589	4.1237	10.9257	0.969504	0.280646	-1.1082
1.9355	11.2296	11.9725	1.36576	-0.986412	-2.86878
11.5502	11.7807	7.81304	-0.759861	0.69631	0.043436
2.07279	11.6606	8.85745	-0.315365	1.10338	0.797787
12.3465	5.91817	9.36287	-0.235391	0.0477285	-0.208389
1.51248	7.73275	12.325	0.691413	0.873412	0.20228
0.278147	9.94602	11.9319	-0.962864	0.272781	-0.345508
11.6955	7.41206	2.79841	0.716337	0.438427	1.26183
4.91632	5.02478	0.625922	1.14961	-0.0715541	0.0186153
4.79219	0.275568	1.31764	-1.09569	-1.40662	0.52525
5.47063	7.43331	5.70794	1.00601	1.965	-2.00551
8.39839	7.54665	0.231698	0.771796	1.2922	-1.96289
3.14154	4.83425	6.16684	-1.55514	-0.761683	-1.22499
10.2515	10.1077	10.7045	0.0892532	-0.0441482	0.145651
4.57445	12.2085	9.69885	-1.05258	-1.20681	-0.617006
8.33856	7.94552	6.04419	-0.436784	0.468561	-1.79476
7.6968	0.776756	7.85101	-1.08285	-1.07375	-2.11243
2.7305	12.173	6.79848	1.1568	-0.144631	-1.60012
3.71824	6.87073	8.12049	-2.37647	1.20273	0.109119
2.084	6.80365	12.0608	1.09422	-0.188886	-0.868988
1.93185	3.49197	5.64783	1.17217	-0.526046	0.404076
0.652263	3.48465	8.9157	-0.0522918	0.669492	1.00289
5.75552	7.49048	1.35922	0.351305	-0.540659	-1.61563
12.043	0.503784	7.68484	0.266848	-0.760919	-1.99445
4.26201	2.39658	4.39812	0.400353	2.49861	1.58055
3.25418	4.3437	10.8811	-0.380541	-0.619313	0.415377
9.08543	10.9599	1.18858	0.0533734	2.12277	0.534748
1.27086	6.49046	1.1842	-0.441947	-1.51698	0.804585
2.27006	0.204998	5.40859	0.797399	0.823163	0.719392
12.2715	5.81964	3.66887	-0.573807	-1.4097	0.415596
11.2864	9.44487	2.4307	-0.310168	1.62111	0.531045
2.86593	11.0404	8.68408	-0.487079	0.798296	-2.03434
9.78556	0.71141	5.43475	0.569881	0.805025	-0.875272
0.868123	6.53801	3.36069	0.0875222	1.24183	-0.945548
10.3988	10.6648	1.5088	-0.977188	0.823053	-0.0940459
9.44009	7.42218	10.3477	-0.926897	-0.136858	0.468384
3.90903	9.41541	0.943053	0.384104	-0.252597	-0.0880487
11.4859	8.71487	3.14036	-0.777919	-1.36591	0.297328
11.4588	11.4984	5.11939	-0.572497	-0.541364	0.485254
2.98051	10.5802	9.9443	-0.676618	-0.357396	3.27874
9.34124	11.4953	3.49239	-0.591345	-0.230859	-1.43491
12.1931	0.132651	5.96406	-0.0954813	-2.49788	1.06073
10.1817	3.79192	8.89835	0.042539	-1.78259	-0.132881
10.0089	5.37562	5.83841	0.217282	0.0721896	-0.984872
0.361389	3.50797	4.21359	-0.693196	-0.876594	-1.34921
3.63438	1.81981	5.3353	0.554327	0.772277	1.46934
9.5945	12.0043	1.9149	-1.20837	1.32207	0.0647
12.4675	10.3196	2.22927	-0.606204	0.371668	0.923541
10.2882	3.30322	1.67941	-0.01466	0.786919	0.40887
5.02629	2.09998	6.6329	0.803717	0.382875	1.54669
7.34233	9.32594	10.7443	1.9642	0.231646	0.776215
3.85503	7.41382	3.00843	1.68611	-1.00752	0.5251
10.9762	6.20161	10.2764	-0.531076	-0.651159	-0.0113418
12.4682	1.12748	10.3333	-0.401548	0.91969	1.01973
8.44674	7.08867	10.6653	-0.987501	0.0243283	1.31293
8.15594	1.46726	1.35337	-0.585669	-0.805941	0.102391
10.3671	4.6468	6.82804	-1.19786	0.429738	1.39675
5.2383	0.31286	10.4546	0.821303	1.35456	0.934296
8.59252	10.1596	1.26824	-2.08108	-0.620892	1.878
0.775234	10.4757	9.17853	0.272491	-0.250576	-0.40808
11.4716	10.2385	12.5254	-0.033322	-1.75322	-0.9437
8.5218	8.2456	10.9234	1.31381	-0.0688783	-0.892086
3.60396	9.20323	6.35073	0.0478144	-0.686951	0.0303809
3.50404	8.80846	10.7619	0.305036	-0.672641	0.871119
1.88611	0.385615	10.26	-0.478942	-0.778418	0.130891
11.8632	1.18016	0.279754	0.453102	-0.202717	0.663376
6.60043	6.64636	0.0388005	-1.23183	0.497796	0.809664
1.89313	0.431655	1.73713	-0.307108	0.298785	0.580184
12.3214	12.4692	5.35416	-0.0432603	0.590003	0.462626
11.8027	5.49727	3.26405	0.426432	0.534325	0.208181
3.91846	0.546379	5.48264	1.55458	-0.849266	-0.180056
0.88125	9.4668	2.36474	0.301966	-0.549062	0.0737556
2.78152	7.60587	10.4587	1.66422	0.0514087	-0.674174
4.9554	0.883321	9.19151	-1.44255	-0.478507	0.832592
0.40328	1.51752	8.97056	-0.483148	0.589264	-0.351668
4.96562	3.3995	8.1726	1.07883	0.82644	1.13016
12.5172	0.077247	1.1213	-0.343973	-0.253212	0.512265
2.60528	6.67309	4.90959	1.10704	0.0709672	1.08864
3.80232	3.14145	10.6053	1.35816	0.137456	-1.35888
2.0553	0.84525	5.15969	-0.685971	-0.414404	0.344754
5.23257	4.60843	2.5396	-0.0369535	0.165666	0.476159
3.77987	4.68917	4.63042	0.523094	1.14401	-1.78663
2.72868	12.0929	1.82223	-0.542309	0.446948	-1.31093
12.5711	10.9885	10.0365	0.0576572	2.33627	1.34147
1.44208	10.1198	6.7833	0.86831	-0.838793	-0.649343
11.7622	2.78437	7.16419	1.52054	1.81585	1.64315
12.0251	0.218013	1.83306	1.11824	0.208331	-0.488035
0.0776256	9.58021	11.2066	-0.309733	-1.688	0.287178
11.0364	8.72033	8.97785	-0.503956	1.72202	1.36472
5.71333	7.72763	11.5107	0.497426	-0.197995	2.57165
2.06849	6.22598	6.70536	-0.983462	0.278352	-0.0301483
0.59012	7.42395	10.8211	-0.231256	0.880684	0.836701
0.809116	3.99862	9.20808	-0.0286417	1.00613	1.18214
5.67517	3.71467	9.88474	-0.204267	-0.360359	-0.309658
2.8803	2.43167	1.19928	0.399891	-0.188391	1.66671
7.6666	0.223324	3.87074	-0.260449	-0.0145945	-0.0861539
2.32133	10.1965	11.6216	-0.702774	0.700726	-0.387513
1.85108	5.06983	11.377	1.6519	0.116215	0.349246
3.85086	2.49295	2.04122	0.709357	0.103849	1.71532
5.87907	7.54847	11.5455	0.373652	0.39687	-0.0982266
3.34899	1.40996	0.237427	0.237031	1.91741	-0.708746
8.28366	1.3663	2.03177	1.18544	-1.73029	0.0771173
10.6056	0.97284	8.82761	-1.43612	-0.7694	0.965664
5.12353	6.27779	5.29359	-1.81257	0.0548996	0.359066
0.108771	9.30343	8.38787	-0.50218	-1.64609	0.406921
5.63473	8.63518	11.937	-0.283135	-1.84743	0.472555
0.390994	4.25371	10.309	-0.185761	-0.265234	-0.408881
5.70772	10.7064	4.84768	0.789343	-0.930286	-0.23618
2.7601	11.4906	4.82677	-1.04518	0.190593	-0.554404
0.652664	3.7656	12.2325	-0.248449	-0.543584	-1.06243
1.51357	6.69237	4.58929	-0.104536	0.112844	0.647719
11.6266	8.99888	4.1841	0.423224	0.0250858	-0.160747
10.7396	11.6697	5.75695	-0.769517	-0.457967	0.408106
0.640588	4.6753	9.23675	0.259655	0.221996	-0.259136
3.67185	1.11415	11.2295	0.706935	1.15918	0.504044
5.36271	4.20947	12.5085	0.406733	0.337943	0.164638
4.94098	6.23433	9.8745	-0.831934	-0.334353	-0.431643
11.8464	10.4459	6.84343	-0.331571	1.32385	-1.66244
1.73033	6.10015	9.50083	1.5883	1.20547	0.442932
1.90509	10.621	10.1333	1.56866	-0.778428	-0.205659
11.0766	9.64664	5.71939	-0.16605	1.2229	1.91208
1.25245	7.5075	3.62771	-0.690123	0.190641	-0.96589
7.6154	0.895649	7.26821	-1.41796	0.604927	0.15528
5.58748	6.15566	8.27614	1.56668	0.224624	-0.183774
10.0542	9.21659	11.7411	-1.43405	0.819247	0.955398
10.6399	3.84789	0.300946	0.0345544	0.475224	1.62341
11.094	8.33209	11.9836	-1.63128	-0.855274	1.1608
6.34009	2.55497	12.349	-0.525601	1.49497	-0.754227
0.10188	5.60098	7.99781	-0.892484	-1.96074	1.10498
12.0799	0.277482	10.4102	-1.50327	0.144937	1.85184
8.04013	8.99362	6.01141	-0.896131	1.11306	0.0206225
2.76661	11.3997	6.65187	0.152251	0.535544	-0.326277
11.4537	6.02517	11.8836	-0.407506	-0.954734	-2.48108
11.4116	7.86694	6.84602	-1.58543	0.334319	0.33809
4.67424	4.69752	9.53421	0.822553	0.822405	-0.787628
2.93277	2.35412	11.0899	0.233018	-0.291053	0.0755554
3.14512	2.93375	6.22132	-0.520642	-0.514171	2.022
1.8872	8.23649	3.35082	1.20658	-0.0942929	-0.754399
10.9929	3.0001	5.58983	-2.33518	-0.659566	1.87287
3.00327	9.52072	10.6828	0.707214	-0.0844276	-0.89008
0.631994	1.35217	5.45058	0.596913	0.507813	0.857996
2.23335	2.44762	10.159	0.324952	0.277687	0.688397
5.01772	0.932978	5.02735	-0.462694	0.883385	0.429526
5.51808	8.26681	5.28726	1.82696	0.107899	-0.833153
9.20968	6.22472	10.2015	-2.56774	1.86809	0.689683
5.42454	8.05805	7.80306	1.57926	-1.16546	0.326136
0.134054	6.75767	1.98092	0.557001	1.30989	-1.72176
3.60336	10.7283	8.49139	0.869184	-0.0235878	1.14809
7.10601	8.70842	2.09918	1.07306	-1.11259	1.93122
12.5693	1.54807	3.24933	0.277871	1.85397	0.443516
10.3517	6.82431	0.67848	1.19772	1.10648	-0.209547
12.1836	12.4376	7.28676	0.148164	-0.0782875	-0.732428
10.3565	2.85243	0.876065	-1.5537	1.89151	-0.396559
3.17282	2.78807	2.48834	0.0369331	-0.233769	1.3096
3.36098	5.06632	2.31463	0.0638688	1.20763	-0.924613
9.30257	1.40535	2.61638	-0.676968	-0.0046013	-0.190002
10.3032	3.48771	12.1043	0.391712	0.176109	0.573876
11.1945	3.34443	7.3059	-1.44153	0.279362	0.605957
1.04256	1.27433	8.61279	-0.170366	0.586187	1.65228
2.44437	1.19005	10.8975	-0.630287	0.854944	2.666
8.29457	11.7359	8.29149	0.703295	-0.0314908	0.734774
0.129044	2.81061	12.095	-1.54526	-0.691223	1.42184
2.68568	10.7423	2.21518	0.750284	-0.676277	-1.10781
3.31593	1.20788	10.5651	0.369902	-0.307289	1.35936
10.9408	0.229312	11.716	-1.81865	0.58589	-0.634878
10.5938	7.41052	1.41896	0.44426	1.69579	1.42393
3.58321	1.59627	1.09969	1.66558	0.0794776	0.403584
5.06564	9.66796	10.2181	1.2382	0.0520169	2.35155
11.4424	6.99835	7.9132	1.51843	-2.03502	-2.67382
6.39955	3.67406	11.458	0.21611	0.993682	1.75344
2.67014	3.77307	5.63828	-0.726511	1.65453	0.273572
7.17601	7.94651	11.9849	1.82634	-0.777261	-1.95152
4.61366	3.99189	3.48225	1.06044	-1.57573	0.720891
7.12452	12.1151	10.5812	-2.31169	0.00135172	0.758584
3.60978	7.66156	9.97381	-0.85189	-1.54867	-0.630979
1.55966	5.9957	10.5138	0.787147	1.84111	0.17601
3.02337	10.8908	10.841	0.739441	0.146309	-2.33774
6.76478	2.97075	3.85717	-0.12363	-0.166226	-0.103843
3.14126	1.20933	1.97912	-0.451756	0.203607	0.489511
1.34213	3.51175	9.85762	-0.461914	0.374437	-2.58491
0.244009	2.14432	5.12754	0.972334	0.749879	-0.108342
3.74043	11.1305	9.55622	0.764318	2.70907	-0.0162761
5.08978	4.81386	1.69755	-0.844494	0.704257	-0.360316
5.57921	3.93568	11.6883	0.168808	-0.310812	0.0906831
9.4387	0.923372	7.17161	-0.700664	-0.802512	-0.679482
5.52379	3.11248	3.06005	0.121315	1.36744	1.66082
12.0625	3.90448	4.33329	-0.75178	-0.280392	1.03248
2.69851	7.05942	11.1996	1.77266	-1.23768	0.684698
4.58935	3.32601	12.3598	0.491278	-0.880805	-0.434631
9.80377	6.14595	11.6867	2.12944	-0.895347	-0.00795889
8.05755	3.61352	3.25437	0.838119	1.47424	0.329735
7.52984	3.70974	3.44182	1.08617	-0.145733	0.271706
2.41807	7.93989	10.4025	0.623473	-1.32001	0.252456
8.1615	8.84379	2.90658	1.32288	0.789037	1.68241
10.7694	2.1384	6.74471	1.5302	-1.13151	-2.44872
6.08017	11.3015	5.95727	0.892226	-0.73718	-1.07715
6.59439	8.19067	7.5151	0.422172	-1.34518	-1.71554
6.89206	0.859014	7.02304	1.02322	-0.1218	-1.78573
6.79354	7.56418	1.12506	-0.339689	-0.565986	-0.728817
0.644463	11.0055	1.3931	-0.2153	1.59362	-0.525253
1.82359	7.18799	7.23785	-1.19187	0.145056	0.466752
4.92416	2.75704	1.82341	0.0197466	-0.281177	-1.45111
3.8182	5.38693	11.855	-2.88491	0.619466	-1.63948
9.66843	8.2671	5.15352	-1.15008	-0.192423	-0.635494
4.91729	5.42546	8.70929	-0.606925	-0.427931	-0.362841
3.20044	8.80914	0.319137	0.226807	0.804532	0.915585
4.25093	0.505297	8.55539	0.487649	-0.233674	1.31363
1.02375	8.55863	10.763	0.883273	-0.56822	-0.76703
2.82164	6.90686	7.45528	-0.322654	0.655731	1.42045
5.06687	5.8	6.49739	1.15665	-1.45122	0.760199
8.02502	11.8164	9.83911	1.30664	-0.74053	0.198597
11.2533	4.47897	6.47415	-0.853936	-0.562007	-0.71531
5.58421	2.56826	0.550543	0.106267	-2.19526	0.0191324
0.848288	9.32919	7.70311	-0.942017	-1.12056	-0.0469965
11.3939	5.8452	10.9172	1.54415	-1.20007	1.85885
7.86316	7.87053	8.0384	-2.11268	0.387003	-0.0375164
10.6458	2.27805	6.13782	-0.662629	1.62126	0.182738
11.9451	6.63244	3.64494	-0.317994	0.188008	-0.048968
2.58138	9.36884	9.60979	-1.33306	-0.210201	-0.902841
3.57494	8.12474	4.19065	-0.179932	-0.736027	0.796492
2.19222	9.30362	8.94277	0.302836	0.267674	0.00376073
7.30301	5.52701	3.48103	-1.78384	-1.28459	2.26673
5.85775	0.372753	12.3284	-0.219588	-0.658865	1.71898
9.17596	7.02934	7.4912	-1.35758	-0.723017	-0.261185
4.24872	2.70014	5.63128	0.478812	1.31023	1.59063
3.0028	3.74964	2.56769	0.448397	-1.71476	-1.07912
2.9038	6.1289	3.45003	-0.924299	0.0184096	1.4303
6.18174	11.3868	1.39105	1.08108	1.57265	-0.394113
2.82906	4.94531	2.14501	0.0947057	-1.08784	-0.315832
0.695199	7.2993	12.2992	0.266291	-0.768556	-0.825786
8.05747	5.9023	7.87002	2.79256	1.11899	1.24908
3.99116	6.49318	1.3555	1.37999	-1.09781	0.0701489
6.25235	3.28258	6.03663	0.437423	-1.88064	-1.07906
2.79404	1.31545	8.4399	-0.636287	0.745189	0.379035
3.20854	1.03118	9.60436	-1.44945	-0.235728	0.738186
2.33476	1.93278	7.36103	-0.197702	1.0078	-0.470013
6.93727	7.11858	8.83515	0.108261	0.343465	-1.66551
6.83744	12.4789	4.06441	-0.875223	-0.5832	-0.523605
2.48044	12.2295	11.0363	-0.996576	0.0745644	-0.247372
0.443362	8.01461	8.53906	0.270802	-0.219603	-0.80913
6.60308	3.71871	5.14299	0.635574	-0.0748487	0.393768
1.49517	0.851388	9.18877	0.351754	-0.607792	0.737158
5.06629	6.97825	5.59633	-0.123378	-0.502386	0.421682
12.5517	11.5754	4.90942	-0.564773	-1.08976	-0.762773
4.78135	7.15436	10.464	-0.844238	0.405916	-0.279627
5.96177	12.3829	10.335	-0.244518	-0.63764	0.289986
8.57652	4.00582	2.13704	-1.53882	1.53348	-2.56514
7.13524	9.30562	12.0104	-1.84218	0.866786	-0.208584
8.49996	2.64636	9.15764	1.58843	-0.15132	-0.961261
4.3814	7.59272	12.2109	0.287238	1.48684	-0.34438
10.5488	9.4654	9.23512	1.22071	0.157955	-0.30411
9.60856	6.09314	3.73555	-0.0558751	0.0988017	-0.31434
7.70968	4.02778	7.56057	0.625045	1.69637	0.609432
5.91846	1.72834	4.98574	0.629218	1.08286	-0.199866
6.69071	9.70776	12.3963	0.142885	-1.24961	0.875894
6.12174	6.8506	7.14998	-0.531171	-1.06808	0.035444
2.9345	0.569763	6.32148	0.912348	2.00738	-1.58427
6.81037	1.57331	11.3269	0.222048	-0.234854	-0.978354
6.62156	8.10379	7.222	0.294122	1.10067	1.03309
5.03951	9.7068	2.46869	-0.146615	-1.10888	-0.630556
9.73683	12.2646	0.409386	0.971702	0.663012	-0.739896
9.24485	2.8497	10.1734	1.43499	1.06747	0.00686916
8.61386	1.4259	0.185643	0.868437	-0.97843	0.206747
2.14616	7.81445	8.85805	-0.821961	1.23266	-0.353283
1.6712	12.2022	8.37823	-0.830148	-0.756462	-0.606314
3.40606	4.86733	9.38142	-0.273736	1.50827	-0.868575
0.791757	12.4205	9.01545	-1.33769	-0.249781	-0.269244
5.46486	11.5703	10.4876	-0.119319	-0.651458	0.238703
9.55592	4.53012	2.03391	1.46521	1.28813	0.277974
3.98451	9.60843	1.67088	-1.01374	1.39869	0.955562
6.65632	12.0845	5.31255	0.00589825	-0.544893	-0.681332
9.44544	0.062491	3.21006	0.583562	0.0823673	-1.07782
0.291303	1.8502	7.5374	-1.45447	-0.83959	0.37633
7.90197	4.95914	6.03691	0.358889	0.0675992	-0.181949
8.9533	6.99633	1.34002	1.97396	-1.19589	1.9259
6.33661	5.01963	4.56237	0.396537	0.79558	1.92883
7.90557	10.7625	5.36343	0.827984	-0.731994	-1.7206
0.867873	9.66589	6.35357	-1.35339	-0.970304	1.52426
2.58863	0.312606	9.62415	0.236278	0.407468	-0.213739
3.40924	5.97585	7.07196	-0.164614	-0.132924	0.684354
