# Created on: Sun Feb 25 10:38:37 2018
# X	Y	Z	Vx	Vy	Vz
6.31695	11.5738	10.0444	1.06866	2.21458	1.89105
6.14905	11.6419	1.23156	-1.01406	-0.768001	-0.28533
4.83225	0.679052	7.70867	0.611648	0.265	-1.74703
0.862738	6.62881	1.5664	0.0598941	-1.50512	-0.392402
2.2345	10.0862	4.35073	0.180121	-0.628394	0.236269
9.20998	10.5373	3.83621	-1.14873	-0.602329	-0.752357
4.50596	9.13424	1.78503	-1.43075	1.56338	-1.56216
12.4942	8.20597	12.4072	2.1789	-0.847359	-2.19828
1.51523	2.52499	0.710414	0.164826	-0.127207	0.9542
8.0906	2.45296	8.39848	-0.936265	-0.00211571	1.89845
2.98251	11.0891	11.1658	0.0243151	0.0632563	-0.208427
9.37046	1.69162	7.94192	-0.656497	0.0178912	1.31019
10.7929	1.66928	5.40805	2.10764	-0.163712	0.205272
11.0698	10.9466	7.07297	-0.846809	-1.03167	0.516109
6.23023	9.3285	1.6099	1.94902	-0.783814	1.76263
4.54104	2.22168	0.349016	1.0156	-0.112884	-1.42613
2.26125	2.1881	2.68365	0.731905	0.119299	-0.697471
12.0602	6.21115	2.468	-0.489803	-1.52638	-0.900319
8.16245	11.9696	6.77206	-1.00666	-0.413229	-0.487856
8.17095	8.79448	1.36253	-1.38796	0.834061	-2.02059
5.54277	10.1144	1.85489	-1.70906	1.19677	-2.07554
10.8836	1.71282	0.853129	-1.1221	0.168089	-0.776497
5.13642	8.17749	0.350538	0.731508	0.530695	-0.769487
4.71292	9.29544	1.5809	0.735366	1.37768	-0.853291
10.26	0.0152061	0.397684	-1.15188	-0.620175	-1.26932
10.4025	12.1829	6.64119	-0.250867	-0.792887	-0.183869
6.82264	1.55851	11.3475	-1.32364	-0.39881	1.01035
10.0627	7.91165	5.71099	-1.17373	-1.09121	1.54735
1.18058	3.18285	5.71921	0.0516439	0.210739	-0.962851
11.3512	5.56219	8.40795	-0.981921	1.42596	-0.382256
12.5746	3.23221	12.2333	-0.455044	0.0345281	0.452732
4.46078	5.15282	10.9794	0.576534	0.253306	-0.0972807
11.4728	2.37223	2.02843	-0.536842	0.144783	-0.219716
3.0415	11.652	1.61966	0.529102	-1.3049	1.28019
11.2501	8.17002	9.78026	-0.289372	1.03505	1.23516
7.56803	5.50354	7.39462	-0.909959	0.538361	0.16897
11.8287	6.69576	10.4303	-0.58494	0.407683	0.379216
2.51272	6.54142	12.2023	0.0532788	0.075401	0.150662
1.91191	2.4893	11.1956	-0.0128152	-0.314332	0.129988
9.54867	11.3951	3.21567	-0.580703	1.3503	1.07944
1.62853	2.81815	0.0836181	0.33753	-0.63419	0.396551
2.54524	12.1917	8.94068	0.188438	1.46356	-0.762692
0.320259	10.4948	10.0458	-0.0192043	-0.742667	-1.05663
4.42628	6.49088	10.9775	0.785196	-0.557117	-0.423706
