# Created on: Sun Feb 25 09:55:55 2018
# T	K	U	Etot	Pc	Pk	Ptot
0.99986	1.49979	0.128314	1.6281	0.071769	0.49993	0.571699
0.999858	1.49979	0.128528	1.62831	0.0717655	0.499929	0.571694
0.999856	1.49978	0.128745	1.62853	0.0717619	0.499928	0.57169
0.999854	1.49978	0.128964	1.62875	0.071758	0.499927	0.571685
0.999853	1.49978	0.129186	1.62896	0.0717541	0.499926	0.57168
0.999851	1.49978	0.12941	1.62919	0.0717499	0.499926	0.571676
0.99985	1.49977	0.129635	1.62941	0.0717446	0.499925	0.57167
0.999849	1.49977	0.129862	1.62963	0.0717395	0.499924	0.571664
0.999848	1.49977	0.130091	1.62986	0.0717346	0.499924	0.571658
0.999847	1.49977	0.130322	1.63009	0.0717299	0.499923	0.571653
0.999846	1.49977	0.130554	1.63032	0.0717245	0.499923	0.571647
0.999845	1.49977	0.130787	1.63055	0.0717197	0.499922	0.571642
0.999844	1.49977	0.131022	1.63079	0.0717149	0.499922	0.571637
0.999844	1.49977	0.131257	1.63102	0.07171	0.499922	0.571632
0.999843	1.49977	0.131493	1.63126	0.0717049	0.499922	0.571627
0.999843	1.49976	0.131729	1.63149	0.0716997	0.499922	0.571621
0.999843	1.49976	0.131966	1.63173	0.0716942	0.499921	0.571616
0.999843	1.49976	0.132202	1.63197	0.0716887	0.499921	0.57161
0.999843	1.49976	0.132438	1.6322	0.0716835	0.499921	0.571605
0.999843	1.49976	0.132675	1.63244	0.0716788	0.499922	0.5716
0.999843	1.49976	0.132911	1.63268	0.0716745	0.499922	0.571596
0.999844	1.49977	0.133147	1.63291	0.0716697	0.499922	0.571592
0.999844	1.49977	0.133382	1.63315	0.0716657	0.499922	0.571588
0.999845	1.49977	0.133615	1.63338	0.0716611	0.499922	0.571583
0.999845	1.49977	0.133848	1.63362	0.0716566	0.499923	0.571579
0.999846	1.49977	0.134081	1.63385	0.0716537	0.499923	0.571577
0.999847	1.49977	0.134311	1.63408	0.0716502	0.499923	0.571574
0.999848	1.49977	0.134542	1.63431	0.0716477	0.499924	0.571572
0.999849	1.49977	0.134769	1.63454	0.0716442	0.499924	0.571569
0.99985	1.49977	0.134995	1.63477	0.0716416	0.499925	0.571566
0.999851	1.49978	0.13522	1.635	0.0716395	0.499925	0.571565
0.999852	1.49978	0.135442	1.63522	0.0716376	0.499926	0.571564
0.999853	1.49978	0.135663	1.63544	0.0716366	0.499927	0.571563
0.999855	1.49978	0.135883	1.63567	0.0716364	0.499927	0.571564
0.999856	1.49978	0.1361	1.63588	0.0716359	0.499928	0.571564
0.999858	1.49979	0.136315	1.6361	0.0716365	0.499929	0.571565
0.999859	1.49979	0.136527	1.63632	0.0716368	0.49993	0.571566
0.999861	1.49979	0.136738	1.63653	0.0716382	0.49993	0.571568
0.999862	1.49979	0.136946	1.63674	0.0716405	0.499931	0.571572
0.999864	1.4998	0.137152	1.63695	0.0716427	0.499932	0.571575
0.999865	1.4998	0.137355	1.63715	0.0716455	0.499933	0.571578
0.999867	1.4998	0.137556	1.63736	0.0716494	0.499934	0.571583
0.999869	1.4998	0.137754	1.63756	0.0716531	0.499934	0.571587
0.999871	1.49981	0.13795	1.63776	0.0716576	0.499935	0.571593
0.999872	1.49981	0.138143	1.63795	0.0716628	0.499936	0.571599
0.999874	1.49981	0.138333	1.63814	0.0716677	0.499937	0.571605
0.999876	1.49981	0.13852	1.63833	0.071674	0.499938	0.571612
0.999878	1.49982	0.138705	1.63852	0.0716798	0.499939	0.571619
0.99988	1.49982	0.138887	1.63871	0.0716871	0.49994	0.571627
0.999881	1.49982	0.139066	1.63889	0.0716945	0.499941	0.571635
0.999883	1.49982	0.139243	1.63907	0.0717025	0.499942	0.571644
0.999885	1.49983	0.139417	1.63924	0.0717113	0.499943	0.571654
0.999887	1.49983	0.139587	1.63942	0.0717192	0.499943	0.571663
0.999889	1.49983	0.139756	1.63959	0.0717288	0.499944	0.571673
0.999891	1.49984	0.139921	1.63976	0.0717383	0.499945	0.571684
0.999892	1.49984	0.140084	1.63992	0.0717484	0.499946	0.571695
0.999894	1.49984	0.140244	1.64008	0.0717582	0.499947	0.571705
0.999896	1.49984	0.140401	1.64024	0.071769	0.499948	0.571717
0.999898	1.49985	0.140555	1.6404	0.0717801	0.499949	0.571729
0.9999	1.49985	0.140708	1.64056	0.0717918	0.49995	0.571742
0.999901	1.49985	0.140856	1.64071	0.0718032	0.499951	0.571754
