# Created on: Sun Feb 25 10:35:56 2018
# X	Y	Z	Vx	Vy	Vz
3.23112	2.43248	2.888	1.25252	1.61352	0.413303
11.446	8.40386	0.904834	0.685448	1.05829	-2.41911
2.14896	10.6717	1.88467	0.62317	0.583123	0.34288
1.15298	12.0226	0.141177	1.33233	1.55182	-2.15624
2.69502	7.85469	7.02387	0.559309	-1.1552	0.451416
1.02037	9.88811	11.7561	0.349057	1.13065	2.15305
1.04727	3.79193	5.4707	1.05591	1.89152	0.243189
8.16833	8.58719	4.49451	-0.536003	0.0508051	0.132266
0.429882	10.7602	9.47684	0.651919	-0.510407	-0.49539
8.64528	4.9177	3.23426	-0.213376	-0.214785	0.981544
3.88188	2.55824	1.19469	0.774822	1.89123	-0.740064
11.9505	3.20429	3.89117	-0.609928	0.747906	-0.325657
8.5068	3.18955	1.22181	0.416497	-0.220029	-1.07894
10.691	0.317714	5.04751	-1.08463	-0.846548	-0.293681
2.45165	2.62829	6.41523	0.114652	1.47874	1.63716
3.63925	2.24329	6.83952	2.17918	-0.672777	2.10952
0.843713	7.12032	6.21193	0.66544	-2.27685	-0.38219
8.29018	5.32414	9.58896	0.996505	-0.0867393	1.15418
10.8722	8.70832	5.09968	-1.60993	-2.3271	0.326149
9.44098	5.79786	5.42797	-0.912463	0.591048	0.641631
6.99403	9.1643	12.5039	-1.10495	0.271983	1.55169
3.58719	3.50758	3.88487	-0.42329	0.362107	-0.263569
3.06126	6.38447	2.32176	-1.76069	1.06116	-0.12883
4.50041	3.18858	2.27618	0.576896	-0.814033	-0.000718735
9.30007	3.13036	1.04646	0.182123	-1.0807	-0.907496
7.12664	2.56005	4.95646	-0.184263	0.173478	0.366437
3.51395	1.68226	3.85251	-0.560627	-0.90303	-0.595977
12.0978	1.55247	2.01628	-0.554551	0.646641	0.501495
1.58774	11.7	7.91173	0.898924	0.237346	0.614621
12.2571	3.80001	10.3084	0.31322	-0.319317	0.741092
2.3372	1.80737	8.94265	1.09523	-0.825596	-0.641034
11.8095	11.3724	8.34162	-1.53769	0.932622	-0.750377
12.5527	4.26818	3.81534	1.21549	1.43838	-0.523137
3.47118	0.607308	6.38715	0.123181	-0.2211	0.725336
12.2596	7.20892	8.05252	-0.153596	-0.213974	1.79936
2.52026	1.92311	7.26148	1.57819	-1.23196	-0.946281
11.8214	2.5151	10.3907	0.506666	-0.832601	-0.204482
3.30042	1.67092	11.6102	0.222619	-1.11022	-0.79037
