# Created on: Sun Feb 25 09:55:40 2018
# T	K	U	Etot	Pc	Pk	Ptot
0.998182	1.49727	0.411352	1.90863	0.256574	0.499091	0.755665
0.998175	1.49726	0.414085	1.91135	0.257127	0.499087	0.756215
0.998169	1.49725	0.416828	1.91408	0.257673	0.499084	0.756757
0.998165	1.49725	0.419578	1.91683	0.25821	0.499082	0.757292
0.998163	1.49724	0.422332	1.91958	0.258738	0.499081	0.757819
0.998162	1.49724	0.425088	1.92233	0.259258	0.499081	0.758339
0.998164	1.49725	0.427843	1.92509	0.259768	0.499082	0.75885
0.998168	1.49725	0.430594	1.92785	0.260271	0.499084	0.759355
0.998173	1.49726	0.433338	1.9306	0.260764	0.499087	0.75985
0.998181	1.49727	0.436072	1.93334	0.261247	0.49909	0.760338
0.99819	1.49729	0.438793	1.93608	0.261721	0.499095	0.760816
0.998202	1.4973	0.441499	1.9388	0.262186	0.499101	0.761287
0.998215	1.49732	0.444187	1.94151	0.262642	0.499107	0.761749
0.99823	1.49734	0.446853	1.9442	0.263089	0.499115	0.762204
0.998247	1.49737	0.449496	1.94687	0.263528	0.499123	0.762651
0.998265	1.4974	0.452111	1.94951	0.263958	0.499133	0.76309
0.998286	1.49743	0.454697	1.95213	0.26438	0.499143	0.763523
0.998308	1.49746	0.457251	1.95471	0.264794	0.499154	0.763948
0.998332	1.4975	0.45977	1.95727	0.265202	0.499166	0.764368
0.998357	1.49754	0.462254	1.95979	0.265604	0.499179	0.764782
0.998384	1.49758	0.464697	1.96227	0.266	0.499192	0.765192
0.998412	1.49762	0.4671	1.96472	0.26639	0.499206	0.765596
0.998442	1.49766	0.469458	1.96712	0.266775	0.499221	0.765996
0.998473	1.49771	0.471772	1.96948	0.267155	0.499236	0.766392
0.998505	1.49776	0.474039	1.9718	0.267533	0.499252	0.766785
0.998538	1.49781	0.476256	1.97406	0.267906	0.499269	0.767175
0.998572	1.49786	0.478423	1.97628	0.268276	0.499286	0.767562
0.998607	1.49791	0.480539	1.97845	0.268644	0.499303	0.767948
0.998642	1.49796	0.482602	1.98057	0.26901	0.499321	0.768331
0.998678	1.49802	0.484612	1.98263	0.269374	0.499339	0.768713
0.998714	1.49807	0.486567	1.98464	0.269735	0.499357	0.769093
0.998751	1.49813	0.488468	1.98659	0.270095	0.499375	0.76947
0.998787	1.49818	0.490314	1.9885	0.270453	0.499394	0.769847
0.998824	1.49824	0.492105	1.99034	0.270809	0.499412	0.770221
0.99886	1.49829	0.493841	1.99213	0.271162	0.49943	0.770593
0.998897	1.49835	0.495523	1.99387	0.271514	0.499448	0.770962
0.998933	1.4984	0.497151	1.99555	0.271863	0.499466	0.771329
0.998968	1.49845	0.498725	1.99718	0.272208	0.499484	0.771692
0.999003	1.4985	0.500247	1.99875	0.272551	0.499501	0.772053
0.999037	1.49856	0.501717	2.00027	0.27289	0.499518	0.772408
0.99907	1.49861	0.503136	2.00174	0.273224	0.499535	0.772759
0.999103	1.49865	0.504506	2.00316	0.273553	0.499551	0.773104
0.999135	1.4987	0.505827	2.00453	0.273877	0.499567	0.773444
0.999165	1.49875	0.507102	2.00585	0.274194	0.499583	0.773777
0.999196	1.49879	0.508331	2.00712	0.274506	0.499598	0.774103
0.999225	1.49884	0.509515	2.00835	0.27481	0.499612	0.774422
0.999253	1.49888	0.510655	2.00954	0.275107	0.499627	0.774734
0.999281	1.49892	0.511755	2.01068	0.275397	0.499641	0.775037
