# Created on: Sun Feb 25 10:35:59 2018
# T	K	U	Etot	Pc	Pk	Ptot
0.997325	1.49599	0.490515	1.9865	0.34376	0.498663	0.842423
0.997266	1.4959	0.494572	1.99047	0.345186	0.498633	0.843819
0.997209	1.49581	0.498716	1.99453	0.346622	0.498604	0.845227
0.997154	1.49573	0.502943	1.99867	0.348068	0.498577	0.846645
0.997102	1.49565	0.507251	2.0029	0.34952	0.498551	0.848071
0.997052	1.49558	0.511635	2.00721	0.350977	0.498526	0.849503
0.997005	1.49551	0.516092	2.0116	0.352438	0.498502	0.85094
0.99696	1.49544	0.520617	2.01606	0.353899	0.49848	0.852379
0.996919	1.49538	0.525206	2.02058	0.355359	0.49846	0.853818
0.996881	1.49532	0.529853	2.02518	0.356815	0.498441	0.855256
0.996847	1.49527	0.534556	2.02983	0.358268	0.498423	0.856691
0.996815	1.49522	0.539308	2.03453	0.359714	0.498408	0.858122
0.996788	1.49518	0.544104	2.03929	0.361151	0.498394	0.859545
0.996764	1.49515	0.548938	2.04408	0.362578	0.498382	0.86096
0.996743	1.49512	0.553806	2.04892	0.363993	0.498372	0.862365
0.996727	1.49509	0.558701	2.05379	0.365395	0.498364	0.863758
0.996715	1.49507	0.563619	2.05869	0.366782	0.498357	0.865139
0.996706	1.49506	0.56855	2.06361	0.36815	0.498353	0.866503
0.996702	1.49505	0.573492	2.06854	0.369502	0.498351	0.867853
0.996701	1.49505	0.578437	2.07349	0.370833	0.498351	0.869184
0.996705	1.49506	0.583379	2.07844	0.372144	0.498353	0.870497
0.996713	1.49507	0.588313	2.08338	0.373435	0.498357	0.871791
0.996725	1.49509	0.593232	2.08832	0.374702	0.498363	0.873065
0.996742	1.49511	0.598129	2.09324	0.375947	0.498371	0.874318
0.996762	1.49514	0.602998	2.09814	0.377168	0.498381	0.87555
0.996787	1.49518	0.607833	2.10301	0.378365	0.498394	0.876759
0.996816	1.49522	0.612628	2.10785	0.379538	0.498408	0.877946
0.996849	1.49527	0.617376	2.11265	0.380686	0.498425	0.879111
0.996887	1.49533	0.622071	2.1174	0.38181	0.498443	0.880253
0.996928	1.49539	0.626708	2.1221	0.382909	0.498464	0.881373
0.996973	1.49546	0.63128	2.12674	0.383984	0.498487	0.882471
0.997022	1.49553	0.63578	2.13131	0.385036	0.498511	0.883547
0.997075	1.49561	0.640204	2.13582	0.386064	0.498538	0.884602
0.997132	1.4957	0.644546	2.14024	0.38707	0.498566	0.885636
0.997192	1.49579	0.648801	2.14459	0.388055	0.498596	0.886651
0.997255	1.49588	0.652963	2.14885	0.38902	0.498628	0.887648
0.997322	1.49598	0.657028	2.15301	0.389965	0.498661	0.888626
0.997391	1.49609	0.660991	2.15708	0.390891	0.498696	0.889586
0.997463	1.4962	0.664848	2.16104	0.391798	0.498732	0.89053
0.997538	1.49631	0.668595	2.1649	0.392689	0.498769	0.891458
0.997614	1.49642	0.672229	2.16865	0.393565	0.498807	0.892372
0.997693	1.49654	0.675747	2.17229	0.394425	0.498846	0.893271
0.997772	1.49666	0.679147	2.17581	0.39527	0.498886	0.894156
0.997853	1.49678	0.682426	2.17921	0.396102	0.498927	0.895028
0.997935	1.4969	0.685583	2.18249	0.39692	0.498968	0.895888
0.998017	1.49703	0.688618	2.18564	0.397726	0.499009	0.896735
0.998099	1.49715	0.691529	2.18868	0.39852	0.49905	0.897569
0.998181	1.49727	0.694318	2.19159	0.399301	0.499091	0.898392
0.998263	1.49739	0.696984	2.19438	0.400069	0.499131	0.8992
0.998343	1.49751	0.699529	2.19704	0.400826	0.499171	0.899997
0.998422	1.49763	0.701954	2.19959	0.401569	0.499211	0.90078
0.9985	1.49775	0.704262	2.20201	0.402298	0.49925	0.901548
0.998576	1.49786	0.706454	2.20432	0.403014	0.499288	0.902302
0.99865	1.49797	0.708533	2.20651	0.403714	0.499325	0.903039
0.998722	1.49808	0.710503	2.20859	0.404398	0.499361	0.903759
0.998791	1.49819	0.712367	2.21055	0.405066	0.499396	0.904462
0.998858	1.49829	0.714129	2.21242	0.405716	0.499429	0.905145
0.998923	1.49838	0.715792	2.21418	0.406348	0.499461	0.90581
0.998985	1.49848	0.71736	2.21584	0.40696	0.499492	0.906453
0.999044	1.49857	0.718837	2.2174	0.407553	0.499522	0.907075
0.999101	1.49865	0.720227	2.21888	0.408123	0.499551	0.907674
0.999156	1.49873	0.721533	2.22027	0.408672	0.499578	0.90825
0.999208	1.49881	0.72276	2.22157	0.409199	0.499604	0.908803
0.999258	1.49889	0.72391	2.2228	0.409701	0.499629	0.90933
0.999306	1.49896	0.724986	2.22394	0.41018	0.499653	0.909833
0.999352	1.49903	0.725992	2.22502	0.410636	0.499676	0.910312
0.999396	1.49909	0.726931	2.22603	0.411069	0.499698	0.910767
0.999439	1.49916	0.727804	2.22696	0.411477	0.499719	0.911196
0.99948	1.49922	0.728614	2.22783	0.411862	0.49974	0.911602
0.99952	1.49928	0.729364	2.22864	0.412224	0.49976	0.911984
0.999559	1.49934	0.730054	2.22939	0.412564	0.499779	0.912344
0.999597	1.4994	0.730686	2.23008	0.412883	0.499798	0.912682
0.999634	1.49945	0.731264	2.23071	0.413182	0.499817	0.912999
0.99967	1.4995	0.731785	2.23129	0.413462	0.499835	0.913297
0.999705	1.49956	0.732254	2.23181	0.413724	0.499853	0.913576
0.99974	1.49961	0.73267	2.23228	0.413968	0.49987	0.913838
0.999773	1.49966	0.733035	2.2327	0.414196	0.499887	0.914083
0.999806	1.49971	0.73335	2.23306	0.41441	0.499903	0.914313
0.999838	1.49976	0.733616	2.23337	0.414608	0.499919	0.914528
0.999869	1.4998	0.733835	2.23364	0.414795	0.499935	0.91473
0.999899	1.49985	0.734008	2.23386	0.414969	0.49995	0.914919
0.999928	1.49989	0.734138	2.23403	0.415131	0.499964	0.915095
0.999956	1.49993	0.734225	2.23416	0.415282	0.499978	0.91526
0.999982	1.49997	0.734271	2.23424	0.415421	0.499991	0.915412
1.00001	1.50001	0.734281	2.23429	0.41555	0.500003	0.915554
1.00003	1.50004	0.734253	2.2343	0.415668	0.500015	0.915683
1.00005	1.50008	0.734192	2.23427	0.415775	0.500025	0.915801
1.00007	1.50011	0.734102	2.23421	0.415873	0.500035	0.915908
1.00009	1.50013	0.733982	2.23411	0.415959	0.500044	0.916003
1.0001	1.50016	0.733837	2.23399	0.416034	0.500052	0.916086
1.00012	1.50018	0.73367	2.23385	0.416098	0.500059	0.916158
1.00013	1.5002	0.733481	2.23368	0.416151	0.500066	0.916217
1.00014	1.50021	0.733275	2.23349	0.416193	0.500072	0.916265
1.00015	1.50023	0.733051	2.23328	0.416223	0.500076	0.916299
1.00016	1.50024	0.732816	2.23306	0.416243	0.500081	0.916324
1.00017	1.50025	0.732567	2.23282	0.416251	0.500085	0.916335
1.00018	1.50026	0.732308	2.23257	0.416248	0.500088	0.916336
1.00018	1.50027	0.73204	2.23231	0.416235	0.500091	0.916326
1.00019	1.50028	0.731762	2.23204	0.416211	0.500094	0.916305
1.00019	1.50029	0.731477	2.23177	0.416178	0.500096	0.916274
1.0002	1.5003	0.731186	2.23148	0.416137	0.500099	0.916235
1.0002	1.5003	0.730886	2.23119	0.416086	0.500101	0.916188
1.00021	1.50031	0.730578	2.23089	0.416029	0.500104	0.916132
1.00021	1.50032	0.730263	2.23058	0.415964	0.500107	0.916071
1.00022	1.50033	0.729939	2.23027	0.415894	0.50011	0.916004
1.00023	1.50034	0.729605	2.22994	0.415819	0.500113	0.915932
1.00023	1.50035	0.729262	2.22961	0.41574	0.500116	0.915856
1.00024	1.50036	0.728907	2.22927	0.415658	0.50012	0.915778
1.00025	1.50037	0.72854	2.22891	0.415573	0.500124	0.915698
1.00026	1.50039	0.728161	2.22855	0.415488	0.500129	0.915617
1.00027	1.5004	0.727769	2.22817	0.415403	0.500133	0.915536
1.00028	1.50041	0.727362	2.22778	0.415317	0.500138	0.915455
1.00029	1.50043	0.72694	2.22737	0.415232	0.500143	0.915375
1.0003	1.50044	0.726503	2.22695	0.415149	0.500148	0.915297
1.00031	1.50046	0.726051	2.22651	0.415068	0.500153	0.915221
1.00032	1.50048	0.725583	2.22606	0.414989	0.500158	0.915147
1.00033	1.50049	0.725101	2.22559	0.414912	0.500163	0.915075
1.00034	1.5005	0.724604	2.22511	0.414838	0.500168	0.915006
1.00035	1.50052	0.724092	2.22461	0.414766	0.500173	0.914938
1.00035	1.50053	0.723568	2.2241	0.414696	0.500177	0.914873
1.00036	1.50054	0.723032	2.22357	0.414629	0.50018	0.914809
1.00037	1.50055	0.722486	2.22304	0.414563	0.500184	0.914747
1.00037	1.50056	0.721931	2.22249	0.4145	0.500186	0.914686
1.00038	1.50056	0.721371	2.22193	0.414438	0.500188	0.914626
1.00038	1.50057	0.720805	2.22137	0.414377	0.500189	0.914566
1.00038	1.50057	0.720237	2.22081	0.414317	0.500189	0.914507
1.00038	1.50057	0.719669	2.22024	0.414258	0.500189	0.914447
1.00038	1.50056	0.719103	2.21967	0.414199	0.500188	0.914387
1.00037	1.50056	0.718541	2.2191	0.414139	0.500186	0.914325
1.00037	1.50055	0.717987	2.21854	0.41408	0.500183	0.914263
1.00036	1.50054	0.717443	2.21798	0.41402	0.50018	0.9142
1.00035	1.50053	0.716911	2.21744	0.41396	0.500175	0.914135
1.00034	1.50051	0.716393	2.2169	0.413898	0.50017	0.914068
1.00033	1.50049	0.715891	2.21638	0.413836	0.500165	0.914001
1.00032	1.50047	0.715407	2.21588	0.413773	0.500158	0.913931
1.0003	1.50045	0.714942	2.2154	0.413709	0.500152	0.91386
1.00029	1.50043	0.714498	2.21493	0.413643	0.500144	0.913788
1.00027	1.50041	0.714076	2.21449	0.413577	0.500137	0.913714
1.00026	1.50039	0.713677	2.21406	0.413511	0.500129	0.91364
1.00024	1.50036	0.713302	2.21367	0.413444	0.500121	0.913565
1.00023	1.50034	0.71295	2.21329	0.413377	0.500113	0.91349
1.00021	1.50032	0.712622	2.21294	0.41331	0.500106	0.913416
1.0002	1.50029	0.712316	2.21261	0.413243	0.500098	0.913341
1.00018	1.50027	0.712033	2.2123	0.413178	0.500091	0.913269
1.00017	1.50025	0.711773	2.21202	0.413115	0.500083	0.913199
1.00015	1.50023	0.711533	2.21176	0.413055	0.500077	0.913132
1.00014	1.50021	0.711313	2.21152	0.412997	0.50007	0.913068
1.00013	1.50019	0.71111	2.2113	0.412943	0.500065	0.913008
1.00012	1.50018	0.710923	2.2111	0.412895	0.500059	0.912954
1.00011	1.50016	0.710752	2.21092	0.412852	0.500055	0.912907
1.0001	1.50015	0.710593	2.21075	0.412816	0.500051	0.912866
1.00009	1.50014	0.710446	2.21059	0.412787	0.500047	0.912834
1.00009	1.50013	0.71031	2.21044	0.412768	0.500044	0.912812
1.00008	1.50013	0.710182	2.21031	0.412758	0.500042	0.9128
1.00008	1.50012	0.710059	2.21018	0.412757	0.50004	0.912796
1.00008	1.50011	0.709942	2.21006	0.412766	0.500038	0.912804
1.00007	1.50011	0.70983	2.20994	0.412787	0.500037	0.912823
1.00007	1.50011	0.709722	2.20983	0.412819	0.500035	0.912854
1.00007	1.5001	0.709617	2.20972	0.412862	0.500034	0.912897
1.00007	1.5001	0.709515	2.20962	0.412917	0.500033	0.91295
1.00006	1.5001	0.709416	2.20951	0.412983	0.500032	0.913015
1.00006	1.50009	0.709321	2.20942	0.41306	0.500031	0.913091
1.00006	1.50009	0.709229	2.20932	0.413147	0.50003	0.913177
1.00006	1.50009	0.709143	2.20923	0.413243	0.500028	0.913272
1.00005	1.50008	0.70906	2.20914	0.413348	0.500026	0.913374
1.00005	1.50007	0.708984	2.20906	0.413458	0.500024	0.913482
1.00004	1.50006	0.708916	2.20898	0.413576	0.500021	0.913597
1.00004	1.50005	0.708856	2.20891	0.413698	0.500018	0.913716
1.00003	1.50004	0.708807	2.20885	0.413824	0.500014	0.913838
1.00002	1.50003	0.70877	2.2088	0.413952	0.50001	0.913962
1.00001	1.50002	0.708746	2.20876	0.414081	0.500006	0.914087
1	1.5	0.708736	2.20874	0.41421	0.500001	0.914211
0.999991	1.49999	0.708741	2.20873	0.414336	0.499996	0.914332
0.99998	1.49997	0.708762	2.20873	0.41446	0.49999	0.91445
0.999969	1.49995	0.7088	2.20875	0.41458	0.499985	0.914564
0.999958	1.49994	0.708855	2.20879	0.414695	0.499979	0.914674
0.999946	1.49992	0.708926	2.20885	0.414803	0.499973	0.914776
0.999935	1.4999	0.709015	2.20892	0.414905	0.499968	0.914873
0.999925	1.49989	0.70912	2.20901	0.415	0.499962	0.914962
0.999914	1.49987	0.709241	2.20911	0.415087	0.499957	0.915044
0.999905	1.49986	0.709376	2.20923	0.415166	0.499953	0.915119
0.999897	1.49985	0.709524	2.20937	0.415237	0.499949	0.915186
0.99989	1.49984	0.709683	2.20952	0.415299	0.499945	0.915244
0.999884	1.49983	0.709852	2.20968	0.415352	0.499942	0.915295
0.99988	1.49982	0.710028	2.20985	0.415398	0.49994	0.915338
0.999878	1.49982	0.71021	2.21003	0.415435	0.499939	0.915374
0.999877	1.49982	0.710394	2.21021	0.415466	0.499938	0.915404
0.999877	1.49982	0.710579	2.21039	0.415488	0.499939	0.915427
0.99988	1.49982	0.710761	2.21058	0.415504	0.49994	0.915444
0.999884	1.49983	0.710939	2.21076	0.415514	0.499942	0.915455
0.999889	1.49983	0.711111	2.21094	0.415518	0.499945	0.915462
0.999896	1.49984	0.711271	2.21111	0.415515	0.499948	0.915463
0.999904	1.49986	0.711422	2.21128	0.415509	0.499952	0.915461
0.999913	1.49987	0.711559	2.21143	0.415498	0.499957	0.915454
0.999924	1.49989	0.711681	2.21157	0.415482	0.499962	0.915444
0.999935	1.4999	0.711788	2.21169	0.415464	0.499967	0.915431
0.999946	1.49992	0.711878	2.2118	0.415443	0.499973	0.915416
0.999958	1.49994	0.71195	2.21189	0.415418	0.499979	0.915397
0.99997	1.49996	0.712004	2.21196	0.415391	0.499985	0.915376
0.999982	1.49997	0.71204	2.21201	0.415362	0.499991	0.915353
0.999994	1.49999	0.712057	2.21205	0.415329	0.499997	0.915327
1.00001	1.50001	0.712057	2.21207	0.415295	0.500003	0.915298
1.00002	1.50003	0.712039	2.21206	0.415257	0.500008	0.915265
1.00003	1.50004	0.712006	2.21205	0.415217	0.500014	0.91523
1.00004	1.50006	0.711958	2.21201	0.415174	0.500019	0.915193
1.00005	1.50007	0.711896	2.21196	0.415129	0.500023	0.915152
1.00005	1.50008	0.71182	2.2119	0.41508	0.500027	0.915108
1.00006	1.50009	0.711734	2.21183	0.41503	0.500031	0.91506
1.00007	1.5001	0.711637	2.21174	0.414975	0.500034	0.915009
1.00007	1.50011	0.711531	2.21164	0.414918	0.500037	0.914955
1.00008	1.50012	0.711417	2.21153	0.414858	0.500039	0.914898
1.00008	1.50012	0.711297	2.21142	0.414796	0.500041	0.914837
1.00009	1.50013	0.71117	2.2113	0.414731	0.500043	0.914774
1.00009	1.50013	0.711041	2.21117	0.414665	0.500044	0.914709
1.00009	1.50013	0.710908	2.21104	0.414598	0.500045	0.914642
1.00009	1.50014	0.710773	2.21091	0.414529	0.500045	0.914574
1.00009	1.50014	0.710637	2.21077	0.41446	0.500045	0.914505
1.00009	1.50013	0.710502	2.21064	0.414391	0.500045	0.914436
1.00009	1.50013	0.710368	2.2105	0.414322	0.500044	0.914366
1.00009	1.50013	0.710237	2.21037	0.414254	0.500043	0.914297
1.00008	1.50012	0.71011	2.21023	0.414187	0.500042	0.914228
1.00008	1.50012	0.709988	2.21011	0.414121	0.50004	0.914161
1.00007	1.50011	0.709872	2.20998	0.414057	0.500037	0.914094
1.00007	1.5001	0.709764	2.20987	0.413994	0.500035	0.914029
1.00006	1.50009	0.709665	2.20976	0.413932	0.500031	0.913964
1.00006	1.50008	0.709576	2.20966	0.413873	0.500028	0.9139
1.00005	1.50007	0.709499	2.20957	0.413814	0.500024	0.913838
1.00004	1.50006	0.709435	2.20949	0.413756	0.500019	0.913775
1.00003	1.50004	0.709384	2.20943	0.413699	0.500014	0.913714
1.00002	1.50003	0.709349	2.20938	0.413644	0.500009	0.913653
1.00001	1.50001	0.709329	2.20934	0.413587	0.500004	0.913591
0.999997	1.49999	0.709326	2.20932	0.413533	0.499998	0.913531
0.999985	1.49998	0.709339	2.20932	0.413478	0.499993	0.913471
0.999974	1.49996	0.709371	2.20933	0.413425	0.499987	0.913411
0.999962	1.49994	0.709419	2.20936	0.413371	0.499981	0.913352
0.999951	1.49993	0.709484	2.20941	0.413318	0.499975	0.913293
0.99994	1.49991	0.709566	2.20948	0.413265	0.49997	0.913235
0.99993	1.49989	0.709664	2.20956	0.413214	0.499965	0.913179
0.99992	1.49988	0.709776	2.20966	0.413163	0.49996	0.913124
0.999911	1.49987	0.709903	2.20977	0.413115	0.499956	0.913071
0.999904	1.49986	0.710041	2.2099	0.413069	0.499952	0.913021
0.999897	1.49985	0.710192	2.21004	0.413025	0.499948	0.912974
0.999891	1.49984	0.710351	2.21019	0.412984	0.499946	0.91293
0.999887	1.49983	0.710517	2.21035	0.412946	0.499943	0.91289
0.999883	1.49983	0.710689	2.21051	0.412912	0.499942	0.912853
0.999881	1.49982	0.710866	2.21069	0.412882	0.499941	0.912822
0.99988	1.49982	0.711046	2.21087	0.412857	0.49994	0.912797
0.999881	1.49982	0.711225	2.21105	0.412836	0.49994	0.912777
0.999882	1.49982	0.711404	2.21123	0.412821	0.499941	0.912762
0.999884	1.49983	0.711579	2.21141	0.412811	0.499942	0.912753
0.999888	1.49983	0.711751	2.21158	0.412806	0.499944	0.91275
0.999892	1.49984	0.711916	2.21175	0.412807	0.499946	0.912753
0.999897	1.49985	0.712074	2.21192	0.412813	0.499949	0.912762
0.999903	1.49985	0.712224	2.21208	0.412826	0.499952	0.912777
0.99991	1.49986	0.712364	2.21223	0.412843	0.499955	0.912798
0.999916	1.49987	0.712495	2.21237	0.412866	0.499958	0.912825
0.999924	1.49989	0.712615	2.2125	0.412895	0.499962	0.912857
0.999931	1.4999	0.712724	2.21262	0.412929	0.499966	0.912894
0.999939	1.49991	0.712821	2.21273	0.412967	0.499969	0.912937
0.999947	1.49992	0.712906	2.21283	0.41301	0.499973	0.912983
0.999955	1.49993	0.71298	2.21291	0.413058	0.499977	0.913035
0.999963	1.49994	0.713042	2.21299	0.41311	0.499981	0.913091
0.99997	1.49996	0.713092	2.21305	0.413164	0.499985	0.913149
0.999978	1.49997	0.71313	2.2131	0.413222	0.499989	0.913211
0.999985	1.49998	0.713158	2.21314	0.413284	0.499993	0.913277
0.999993	1.49999	0.713174	2.21316	0.413348	0.499996	0.913344
0.999999	1.5	0.71318	2.21318	0.413414	0.5	0.913414
1.00001	1.50001	0.713176	2.21319	0.413481	0.500003	0.913485
1.00001	1.50002	0.713163	2.21318	0.413551	0.500006	0.913557
1.00002	1.50003	0.713138	2.21317	0.41362	0.500009	0.913629
1.00002	1.50004	0.713106	2.21314	0.41369	0.500012	0.913702
1.00003	1.50004	0.713066	2.21311	0.413759	0.500015	0.913774
1.00003	1.50005	0.713019	2.21307	0.41383	0.500017	0.913847
1.00004	1.50006	0.712965	2.21302	0.4139	0.500019	0.913919
1.00004	1.50006	0.712904	2.21297	0.413967	0.500021	0.913989
1.00005	1.50007	0.712836	2.21291	0.414034	0.500023	0.914057
1.00005	1.50008	0.712763	2.21284	0.414098	0.500025	0.914123
1.00005	1.50008	0.712685	2.21277	0.414159	0.500027	0.914186
1.00006	1.50008	0.712604	2.21269	0.41422	0.500028	0.914248
1.00006	1.50009	0.712518	2.21261	0.414277	0.500029	0.914306
1.00006	1.50009	0.712428	2.21252	0.414331	0.500031	0.914361
1.00006	1.5001	0.712335	2.21243	0.414382	0.500032	0.914414
1.00007	1.5001	0.712238	2.21234	0.414431	0.500033	0.914464
1.00007	1.5001	0.712139	2.21224	0.414477	0.500034	0.914511
1.00007	1.5001	0.712035	2.21214	0.414519	0.500035	0.914554
1.00007	1.50011	0.711929	2.21204	0.414558	0.500036	0.914594
1.00007	1.50011	0.71182	2.21193	0.414596	0.500037	0.914633
1.00008	1.50011	0.711708	2.21182	0.414633	0.500038	0.914671
1.00008	1.50012	0.711592	2.21171	0.414667	0.500039	0.914706
1.00008	1.50012	0.711473	2.21159	0.4147	0.50004	0.914741
1.00008	1.50012	0.711349	2.21147	0.414732	0.500041	0.914773
1.00009	1.50013	0.711223	2.21135	0.414764	0.500043	0.914806
1.00009	1.50013	0.711093	2.21122	0.414795	0.500044	0.914839
1.00009	1.50013	0.710961	2.21109	0.414827	0.500045	0.914871
1.00009	1.50014	0.710826	2.21096	0.414859	0.500045	0.914905
1.00009	1.50014	0.710689	2.21083	0.414893	0.500046	0.914939
1.00009	1.50014	0.710551	2.21069	0.414927	0.500046	0.914974
1.00009	1.50014	0.710411	2.21055	0.414962	0.500047	0.915009
1.00009	1.50014	0.710271	2.21041	0.414998	0.500046	0.915044
1.00009	1.50014	0.710132	2.21027	0.415033	0.500046	0.915079
1.00009	1.50013	0.709997	2.21013	0.415071	0.500045	0.915116
1.00009	1.50013	0.709864	2.20999	0.415108	0.500044	0.915152
1.00008	1.50013	0.709735	2.20986	0.415146	0.500042	0.915187
1.00008	1.50012	0.709614	2.20973	0.415184	0.500039	0.915223
1.00007	1.50011	0.709499	2.20961	0.41522	0.500037	0.915256
1.00007	1.5001	0.709395	2.20949	0.415256	0.500033	0.915289
1.00006	1.50009	0.7093	2.20939	0.415291	0.500029	0.91532
1.00005	1.50007	0.709219	2.20929	0.415325	0.500025	0.91535
1.00004	1.50006	0.709151	2.20921	0.415356	0.50002	0.915377
1.00003	1.50004	0.709099	2.20914	0.415386	0.500015	0.915401
1.00002	1.50003	0.709063	2.20909	0.415414	0.500009	0.915422
1.00001	1.50001	0.709047	2.20906	0.415439	0.500003	0.915442
0.999993	1.49999	0.709047	2.20904	0.41546	0.499996	0.915457
0.999979	1.49997	0.709069	2.20904	0.415479	0.49999	0.915469
0.999966	1.49995	0.709109	2.20906	0.415493	0.499983	0.915476
0.999951	1.49993	0.709172	2.2091	0.415504	0.499976	0.91548
0.999937	1.49991	0.709256	2.20916	0.415511	0.499969	0.91548
0.999923	1.49988	0.709361	2.20925	0.415514	0.499962	0.915476
0.999909	1.49986	0.709487	2.20935	0.415513	0.499955	0.915467
0.999895	1.49984	0.709634	2.20948	0.415508	0.499948	0.915456
0.999882	1.49982	0.7098	2.20962	0.415498	0.499941	0.91544
0.99987	1.4998	0.709984	2.20979	0.415485	0.499935	0.91542
0.999858	1.49979	0.710188	2.20998	0.415468	0.499929	0.915397
0.999848	1.49977	0.710408	2.21018	0.415449	0.499924	0.915372
0.999838	1.49976	0.710645	2.2104	0.415427	0.499919	0.915346
0.999829	1.49974	0.710895	2.21064	0.415403	0.499914	0.915317
0.999821	1.49973	0.711158	2.21089	0.415376	0.499911	0.915287
0.999815	1.49972	0.71143	2.21115	0.415347	0.499907	0.915255
0.99981	1.49971	0.711712	2.21143	0.415318	0.499905	0.915223
0.999806	1.49971	0.712001	2.21171	0.415288	0.499903	0.915191
0.999803	1.4997	0.712295	2.212	0.415258	0.499901	0.915159
0.999801	1.4997	0.712592	2.21229	0.415227	0.4999	0.915127
0.9998	1.4997	0.712892	2.21259	0.415197	0.4999	0.915097
0.9998	1.4997	0.713192	2.21289	0.415167	0.4999	0.915067
0.999801	1.4997	0.713492	2.21319	0.415137	0.499901	0.915038
0.999803	1.4997	0.713789	2.21349	0.415109	0.499901	0.91501
0.999805	1.49971	0.714083	2.21379	0.415081	0.499903	0.914984
0.999808	1.49971	0.714372	2.21408	0.415054	0.499904	0.914958
0.999812	1.49972	0.714657	2.21438	0.415028	0.499906	0.914934
0.999816	1.49972	0.714936	2.21466	0.415004	0.499908	0.914912
0.99982	1.49973	0.715209	2.21494	0.41498	0.49991	0.91489
0.999825	1.49974	0.715476	2.21521	0.414958	0.499912	0.91487
0.99983	1.49974	0.715735	2.21548	0.414937	0.499915	0.914852
0.999834	1.49975	0.715987	2.21574	0.414916	0.499917	0.914833
0.999839	1.49976	0.71623	2.21599	0.414895	0.49992	0.914815
0.999844	1.49977	0.716468	2.21623	0.414877	0.499922	0.914799
0.999849	1.49977	0.716697	2.21647	0.414858	0.499925	0.914783
0.999854	1.49978	0.716919	2.2167	0.414841	0.499927	0.914768
0.999859	1.49979	0.717134	2.21692	0.414825	0.49993	0.914754
0.999864	1.4998	0.717342	2.21714	0.414809	0.499932	0.914742
0.999869	1.4998	0.717541	2.21735	0.414795	0.499935	0.914729
0.999875	1.49981	0.717733	2.21754	0.414781	0.499937	0.914718
0.99988	1.49982	0.717918	2.21774	0.414769	0.49994	0.914709
0.999885	1.49983	0.718095	2.21792	0.414758	0.499942	0.914701
0.99989	1.49984	0.718263	2.2181	0.414748	0.499945	0.914693
0.999896	1.49984	0.718424	2.21827	0.414741	0.499948	0.914688
0.999901	1.49985	0.718576	2.21843	0.414735	0.499951	0.914686
0.999907	1.49986	0.718721	2.21858	0.414732	0.499953	0.914685
0.999913	1.49987	0.718856	2.21873	0.414731	0.499956	0.914687
0.999919	1.49988	0.718982	2.21886	0.414732	0.499959	0.914692
