# Created on: Sun Feb 25 10:33:29 2018
# T	K	U	Etot	Pc	Pk	Ptot
0.999897	1.49985	0.199507	1.69935	0.101244	0.499949	0.601192
0.9999	1.49985	0.199659	1.69951	0.101277	0.49995	0.601227
0.999903	1.49985	0.199807	1.69966	0.101311	0.499952	0.601263
0.999906	1.49986	0.19995	1.69981	0.101345	0.499953	0.601297
0.999908	1.49986	0.20009	1.69995	0.101378	0.499954	0.601332
0.999911	1.49987	0.200225	1.70009	0.101411	0.499955	0.601367
0.999913	1.49987	0.200357	1.70023	0.101444	0.499957	0.601401
0.999916	1.49987	0.200485	1.70036	0.101478	0.499958	0.601436
0.999918	1.49988	0.20061	1.70049	0.101511	0.499959	0.60147
0.99992	1.49988	0.20073	1.70061	0.101543	0.49996	0.601503
0.999923	1.49988	0.200848	1.70073	0.101575	0.499961	0.601536
0.999925	1.49989	0.200963	1.70085	0.101607	0.499962	0.60157
0.999927	1.49989	0.201074	1.70096	0.101639	0.499963	0.601602
0.999929	1.49989	0.201183	1.70108	0.101671	0.499964	0.601635
0.999931	1.4999	0.201288	1.70118	0.101701	0.499965	0.601667
0.999933	1.4999	0.20139	1.70129	0.101732	0.499966	0.601698
0.999934	1.4999	0.20149	1.70139	0.101762	0.499967	0.60173
0.999936	1.4999	0.201587	1.70149	0.101791	0.499968	0.601759
0.999938	1.49991	0.201681	1.70159	0.10182	0.499969	0.601789
0.999939	1.49991	0.201773	1.70168	0.101849	0.49997	0.601818
0.999941	1.49991	0.201863	1.70177	0.101877	0.49997	0.601848
0.999942	1.49991	0.20195	1.70186	0.101904	0.499971	0.601876
0.999944	1.49992	0.202035	1.70195	0.101931	0.499972	0.601903
0.999945	1.49992	0.202119	1.70204	0.101958	0.499973	0.601931
0.999946	1.49992	0.2022	1.70212	0.101984	0.499973	0.601958
0.999948	1.49992	0.20228	1.7022	0.10201	0.499974	0.601984
0.999949	1.49992	0.202357	1.70228	0.102035	0.499975	0.60201
0.99995	1.49993	0.202433	1.70236	0.10206	0.499975	0.602035
0.999951	1.49993	0.202506	1.70243	0.102084	0.499976	0.602059
0.999952	1.49993	0.202579	1.70251	0.102107	0.499976	0.602083
0.999954	1.49993	0.202649	1.70258	0.10213	0.499977	0.602106
0.999955	1.49993	0.202717	1.70265	0.102152	0.499977	0.602129
0.999956	1.49993	0.202784	1.70272	0.102173	0.499978	0.602151
0.999957	1.49993	0.202851	1.70279	0.102195	0.499978	0.602174
0.999958	1.49994	0.202916	1.70285	0.102217	0.499979	0.602195
0.999958	1.49994	0.202978	1.70292	0.102237	0.499979	0.602216
0.999959	1.49994	0.20304	1.70298	0.102257	0.49998	0.602237
0.99996	1.49994	0.203101	1.70304	0.102277	0.49998	0.602257
0.999961	1.49994	0.20316	1.7031	0.102296	0.499981	0.602276
0.999962	1.49994	0.203218	1.70316	0.102315	0.499981	0.602295
0.999963	1.49994	0.203274	1.70322	0.102333	0.499981	0.602314
0.999963	1.49995	0.20333	1.70327	0.10235	0.499982	0.602332
0.999964	1.49995	0.203383	1.70333	0.102367	0.499982	0.602349
0.999965	1.49995	0.203436	1.70338	0.102384	0.499982	0.602366
0.999966	1.49995	0.203488	1.70344	0.1024	0.499983	0.602383
0.999966	1.49995	0.20354	1.70349	0.102417	0.499983	0.6024
0.999967	1.49995	0.203591	1.70354	0.102433	0.499983	0.602416
0.999967	1.49995	0.20364	1.70359	0.102448	0.499984	0.602432
0.999968	1.49995	0.203688	1.70364	0.102463	0.499984	0.602446
0.999968	1.49995	0.203735	1.70369	0.102477	0.499984	0.602461
0.999969	1.49995	0.203782	1.70374	0.102491	0.499985	0.602475
0.99997	1.49995	0.203829	1.70378	0.102505	0.499985	0.60249
0.99997	1.49996	0.203874	1.70383	0.102518	0.499985	0.602503
0.99997	1.49996	0.203919	1.70387	0.102531	0.499985	0.602517
0.999971	1.49996	0.203963	1.70392	0.102544	0.499985	0.60253
0.999971	1.49996	0.204007	1.70396	0.102557	0.499986	0.602542
0.999972	1.49996	0.20405	1.70401	0.102569	0.499986	0.602555
0.999972	1.49996	0.204092	1.70405	0.10258	0.499986	0.602566
0.999973	1.49996	0.204132	1.70409	0.102591	0.499986	0.602577
0.999973	1.49996	0.204173	1.70413	0.102601	0.499987	0.602588
0.999974	1.49996	0.204213	1.70417	0.102612	0.499987	0.602599
0.999974	1.49996	0.204251	1.70421	0.102621	0.499987	0.602608
0.999975	1.49996	0.204289	1.70425	0.102631	0.499987	0.602618
0.999975	1.49996	0.204328	1.70429	0.102641	0.499988	0.602628
0.999976	1.49996	0.204365	1.70433	0.10265	0.499988	0.602638
0.999976	1.49996	0.2044	1.70436	0.102659	0.499988	0.602647
0.999977	1.49996	0.204436	1.7044	0.102669	0.499988	0.602657
0.999977	1.49997	0.204471	1.70444	0.102678	0.499989	0.602667
0.999978	1.49997	0.204505	1.70447	0.102688	0.499989	0.602677
0.999978	1.49997	0.204539	1.70451	0.102697	0.499989	0.602686
0.999979	1.49997	0.204571	1.70454	0.102706	0.499989	0.602696
0.999979	1.49997	0.204603	1.70457	0.102716	0.49999	0.602706
0.99998	1.49997	0.204634	1.7046	0.102726	0.49999	0.602716
0.99998	1.49997	0.204663	1.70463	0.102736	0.49999	0.602726
0.999981	1.49997	0.204693	1.70466	0.102746	0.49999	0.602737
0.999981	1.49997	0.204721	1.70469	0.102756	0.499991	0.602747
0.999982	1.49997	0.204749	1.70472	0.102768	0.499991	0.602759
0.999982	1.49997	0.204776	1.70475	0.102779	0.499991	0.60277
0.999983	1.49997	0.204803	1.70478	0.10279	0.499991	0.602782
0.999983	1.49997	0.204828	1.7048	0.102801	0.499992	0.602793
0.999984	1.49998	0.204852	1.70483	0.102812	0.499992	0.602804
0.999984	1.49998	0.204876	1.70485	0.102824	0.499992	0.602816
0.999984	1.49998	0.2049	1.70488	0.102836	0.499992	0.602828
0.999985	1.49998	0.204923	1.7049	0.102848	0.499992	0.602841
0.999985	1.49998	0.204945	1.70492	0.102861	0.499992	0.602853
0.999985	1.49998	0.204969	1.70495	0.102874	0.499993	0.602866
0.999985	1.49998	0.204991	1.70497	0.102887	0.499993	0.602879
0.999985	1.49998	0.205013	1.70499	0.1029	0.499993	0.602893
0.999985	1.49998	0.205035	1.70501	0.102913	0.499993	0.602906
0.999985	1.49998	0.205057	1.70503	0.102927	0.499993	0.602919
0.999985	1.49998	0.205078	1.70506	0.10294	0.499993	0.602932
0.999985	1.49998	0.2051	1.70508	0.102953	0.499993	0.602946
0.999985	1.49998	0.205121	1.7051	0.102965	0.499993	0.602958
0.999985	1.49998	0.205142	1.70512	0.102978	0.499993	0.602971
0.999985	1.49998	0.205164	1.70514	0.102991	0.499993	0.602984
0.999985	1.49998	0.205187	1.70516	0.103005	0.499992	0.602997
0.999985	1.49998	0.20521	1.70519	0.103018	0.499992	0.60301
0.999984	1.49998	0.205233	1.70521	0.103031	0.499992	0.603023
0.999984	1.49998	0.205258	1.70523	0.103045	0.499992	0.603037
0.999984	1.49998	0.205281	1.70526	0.103058	0.499992	0.60305
0.999983	1.49998	0.205305	1.70528	0.10307	0.499992	0.603062
0.999983	1.49997	0.205331	1.70531	0.103083	0.499992	0.603075
0.999983	1.49997	0.205356	1.70533	0.103096	0.499991	0.603087
0.999982	1.49997	0.205383	1.70536	0.103109	0.499991	0.6031
0.999982	1.49997	0.205409	1.70538	0.103121	0.499991	0.603112
0.999982	1.49997	0.205436	1.70541	0.103134	0.499991	0.603125
0.999981	1.49997	0.205464	1.70544	0.103146	0.499991	0.603137
0.999981	1.49997	0.205493	1.70546	0.103158	0.49999	0.603149
0.99998	1.49997	0.205522	1.70549	0.10317	0.49999	0.603161
0.99998	1.49997	0.205552	1.70552	0.103183	0.49999	0.603173
0.99998	1.49997	0.205582	1.70555	0.103194	0.49999	0.603184
0.999979	1.49997	0.205612	1.70558	0.103206	0.49999	0.603195
0.999979	1.49997	0.205643	1.70561	0.103217	0.499989	0.603206
0.999979	1.49997	0.205675	1.70564	0.103229	0.499989	0.603218
0.999978	1.49997	0.205708	1.70568	0.10324	0.499989	0.603229
0.999978	1.49997	0.205741	1.70571	0.103251	0.499989	0.60324
0.999978	1.49997	0.205774	1.70574	0.103262	0.499989	0.603251
0.999977	1.49997	0.205807	1.70577	0.103273	0.499989	0.603261
0.999977	1.49997	0.205841	1.70581	0.103283	0.499989	0.603272
0.999977	1.49997	0.205875	1.70584	0.103294	0.499988	0.603282
0.999977	1.49997	0.20591	1.70588	0.103304	0.499988	0.603293
0.999977	1.49996	0.205945	1.70591	0.103315	0.499988	0.603303
0.999976	1.49996	0.205981	1.70595	0.103325	0.499988	0.603314
0.999976	1.49996	0.206017	1.70598	0.103336	0.499988	0.603324
0.999976	1.49996	0.206052	1.70602	0.103346	0.499988	0.603334
0.999976	1.49996	0.206088	1.70605	0.103357	0.499988	0.603345
0.999976	1.49996	0.206124	1.70609	0.103367	0.499988	0.603355
0.999976	1.49996	0.20616	1.70612	0.103377	0.499988	0.603365
0.999976	1.49996	0.206196	1.70616	0.103387	0.499988	0.603375
0.999976	1.49996	0.206232	1.7062	0.103397	0.499988	0.603385
0.999976	1.49996	0.206268	1.70623	0.103407	0.499988	0.603395
0.999976	1.49996	0.206305	1.70627	0.103417	0.499988	0.603405
0.999976	1.49996	0.206341	1.70631	0.103428	0.499988	0.603416
0.999976	1.49996	0.206377	1.70634	0.103438	0.499988	0.603426
0.999976	1.49996	0.206413	1.70638	0.103447	0.499988	0.603435
0.999976	1.49996	0.206448	1.70641	0.103457	0.499988	0.603445
0.999976	1.49996	0.206484	1.70645	0.103467	0.499988	0.603455
0.999977	1.49996	0.206519	1.70648	0.103476	0.499988	0.603464
0.999977	1.49996	0.206554	1.70652	0.103486	0.499988	0.603474
0.999977	1.49997	0.20659	1.70655	0.103496	0.499988	0.603484
0.999977	1.49997	0.206625	1.70659	0.103505	0.499988	0.603493
0.999977	1.49997	0.20666	1.70662	0.103514	0.499988	0.603503
0.999977	1.49997	0.206694	1.70666	0.103523	0.499988	0.603511
0.999977	1.49997	0.206728	1.70669	0.103532	0.499989	0.60352
0.999977	1.49997	0.206763	1.70673	0.103541	0.499989	0.60353
0.999977	1.49997	0.206798	1.70676	0.10355	0.499989	0.603539
0.999977	1.49997	0.206832	1.7068	0.103559	0.499989	0.603547
0.999977	1.49997	0.206866	1.70683	0.103567	0.499989	0.603556
0.999977	1.49997	0.2069	1.70687	0.103575	0.499989	0.603564
0.999977	1.49997	0.206935	1.7069	0.103584	0.499989	0.603572
0.999977	1.49997	0.206969	1.70693	0.103591	0.499989	0.60358
0.999977	1.49997	0.207003	1.70697	0.103599	0.499989	0.603588
0.999977	1.49997	0.207038	1.707	0.103607	0.499989	0.603595
0.999977	1.49997	0.207072	1.70704	0.103614	0.499989	0.603602
0.999977	1.49997	0.207105	1.70707	0.10362	0.499989	0.603608
0.999977	1.49997	0.20714	1.70711	0.103627	0.499989	0.603615
0.999977	1.49997	0.207174	1.70714	0.103633	0.499989	0.603621
0.999977	1.49997	0.207209	1.70717	0.103639	0.499989	0.603628
0.999977	1.49997	0.207244	1.70721	0.103645	0.499989	0.603633
0.999977	1.49997	0.207278	1.70724	0.10365	0.499988	0.603638
0.999977	1.49997	0.207312	1.70728	0.103654	0.499988	0.603643
0.999977	1.49997	0.207347	1.70731	0.103659	0.499988	0.603648
0.999977	1.49997	0.207382	1.70735	0.103663	0.499988	0.603652
0.999977	1.49996	0.207416	1.70738	0.103667	0.499988	0.603656
0.999977	1.49996	0.207452	1.70742	0.103672	0.499988	0.60366
0.999976	1.49996	0.207487	1.70745	0.103676	0.499988	0.603664
0.999976	1.49996	0.207523	1.70749	0.10368	0.499988	0.603668
0.999976	1.49996	0.207558	1.70752	0.103683	0.499988	0.603672
0.999976	1.49996	0.207595	1.70756	0.103687	0.499988	0.603676
0.999976	1.49996	0.20763	1.70759	0.10369	0.499988	0.603678
0.999976	1.49996	0.207666	1.70763	0.103694	0.499988	0.603682
0.999976	1.49996	0.207702	1.70767	0.103697	0.499988	0.603685
0.999976	1.49996	0.207737	1.7077	0.1037	0.499988	0.603688
0.999976	1.49996	0.207773	1.70774	0.103703	0.499988	0.603691
0.999976	1.49996	0.207808	1.70777	0.103706	0.499988	0.603694
0.999976	1.49996	0.207844	1.70781	0.103709	0.499988	0.603697
0.999976	1.49996	0.20788	1.70784	0.103712	0.499988	0.6037
0.999976	1.49996	0.207915	1.70788	0.103715	0.499988	0.603703
0.999976	1.49996	0.207951	1.70792	0.103718	0.499988	0.603707
0.999976	1.49996	0.207986	1.70795	0.103721	0.499988	0.60371
0.999976	1.49996	0.208022	1.70799	0.103725	0.499988	0.603713
0.999976	1.49996	0.208058	1.70802	0.103729	0.499988	0.603717
0.999976	1.49996	0.208094	1.70806	0.103733	0.499988	0.603721
0.999976	1.49996	0.20813	1.70809	0.103737	0.499988	0.603725
0.999976	1.49996	0.208165	1.70813	0.103741	0.499988	0.603729
0.999976	1.49996	0.208201	1.70817	0.103745	0.499988	0.603733
0.999976	1.49996	0.208236	1.7082	0.103749	0.499988	0.603737
0.999976	1.49996	0.208272	1.70824	0.103753	0.499988	0.603741
0.999976	1.49996	0.208308	1.70827	0.103757	0.499988	0.603745
0.999976	1.49996	0.208344	1.70831	0.103762	0.499988	0.60375
0.999976	1.49996	0.20838	1.70834	0.103766	0.499988	0.603754
0.999976	1.49996	0.208416	1.70838	0.103771	0.499988	0.603758
0.999976	1.49996	0.208452	1.70842	0.103775	0.499988	0.603763
0.999976	1.49996	0.208488	1.70845	0.103779	0.499988	0.603767
0.999976	1.49996	0.208525	1.70849	0.103783	0.499988	0.603771
0.999975	1.49996	0.208561	1.70852	0.103787	0.499988	0.603775
0.999975	1.49996	0.208598	1.70856	0.103791	0.499988	0.603778
0.999975	1.49996	0.208635	1.7086	0.103795	0.499988	0.603782
0.999975	1.49996	0.208673	1.70864	0.103799	0.499988	0.603786
0.999975	1.49996	0.208711	1.70867	0.103803	0.499987	0.60379
0.999975	1.49996	0.208749	1.70871	0.103806	0.499987	0.603794
0.999975	1.49996	0.208787	1.70875	0.10381	0.499987	0.603797
0.999974	1.49996	0.208825	1.70879	0.103813	0.499987	0.6038
0.999974	1.49996	0.208863	1.70882	0.103816	0.499987	0.603803
0.999974	1.49996	0.208901	1.70886	0.103818	0.499987	0.603806
0.999974	1.49996	0.20894	1.7089	0.103821	0.499987	0.603809
0.999974	1.49996	0.208979	1.70894	0.103824	0.499987	0.603811
0.999974	1.49996	0.209018	1.70898	0.103827	0.499987	0.603814
0.999974	1.49996	0.209057	1.70902	0.103829	0.499987	0.603816
0.999974	1.49996	0.209097	1.70906	0.103832	0.499987	0.603819
0.999974	1.49996	0.209136	1.7091	0.103834	0.499987	0.603821
0.999974	1.49996	0.209174	1.70913	0.103836	0.499987	0.603822
0.999974	1.49996	0.209213	1.70917	0.103838	0.499987	0.603825
0.999974	1.49996	0.209252	1.70921	0.10384	0.499987	0.603827
0.999974	1.49996	0.209291	1.70925	0.103842	0.499987	0.603829
0.999974	1.49996	0.20933	1.70929	0.103845	0.499987	0.603832
0.999974	1.49996	0.209368	1.70933	0.103848	0.499987	0.603835
0.999975	1.49996	0.209406	1.70937	0.10385	0.499987	0.603837
0.999975	1.49996	0.209444	1.70941	0.103852	0.499987	0.60384
0.999975	1.49996	0.209481	1.70944	0.103855	0.499988	0.603843
0.999975	1.49996	0.209518	1.70948	0.103858	0.499988	0.603846
0.999976	1.49996	0.209553	1.70952	0.10386	0.499988	0.603848
0.999976	1.49996	0.209589	1.70955	0.103864	0.499988	0.603852
0.999977	1.49996	0.209625	1.70959	0.103868	0.499988	0.603856
0.999977	1.49997	0.20966	1.70963	0.103872	0.499988	0.603861
0.999977	1.49997	0.209695	1.70966	0.103877	0.499989	0.603865
0.999978	1.49997	0.209728	1.7097	0.103881	0.499989	0.60387
0.999978	1.49997	0.209761	1.70973	0.103886	0.499989	0.603875
0.999979	1.49997	0.209793	1.70976	0.103891	0.499989	0.60388
0.999979	1.49997	0.209825	1.70979	0.103897	0.49999	0.603886
0.99998	1.49997	0.209856	1.70983	0.103903	0.49999	0.603893
0.99998	1.49997	0.209887	1.70986	0.10391	0.49999	0.6039
0.999981	1.49997	0.209916	1.70989	0.103916	0.49999	0.603907
0.999981	1.49997	0.209944	1.70992	0.103923	0.499991	0.603913
0.999982	1.49997	0.209972	1.70994	0.103929	0.499991	0.60392
0.999982	1.49997	0.209998	1.70997	0.103936	0.499991	0.603928
0.999983	1.49997	0.210025	1.71	0.103944	0.499991	0.603935
0.999983	1.49998	0.21005	1.71002	0.103951	0.499992	0.603943
0.999984	1.49998	0.210074	1.71005	0.103959	0.499992	0.603951
0.999984	1.49998	0.210098	1.71007	0.103968	0.499992	0.60396
0.999985	1.49998	0.210121	1.7101	0.103976	0.499992	0.603968
0.999985	1.49998	0.210144	1.71012	0.103985	0.499993	0.603977
0.999986	1.49998	0.210166	1.71014	0.103994	0.499993	0.603986
0.999986	1.49998	0.210186	1.71017	0.104002	0.499993	0.603995
0.999987	1.49998	0.210206	1.71019	0.10401	0.499993	0.604003
0.999987	1.49998	0.210225	1.71021	0.104019	0.499994	0.604012
0.999988	1.49998	0.210244	1.71023	0.104028	0.499994	0.604021
0.999988	1.49998	0.210263	1.71025	0.104037	0.499994	0.604031
0.999989	1.49998	0.210281	1.71026	0.104046	0.499994	0.60404
0.999989	1.49998	0.210298	1.71028	0.104055	0.499995	0.604049
0.999989	1.49998	0.210314	1.7103	0.104063	0.499995	0.604057
0.99999	1.49998	0.21033	1.71031	0.104071	0.499995	0.604066
0.99999	1.49999	0.210345	1.71033	0.104079	0.499995	0.604074
0.999991	1.49999	0.210359	1.71034	0.104087	0.499995	0.604082
0.999991	1.49999	0.210372	1.71036	0.104094	0.499995	0.604089
0.999991	1.49999	0.210386	1.71037	0.104101	0.499996	0.604097
0.999992	1.49999	0.210399	1.71039	0.104109	0.499996	0.604104
0.999992	1.49999	0.210411	1.7104	0.104115	0.499996	0.604111
0.999992	1.49999	0.210422	1.71041	0.104122	0.499996	0.604118
0.999993	1.49999	0.210433	1.71042	0.104128	0.499996	0.604124
0.999993	1.49999	0.210444	1.71043	0.104134	0.499997	0.604131
0.999994	1.49999	0.210453	1.71044	0.104139	0.499997	0.604136
0.999994	1.49999	0.210462	1.71045	0.104145	0.499997	0.604142
0.999994	1.49999	0.21047	1.71046	0.104149	0.499997	0.604147
0.999995	1.49999	0.210478	1.71047	0.104154	0.499997	0.604152
0.999995	1.49999	0.210486	1.71048	0.104159	0.499998	0.604157
0.999996	1.49999	0.210493	1.71049	0.104164	0.499998	0.604162
0.999996	1.49999	0.210498	1.71049	0.104167	0.499998	0.604166
0.999997	1.5	0.210503	1.7105	0.104171	0.499998	0.60417
0.999997	1.5	0.210507	1.7105	0.104175	0.499999	0.604174
0.999998	1.5	0.210511	1.71051	0.104179	0.499999	0.604178
0.999999	1.5	0.210514	1.71051	0.104183	0.499999	0.604182
0.999999	1.5	0.210515	1.71051	0.104186	0.5	0.604186
1	1.5	0.210516	1.71052	0.10419	0.5	0.60419
