# Created on: Sun Feb 25 10:38:33 2018
# X	Y	Z	Vx	Vy	Vz
11.9821	3.5215	0.729294	-0.138683	1.42421	-1.08729
9.16958	11.4595	8.31451	0.712263	-1.9142	1.32924
0.252426	5.65929	4.30557	-0.577615	0.580681	0.0162501
10.4442	0.579555	4.15633	-0.65475	-0.140058	-1.0677
11.5985	1.96924	5.90519	-0.0191843	-0.140209	-1.26701
1.81219	11.0167	6.75702	0.601715	-0.160275	0.135404
1.96284	0.575798	10.5669	-0.137839	0.928156	0.0162062
4.52316	10.702	9.34938	0.3082	-0.26021	-1.03708
10.1854	5.1766	10.8642	-1.15723	2.29387	-0.0230216
10.275	0.723622	2.36778	0.847929	-2.15763	0.789146
9.67756	4.61475	2.21404	-0.448351	0.868949	0.462687
9.12988	4.96348	8.25911	0.683302	2.00561	2.72851
0.954694	0.101664	2.81413	1.31941	-0.598463	-0.492501
2.76722	2.58532	7.54084	0.86884	-0.604233	2.15058
1.03455	4.20767	6.24861	1.00566	0.0962286	0.309215
0.984982	12.2739	5.18273	0.228531	-0.0144948	-1.79864
12.0245	0.542635	6.76134	-0.343061	-1.80828	-1.95298
0.973004	1.92469	7.30043	-1.12341	-1.57741	0.275843
6.61405	0.186913	9.21674	-0.253632	-0.441531	-0.280877
0.553592	2.85641	9.08409	-0.32902	0.725731	-0.229241
8.85658	3.04764	10.3553	-0.590088	1.73864	1.43445
2.44544	3.06217	2.33463	-0.473921	0.372482	0.936902
2.88236	3.00465	12.2013	0.871104	-0.00432128	-1.3903
6.01868	3.89539	0.755225	0.20285	-0.725736	-0.968677
2.64745	4.0786	3.12508	0.303411	-0.201766	1.06117
9.89698	6.26538	5.15965	-2.08863	0.25302	-0.00974069
4.26512	3.73474	6.7886	0.749185	0.48993	0.376278
11.7402	1.18807	11.8293	0.351953	0.68962	1.08363
1.96461	3.13469	8.47434	0.081291	-0.590112	-0.127116
1.97811	1.97471	11.967	0.821475	0.572554	0.645377
7.61049	3.92433	1.31111	-2.21933	0.449723	-0.559765
4.23601	5.57191	10.5737	0.510733	-0.0543226	-0.489207
1.59936	4.65572	0.839542	-0.0914645	-0.391061	-0.546809
3.92556	3.37906	8.77954	-0.270008	1.29814	1.38221
9.4915	4.06539	7.36219	-0.836332	0.566981	0.614174
11.3209	3.65177	10.4458	0.224849	1.83474	1.19969
10.9282	5.86034	9.60731	0.615491	0.574305	-0.382167
5.00413	3.64994	8.85251	1.25281	0.604113	-0.527548
