# Created on: Sun Feb 25 10:33:29 2018
# T	K	U	Etot	Pc	Pk	Ptot
0.998182	1.49727	0.411352	1.90863	0.256574	0.499091	0.755665
0.998175	1.49726	0.414085	1.91135	0.257127	0.499087	0.756215
0.998169	1.49725	0.416828	1.91408	0.257673	0.499084	0.756757
0.998165	1.49725	0.419578	1.91683	0.25821	0.499082	0.757292
0.998163	1.49724	0.422332	1.91958	0.258738	0.499081	0.757819
0.998162	1.49724	0.425088	1.92233	0.259258	0.499081	0.758339
0.998164	1.49725	0.427843	1.92509	0.259768	0.499082	0.75885
0.998168	1.49725	0.430594	1.92785	0.260271	0.499084	0.759355
0.998173	1.49726	0.433338	1.9306	0.260764	0.499087	0.75985
0.998181	1.49727	0.436072	1.93334	0.261247	0.49909	0.760338
0.99819	1.49729	0.438793	1.93608	0.261721	0.499095	0.760816
0.998202	1.4973	0.441499	1.9388	0.262186	0.499101	0.761287
0.998215	1.49732	0.444187	1.94151	0.262642	0.499107	0.761749
0.99823	1.49734	0.446853	1.9442	0.263089	0.499115	0.762204
0.998247	1.49737	0.449496	1.94687	0.263528	0.499123	0.762651
0.998265	1.4974	0.452111	1.94951	0.263958	0.499133	0.76309
0.998286	1.49743	0.454697	1.95213	0.26438	0.499143	0.763523
0.998308	1.49746	0.457251	1.95471	0.264794	0.499154	0.763948
0.998332	1.4975	0.45977	1.95727	0.265202	0.499166	0.764368
0.998357	1.49754	0.462254	1.95979	0.265604	0.499179	0.764782
0.998384	1.49758	0.464697	1.96227	0.266	0.499192	0.765192
0.998412	1.49762	0.4671	1.96472	0.26639	0.499206	0.765596
0.998442	1.49766	0.469458	1.96712	0.266775	0.499221	0.765996
0.998473	1.49771	0.471772	1.96948	0.267155	0.499236	0.766392
0.998505	1.49776	0.474039	1.9718	0.267533	0.499252	0.766785
0.998538	1.49781	0.476256	1.97406	0.267906	0.499269	0.767175
0.998572	1.49786	0.478423	1.97628	0.268276	0.499286	0.767562
0.998607	1.49791	0.480539	1.97845	0.268644	0.499303	0.767948
0.998642	1.49796	0.482602	1.98057	0.26901	0.499321	0.768331
0.998678	1.49802	0.484612	1.98263	0.269374	0.499339	0.768713
0.998714	1.49807	0.486567	1.98464	0.269735	0.499357	0.769093
0.998751	1.49813	0.488468	1.98659	0.270095	0.499375	0.76947
0.998787	1.49818	0.490314	1.9885	0.270453	0.499394	0.769847
0.998824	1.49824	0.492105	1.99034	0.270809	0.499412	0.770221
0.99886	1.49829	0.493841	1.99213	0.271162	0.49943	0.770593
0.998897	1.49835	0.495523	1.99387	0.271514	0.499448	0.770962
0.998933	1.4984	0.497151	1.99555	0.271863	0.499466	0.771329
0.998968	1.49845	0.498725	1.99718	0.272208	0.499484	0.771692
0.999003	1.4985	0.500247	1.99875	0.272551	0.499501	0.772053
0.999037	1.49856	0.501717	2.00027	0.27289	0.499518	0.772408
0.99907	1.49861	0.503136	2.00174	0.273224	0.499535	0.772759
0.999103	1.49865	0.504506	2.00316	0.273553	0.499551	0.773104
0.999135	1.4987	0.505827	2.00453	0.273877	0.499567	0.773444
0.999165	1.49875	0.507102	2.00585	0.274194	0.499583	0.773777
0.999196	1.49879	0.508331	2.00712	0.274506	0.499598	0.774103
0.999225	1.49884	0.509515	2.00835	0.27481	0.499612	0.774422
0.999253	1.49888	0.510655	2.00954	0.275107	0.499627	0.774734
0.999281	1.49892	0.511755	2.01068	0.275397	0.499641	0.775037
0.999308	1.49896	0.512813	2.01177	0.275679	0.499654	0.775333
0.999334	1.499	0.513831	2.01283	0.275952	0.499667	0.775619
0.99936	1.49904	0.51481	2.01385	0.276218	0.49968	0.775898
0.999385	1.49908	0.515752	2.01483	0.276475	0.499692	0.776168
0.999409	1.49911	0.516656	2.01577	0.276724	0.499705	0.776428
0.999433	1.49915	0.517525	2.01667	0.276965	0.499717	0.776681
0.999457	1.49918	0.518357	2.01754	0.277197	0.499728	0.776926
0.99948	1.49922	0.519154	2.01837	0.277422	0.49974	0.777162
0.999503	1.49925	0.519918	2.01917	0.277641	0.499751	0.777392
0.999525	1.49929	0.520646	2.01993	0.277851	0.499763	0.777614
0.999548	1.49932	0.52134	2.02066	0.278054	0.499774	0.777828
0.99957	1.49935	0.522002	2.02136	0.278253	0.499785	0.778037
0.999591	1.49939	0.522632	2.02202	0.278445	0.499796	0.778241
0.999613	1.49942	0.523228	2.02265	0.278632	0.499806	0.778439
0.999634	1.49945	0.523793	2.02324	0.278815	0.499817	0.778632
0.999655	1.49948	0.524325	2.02381	0.278992	0.499828	0.77882
0.999676	1.49951	0.524827	2.02434	0.279167	0.499838	0.779005
0.999696	1.49954	0.525298	2.02484	0.279337	0.499848	0.779185
0.999716	1.49957	0.525739	2.02531	0.279503	0.499858	0.779361
0.999735	1.4996	0.526151	2.02575	0.279667	0.499868	0.779534
0.999754	1.49963	0.526534	2.02616	0.279827	0.499877	0.779704
0.999772	1.49966	0.526889	2.02655	0.279984	0.499886	0.779871
0.99979	1.49968	0.527218	2.0269	0.280139	0.499895	0.780034
0.999807	1.49971	0.52752	2.02723	0.280289	0.499903	0.780193
0.999823	1.49973	0.527798	2.02753	0.280437	0.499911	0.780348
0.999838	1.49976	0.528052	2.02781	0.280581	0.499919	0.7805
0.999853	1.49978	0.528284	2.02806	0.280722	0.499926	0.780648
0.999867	1.4998	0.528494	2.02829	0.280858	0.499933	0.780791
0.99988	1.49982	0.528685	2.0285	0.28099	0.49994	0.78093
0.999892	1.49984	0.528856	2.02869	0.281118	0.499946	0.781064
0.999903	1.49985	0.52901	2.02886	0.281242	0.499952	0.781193
0.999914	1.49987	0.529147	2.02902	0.28136	0.499957	0.781317
0.999924	1.49989	0.529269	2.02915	0.281475	0.499962	0.781436
0.999933	1.4999	0.529376	2.02928	0.281584	0.499967	0.78155
0.999942	1.49991	0.52947	2.02938	0.281689	0.499971	0.78166
0.99995	1.49992	0.529552	2.02948	0.281789	0.499975	0.781764
0.999957	1.49994	0.529623	2.02956	0.281884	0.499979	0.781863
0.999964	1.49995	0.529681	2.02963	0.281974	0.499982	0.781956
0.999971	1.49996	0.529728	2.02968	0.282058	0.499986	0.782043
0.999977	1.49997	0.529767	2.02973	0.282138	0.499989	0.782127
0.999983	1.49998	0.529796	2.02977	0.282215	0.499992	0.782206
0.999989	1.49998	0.529815	2.0298	0.282287	0.499995	0.782281
0.999995	1.49999	0.529827	2.02982	0.282355	0.499997	0.782353
1	1.5	0.52983	2.02983	0.28242	0.5	0.78242
1.00001	1.50001	0.529825	2.02983	0.282482	0.500003	0.782485
1.00001	1.50002	0.529812	2.02983	0.28254	0.500006	0.782546
1.00002	1.50002	0.529791	2.02982	0.282596	0.500008	0.782605
1.00002	1.50003	0.529763	2.0298	0.282651	0.500011	0.782661
1.00003	1.50004	0.529726	2.02977	0.282701	0.500013	0.782715
1.00003	1.50005	0.529682	2.02973	0.282751	0.500016	0.782766
1.00004	1.50005	0.529631	2.02969	0.282798	0.500018	0.782817
1.00004	1.50006	0.529572	2.02963	0.282844	0.500021	0.782865
1.00005	1.50007	0.529507	2.02958	0.282889	0.500023	0.782912
1.00005	1.50008	0.529434	2.02951	0.282933	0.500025	0.782959
1.00006	1.50008	0.529355	2.02944	0.282976	0.500028	0.783004
1.00006	1.50009	0.52927	2.02936	0.28302	0.50003	0.783049
1.00006	1.5001	0.529179	2.02927	0.283062	0.500032	0.783093
1.00007	1.5001	0.529081	2.02918	0.283102	0.500034	0.783136
1.00007	1.50011	0.528977	2.02908	0.283142	0.500035	0.783178
1.00007	1.50011	0.528868	2.02898	0.283181	0.500037	0.783218
1.00008	1.50012	0.528755	2.02887	0.28322	0.500039	0.783259
1.00008	1.50012	0.528637	2.02876	0.283258	0.50004	0.783298
1.00008	1.50012	0.528517	2.02864	0.283296	0.500041	0.783337
1.00008	1.50012	0.528394	2.02852	0.283334	0.500042	0.783375
1.00008	1.50013	0.528268	2.02839	0.28337	0.500042	0.783412
1.00008	1.50013	0.52814	2.02827	0.283405	0.500042	0.783448
1.00009	1.50013	0.528013	2.02814	0.283441	0.500043	0.783483
1.00008	1.50013	0.527886	2.02801	0.283475	0.500042	0.783517
1.00008	1.50013	0.527759	2.02789	0.283508	0.500042	0.78355
1.00008	1.50012	0.527634	2.02776	0.28354	0.500041	0.783582
1.00008	1.50012	0.527512	2.02763	0.283571	0.50004	0.783611
1.00008	1.50012	0.527392	2.02751	0.2836	0.500039	0.783639
1.00008	1.50011	0.527277	2.02739	0.283628	0.500038	0.783666
1.00007	1.50011	0.527165	2.02727	0.283654	0.500037	0.783691
1.00007	1.5001	0.527058	2.02716	0.283679	0.500035	0.783713
1.00007	1.5001	0.526956	2.02706	0.2837	0.500033	0.783733
1.00006	1.50009	0.526859	2.02695	0.28372	0.500031	0.783751
1.00006	1.50009	0.526767	2.02686	0.283737	0.50003	0.783767
1.00006	1.50008	0.526681	2.02676	0.283752	0.500028	0.78378
1.00005	1.50008	0.526601	2.02668	0.283765	0.500026	0.78379
1.00005	1.50007	0.526525	2.0266	0.283774	0.500024	0.783798
1.00004	1.50007	0.526455	2.02652	0.283782	0.500022	0.783804
1.00004	1.50006	0.52639	2.02645	0.283788	0.500021	0.783808
1.00004	1.50006	0.526328	2.02639	0.283791	0.500019	0.78381
1.00004	1.50005	0.526273	2.02633	0.283793	0.500018	0.783811
1.00003	1.50005	0.52622	2.02627	0.283794	0.500017	0.783811
1.00003	1.50005	0.52617	2.02622	0.283793	0.500016	0.783809
1.00003	1.50005	0.526123	2.02617	0.283791	0.500015	0.783807
1.00003	1.50004	0.526077	2.02612	0.283788	0.500015	0.783803
1.00003	1.50004	0.526034	2.02608	0.283786	0.500015	0.783801
1.00003	1.50004	0.525991	2.02603	0.283784	0.500014	0.783798
1.00003	1.50004	0.525948	2.02599	0.283782	0.500014	0.783797
1.00003	1.50004	0.525904	2.02595	0.283781	0.500014	0.783795
1.00003	1.50004	0.525861	2.02591	0.283781	0.500015	0.783795
1.00003	1.50004	0.525817	2.02586	0.283783	0.500015	0.783798
1.00003	1.50005	0.525771	2.02582	0.283785	0.500015	0.7838
1.00003	1.50005	0.525725	2.02577	0.28379	0.500016	0.783806
1.00003	1.50005	0.525677	2.02573	0.283797	0.500016	0.783813
1.00003	1.50005	0.525628	2.02568	0.283805	0.500016	0.783822
1.00003	1.50005	0.525579	2.02563	0.283816	0.500017	0.783833
1.00003	1.50005	0.525529	2.02558	0.283829	0.500017	0.783846
1.00003	1.50005	0.525479	2.02553	0.283844	0.500017	0.783861
1.00003	1.50005	0.525429	2.02548	0.283861	0.500016	0.783877
1.00003	1.50005	0.52538	2.02543	0.28388	0.500016	0.783896
1.00003	1.50005	0.525334	2.02538	0.2839	0.500015	0.783915
1.00003	1.50004	0.525289	2.02533	0.283921	0.500014	0.783936
1.00003	1.50004	0.525247	2.02529	0.283943	0.500013	0.783956
1.00002	1.50004	0.525209	2.02525	0.283965	0.500012	0.783977
1.00002	1.50003	0.525175	2.02521	0.283989	0.500011	0.783999
1.00002	1.50003	0.525146	2.02517	0.284011	0.500009	0.78402
1.00001	1.50002	0.525123	2.02514	0.284033	0.500007	0.78404
1.00001	1.50001	0.525106	2.02512	0.284055	0.500005	0.784059
1	1.50001	0.525096	2.0251	0.284075	0.500002	0.784078
1	1.5	0.525093	2.02509	0.284095	0.5	0.784095
0.999994	1.49999	0.525097	2.02509	0.284113	0.499997	0.78411
0.999989	1.49998	0.52511	2.02509	0.284129	0.499994	0.784124
0.999983	1.49997	0.525131	2.02511	0.284144	0.499992	0.784136
0.999978	1.49997	0.525159	2.02513	0.284156	0.499989	0.784145
0.999972	1.49996	0.525197	2.02515	0.284167	0.499986	0.784153
0.999966	1.49995	0.525243	2.02519	0.284176	0.499983	0.78416
0.999961	1.49994	0.525298	2.02524	0.284184	0.49998	0.784165
0.999955	1.49993	0.525361	2.02529	0.28419	0.499978	0.784168
0.99995	1.49993	0.525431	2.02536	0.284193	0.499975	0.784168
0.999945	1.49992	0.525509	2.02543	0.284195	0.499973	0.784168
0.999941	1.49991	0.525594	2.02551	0.284196	0.49997	0.784166
0.999937	1.4999	0.525686	2.02559	0.284196	0.499968	0.784164
0.999933	1.4999	0.525784	2.02568	0.284194	0.499966	0.784161
0.999929	1.49989	0.525888	2.02578	0.284193	0.499965	0.784158
0.999926	1.49989	0.525996	2.02589	0.284191	0.499963	0.784154
0.999924	1.49989	0.526109	2.02599	0.284188	0.499962	0.78415
0.999922	1.49988	0.526225	2.02611	0.284186	0.499961	0.784147
0.99992	1.49988	0.526343	2.02622	0.284184	0.49996	0.784144
0.999919	1.49988	0.526463	2.02634	0.284182	0.49996	0.784141
0.999918	1.49988	0.526585	2.02646	0.284181	0.499959	0.78414
0.999918	1.49988	0.526708	2.02658	0.284181	0.499959	0.78414
0.999918	1.49988	0.52683	2.02671	0.284181	0.499959	0.78414
0.999918	1.49988	0.526952	2.02683	0.284184	0.499959	0.784143
0.999919	1.49988	0.527074	2.02695	0.284187	0.499959	0.784146
0.99992	1.49988	0.527195	2.02707	0.284192	0.49996	0.784152
0.999921	1.49988	0.527314	2.0272	0.284199	0.49996	0.78416
0.999922	1.49988	0.527433	2.02732	0.284208	0.499961	0.784169
0.999923	1.49988	0.527549	2.02743	0.284219	0.499961	0.78418
0.999924	1.49989	0.527665	2.02755	0.284231	0.499962	0.784193
0.999925	1.49989	0.527778	2.02767	0.284245	0.499962	0.784207
0.999926	1.49989	0.52789	2.02778	0.28426	0.499963	0.784223
0.999927	1.49989	0.528	2.02789	0.284276	0.499963	0.78424
0.999927	1.49989	0.52811	2.028	0.284294	0.499964	0.784258
0.999928	1.49989	0.528218	2.02811	0.284314	0.499964	0.784278
0.999928	1.49989	0.528327	2.02822	0.284334	0.499964	0.784298
0.999928	1.49989	0.528435	2.02833	0.284355	0.499964	0.784319
0.999928	1.49989	0.528542	2.02843	0.284376	0.499964	0.78434
0.999928	1.49989	0.528651	2.02854	0.284399	0.499964	0.784362
0.999927	1.49989	0.52876	2.02865	0.284421	0.499963	0.784385
0.999926	1.49989	0.528871	2.02876	0.284444	0.499963	0.784407
0.999924	1.49989	0.528984	2.02887	0.284468	0.499962	0.78443
0.999922	1.49988	0.529099	2.02898	0.284491	0.499961	0.784452
0.99992	1.49988	0.529217	2.0291	0.284515	0.49996	0.784475
0.999918	1.49988	0.529338	2.02922	0.284538	0.499959	0.784497
0.999915	1.49987	0.529464	2.02934	0.284562	0.499958	0.784519
0.999912	1.49987	0.529594	2.02946	0.284585	0.499956	0.784541
0.999909	1.49986	0.529729	2.02959	0.284609	0.499954	0.784563
0.999905	1.49986	0.529869	2.02973	0.284631	0.499952	0.784584
0.999901	1.49985	0.530015	2.02987	0.284654	0.49995	0.784605
0.999897	1.49984	0.530166	2.03001	0.284676	0.499948	0.784624
0.999892	1.49984	0.530324	2.03016	0.284696	0.499946	0.784642
0.999887	1.49983	0.53049	2.03032	0.284716	0.499944	0.78466
0.999882	1.49982	0.530662	2.03049	0.284735	0.499941	0.784676
0.999877	1.49982	0.530842	2.03066	0.284753	0.499939	0.784692
0.999872	1.49981	0.53103	2.03084	0.28477	0.499936	0.784706
0.999867	1.4998	0.531225	2.03103	0.284785	0.499933	0.784719
0.999862	1.49979	0.531428	2.03122	0.284798	0.499931	0.784729
0.999856	1.49978	0.531639	2.03142	0.284809	0.499928	0.784737
0.999851	1.49978	0.531857	2.03163	0.284818	0.499926	0.784744
0.999846	1.49977	0.532085	2.03185	0.284826	0.499923	0.784749
0.999841	1.49976	0.53232	2.03208	0.284832	0.499921	0.784753
0.999836	1.49975	0.532562	2.03232	0.284836	0.499918	0.784754
0.999832	1.49975	0.532811	2.03256	0.284837	0.499916	0.784753
0.999827	1.49974	0.533067	2.03281	0.284837	0.499914	0.78475
0.999824	1.49974	0.533329	2.03306	0.284833	0.499912	0.784745
0.99982	1.49973	0.533596	2.03333	0.284828	0.49991	0.784738
0.999817	1.49973	0.533868	2.03359	0.28482	0.499909	0.784729
0.999814	1.49972	0.534145	2.03387	0.28481	0.499907	0.784718
0.999812	1.49972	0.534425	2.03414	0.284798	0.499906	0.784704
0.999811	1.49972	0.534707	2.03442	0.284784	0.499905	0.784689
0.99981	1.49971	0.534991	2.03471	0.284768	0.499905	0.784673
0.99981	1.49971	0.535277	2.03499	0.28475	0.499905	0.784655
0.99981	1.49971	0.535563	2.03528	0.284731	0.499905	0.784636
0.999811	1.49972	0.535847	2.03556	0.28471	0.499905	0.784615
0.999812	1.49972	0.53613	2.03585	0.284688	0.499906	0.784594
0.999815	1.49972	0.53641	2.03613	0.284665	0.499907	0.784573
0.999817	1.49973	0.536687	2.03641	0.284642	0.499909	0.78455
0.999821	1.49973	0.536959	2.03669	0.284617	0.49991	0.784527
0.999825	1.49974	0.537224	2.03696	0.284592	0.499913	0.784505
0.99983	1.49974	0.537483	2.03723	0.284567	0.499915	0.784482
0.999835	1.49975	0.537734	2.03749	0.284542	0.499918	0.784459
0.999841	1.49976	0.537976	2.03774	0.284517	0.499921	0.784437
0.999848	1.49977	0.538209	2.03798	0.284492	0.499924	0.784416
0.999855	1.49978	0.538432	2.03821	0.284469	0.499927	0.784397
0.999863	1.49979	0.538644	2.03844	0.284448	0.499931	0.78438
0.999871	1.49981	0.538844	2.03865	0.284429	0.499935	0.784364
0.999879	1.49982	0.539031	2.03885	0.28441	0.49994	0.78435
0.999888	1.49983	0.539206	2.03904	0.284395	0.499944	0.784339
0.999898	1.49985	0.539366	2.03921	0.284381	0.499949	0.78433
0.999907	1.49986	0.539512	2.03937	0.284369	0.499954	0.784323
0.999917	1.49988	0.539643	2.03952	0.284361	0.499959	0.78432
0.999927	1.49989	0.539759	2.03965	0.284355	0.499964	0.784318
0.999937	1.49991	0.539861	2.03977	0.284353	0.499969	0.784321
0.999948	1.49992	0.539948	2.03987	0.284354	0.499974	0.784328
0.999958	1.49994	0.540019	2.03996	0.284358	0.499979	0.784337
0.999968	1.49995	0.540076	2.04003	0.284366	0.499984	0.78435
0.999978	1.49997	0.540115	2.04008	0.284375	0.499989	0.784364
0.999988	1.49998	0.540141	2.04012	0.284388	0.499994	0.784382
0.999998	1.5	0.540151	2.04015	0.284404	0.499999	0.784403
1.00001	1.50001	0.540146	2.04016	0.284421	0.500004	0.784425
1.00002	1.50003	0.540127	2.04015	0.284442	0.500009	0.78445
1.00003	1.50004	0.540094	2.04013	0.284464	0.500013	0.784478
1.00004	1.50005	0.540048	2.0401	0.284488	0.500018	0.784506
1.00004	1.50007	0.539987	2.04005	0.284514	0.500022	0.784536
1.00005	1.50008	0.539915	2.03999	0.284542	0.500026	0.784568
1.00006	1.50009	0.539829	2.03992	0.28457	0.50003	0.7846
1.00007	1.5001	0.539732	2.03983	0.284599	0.500034	0.784633
1.00008	1.50011	0.539624	2.03974	0.28463	0.500038	0.784668
1.00008	1.50013	0.539504	2.03963	0.284661	0.500042	0.784702
1.00009	1.50014	0.539374	2.03951	0.284692	0.500045	0.784737
1.0001	1.50015	0.539233	2.03938	0.284724	0.500049	0.784772
1.0001	1.50016	0.539082	2.03924	0.284755	0.500052	0.784807
1.00011	1.50016	0.538922	2.03909	0.284787	0.500055	0.784842
1.00012	1.50017	0.538753	2.03893	0.284819	0.500058	0.784877
1.00012	1.50018	0.538575	2.03876	0.284851	0.500061	0.784912
1.00013	1.50019	0.538389	2.03858	0.284884	0.500063	0.784947
1.00013	1.5002	0.538196	2.03839	0.284917	0.500066	0.784983
1.00014	1.5002	0.537995	2.0382	0.28495	0.500068	0.785018
1.00014	1.50021	0.537788	2.038	0.284984	0.50007	0.785054
1.00014	1.50022	0.537574	2.03779	0.285017	0.500072	0.785089
1.00015	1.50022	0.537355	2.03758	0.285051	0.500074	0.785125
1.00015	1.50022	0.537132	2.03736	0.285085	0.500075	0.78516
1.00015	1.50023	0.536906	2.03713	0.285121	0.500076	0.785197
1.00015	1.50023	0.536676	2.03691	0.285156	0.500077	0.785233
1.00015	1.50023	0.536446	2.03668	0.285192	0.500077	0.785269
1.00015	1.50023	0.536215	2.03645	0.285229	0.500077	0.785305
1.00015	1.50023	0.535985	2.03621	0.285266	0.500076	0.785343
1.00015	1.50023	0.535757	2.03598	0.285303	0.500076	0.785378
1.00015	1.50022	0.535531	2.03575	0.285339	0.500074	0.785414
1.00015	1.50022	0.535311	2.03553	0.285376	0.500073	0.785449
1.00014	1.50021	0.535096	2.03531	0.285413	0.500071	0.785484
1.00014	1.5002	0.534888	2.03509	0.28545	0.500068	0.785518
1.00013	1.5002	0.534689	2.03488	0.285486	0.500065	0.785551
1.00012	1.50018	0.534498	2.03468	0.285522	0.500062	0.785584
1.00012	1.50017	0.534319	2.03449	0.285557	0.500058	0.785615
1.00011	1.50016	0.534152	2.03431	0.285591	0.500054	0.785645
1.0001	1.50015	0.533998	2.03414	0.285626	0.500049	0.785674
1.00009	1.50013	0.533859	2.03399	0.28566	0.500044	0.785704
1.00008	1.50012	0.533735	2.03385	0.285693	0.500039	0.785731
1.00007	1.5001	0.533629	2.03373	0.285726	0.500033	0.785759
1.00005	1.50008	0.533539	2.03362	0.285758	0.500027	0.785785
1.00004	1.50006	0.533467	2.03353	0.285789	0.500021	0.785809
1.00003	1.50004	0.533414	2.03346	0.285819	0.500014	0.785833
1.00002	1.50002	0.53338	2.0334	0.285848	0.500008	0.785856
1	1.5	0.533367	2.03337	0.285877	0.500001	0.785878
0.999988	1.49998	0.533375	2.03336	0.285905	0.499994	0.785899
0.999974	1.49996	0.533403	2.03336	0.285932	0.499987	0.785918
0.999959	1.49994	0.533453	2.03339	0.285957	0.49998	0.785937
0.999945	1.49992	0.533524	2.03344	0.285982	0.499973	0.785954
0.999931	1.4999	0.533617	2.03351	0.286005	0.499965	0.785971
0.999916	1.49987	0.533732	2.03361	0.286028	0.499958	0.785986
0.999902	1.49985	0.533869	2.03372	0.286049	0.499951	0.786001
0.999888	1.49983	0.534026	2.03386	0.286069	0.499944	0.786013
0.999875	1.49981	0.534202	2.03401	0.286086	0.499937	0.786023
0.999862	1.49979	0.5344	2.03419	0.286102	0.499931	0.786033
0.999849	1.49977	0.534617	2.03439	0.286116	0.499925	0.78604
0.999837	1.49976	0.534852	2.03461	0.286128	0.499919	0.786047
0.999826	1.49974	0.535105	2.03484	0.286138	0.499913	0.786051
0.999816	1.49972	0.535374	2.0351	0.286147	0.499908	0.786055
0.999806	1.49971	0.535658	2.03537	0.286155	0.499903	0.786058
0.999797	1.4997	0.535956	2.03565	0.286161	0.499899	0.786059
0.99979	1.49968	0.536266	2.03595	0.286166	0.499895	0.786061
0.999783	1.49967	0.536586	2.03626	0.286171	0.499892	0.786062
0.999778	1.49967	0.536915	2.03658	0.286175	0.499889	0.786064
0.999774	1.49966	0.537252	2.03691	0.28618	0.499887	0.786066
0.999771	1.49966	0.537593	2.03725	0.286185	0.499885	0.78607
0.999769	1.49965	0.537939	2.03759	0.286191	0.499884	0.786075
0.999768	1.49965	0.538287	2.03794	0.2862	0.499884	0.786084
0.999768	1.49965	0.538634	2.03829	0.286211	0.499884	0.786095
0.99977	1.49965	0.538981	2.03864	0.286224	0.499885	0.786109
0.999772	1.49966	0.539325	2.03898	0.286242	0.499886	0.786128
0.999775	1.49966	0.539665	2.03933	0.286262	0.499888	0.78615
0.99978	1.49967	0.539999	2.03967	0.286286	0.49989	0.786176
0.999784	1.49968	0.540325	2.04	0.286314	0.499892	0.786206
0.99979	1.49968	0.540645	2.04033	0.286347	0.499895	0.786242
0.999796	1.49969	0.540956	2.04065	0.286383	0.499898	0.786281
0.999802	1.4997	0.541258	2.04096	0.286424	0.499901	0.786325
0.999809	1.49971	0.54155	2.04126	0.286469	0.499904	0.786373
0.999816	1.49972	0.541832	2.04156	0.286517	0.499908	0.786425
0.999823	1.49973	0.542103	2.04184	0.286568	0.499912	0.78648
0.99983	1.49975	0.542364	2.04211	0.286623	0.499915	0.786538
0.999838	1.49976	0.542613	2.04237	0.28668	0.499919	0.786599
0.999845	1.49977	0.542852	2.04262	0.28674	0.499922	0.786663
0.999852	1.49978	0.543079	2.04286	0.286801	0.499926	0.786727
