# Created on: Sun Feb 25 10:35:59 2018
# X	Y	Z	Vx	Vy	Vz
0.924278	12.0346	3.08823	1.18584	1.22818	1.46729
3.80975	0.503445	2.48715	-0.421828	1.41979	0.55203
0.98941	1.74895	8.73751	-1.19584	0.0721364	-0.895673
1.78272	12.5322	8.76774	-0.896869	-0.798086	-0.150947
6.87122	1.81472	5.7153	-1.10987	-0.741516	1.16049
1.5201	11.5004	11.0385	0.109251	0.948617	1.16019
0.944537	4.21358	7.81502	-0.168499	0.908451	-1.27001
12.3561	2.14323	10.1547	0.789673	-0.251604	-0.0959975
1.87098	12.2381	9.60013	-0.0440295	-0.314265	-0.628877
10.8853	0.145898	0.483528	1.38508	1.50629	-2.00377
3.70693	1.15098	1.29818	1.49468	0.113588	-0.136754
4.59602	3.37626	1.00473	0.904111	-1.30812	-0.616379
3.38473	11.8692	5.84088	-0.808406	-1.06508	-1.40893
0.467195	1.50623	6.09891	-1.16954	-1.13075	1.01089
6.09992	0.691333	5.76889	0.764633	-0.169627	1.35367
0.930545	2.11811	4.44455	0.855773	-0.140396	-1.00896
11.2945	3.20606	12.0761	-1.588	0.894444	-0.343996
12.1328	0.231236	9.91412	0.0793019	-0.268667	1.08289
3.16744	2.29315	0.818574	1.71915	-0.358383	1.78229
12.0398	1.48698	2.70403	0.0639586	0.813344	0.23514
3.16129	2.34443	11.4278	2.52975	0.220433	0.322369
1.87285	0.950262	2.00913	-0.970993	0.539594	-0.239521
1.78561	2.96948	4.85487	0.0264179	-1.0761	-0.381675
4.14385	4.14655	3.907	0.611908	-1.7374	-0.849633
4.14415	3.04051	5.31813	-1.18521	-0.184535	-1.68237
1.07739	2.73532	9.31322	-0.181583	2.28556	0.27194
5.28176	4.60406	4.52687	2.04226	-1.26842	-1.46274
11.923	3.47223	10.2937	0.29497	0.917881	-1.01354
4.45488	1.8261	0.775775	-1.95559	0.659099	-0.852218
3.1451	4.00317	10.8831	-0.801982	0.539649	-0.375926
0.720684	0.513404	0.936404	-1.4359	0.311459	1.52787
1.53504	4.3149	2.1118	-0.926023	-0.268084	-0.269821
2.57096	4.21844	2.00559	-0.509533	-0.624935	-1.41264
1.08443	5.69462	5.87392	1.34191	0.59322	-0.302772
1.07992	3.3311	5.94196	-1.49478	1.37923	0.513094
1.55146	4.96855	7.82539	1.19268	0.904799	0.117497
2.27987	7.61271	6.28072	2.68682	-0.0660921	-0.0640193
0.166184	4.10605	12.2629	-1.05123	1.0414	2.44978
0.530496	3.45284	11.3944	0.04045	2.38666	0.604218
2.5299	0.262382	2.74855	0.71862	-0.824773	1.59494
2.88365	6.15523	0.3815	0.171541	0.887552	2.34245
1.23007	6.8637	11.3158	-0.148041	-0.996393	-1.99047
2.22538	2.58753	12.0256	0.106374	0.0747956	0.620249
5.89423	7.56007	3.08564	-0.0464163	1.20205	0.918005
3.2282	3.4376	2.64667	-0.487504	-0.213028	-0.741449
2.23761	2.8491	6.15732	1.03791	1.47499	-0.0536571
1.40087	4.81596	4.4947	0.625387	0.76427	-0.551779
2.14275	2.78733	8.60835	-0.512636	-0.289625	0.23313
2.47298	1.6271	8.51153	-0.0475544	0.0229818	-0.333952
1.66582	7.64794	11.2435	1.03548	-0.619645	0.739465
6.91611	7.54114	1.94034	0.266959	-1.15881	-0.375816
1.93515	7.39643	1.77692	-0.363644	-0.560782	1.13727
1.73706	6.5963	3.07088	0.196341	-0.275441	0.585853
3.86824	6.14177	5.45432	-0.614703	0.425509	-0.811252
10.9965	9.39987	6.65005	-0.384979	1.03564	0.933923
3.43472	6.94851	6.59979	0.515844	1.24312	-0.539065
0.163254	4.58669	9.06178	-1.41367	-0.450418	-0.825035
1.36289	5.4221	9.03494	0.0384715	-0.0265901	0.360141
5.60319	4.06886	11.9265	1.42866	-1.29788	1.99482
2.32088	6.57314	1.41868	0.572241	2.0752	-0.410547
2.62662	7.26293	0.403699	0.787798	-1.62	1.42325
0.972255	8.04338	1.00905	-1.65155	-0.731574	-0.343804
2.75447	0.102356	0.957098	-1.02733	1.23621	0.476265
1.94861	5.87765	4.52258	2.20461	-0.519737	0.992693
1.3375	7.781	2.62215	0.6096	0.236691	-0.717732
1.02654	8.91949	5.70752	-0.431235	-0.352235	-0.0258054
2.15494	9.92684	6.94487	0.224422	1.02692	1.137
1.32955	11.214	9.30849	1.00008	0.324433	1.0868
4.55137	4.7528	11.1761	-0.948889	-0.631836	2.05434
0.355238	7.23617	1.42476	-1.37189	-0.481189	-0.623362
3.76406	6.99351	3.06575	0.914274	1.03232	1.26272
0.229022	11.5852	2.54308	2.29788	-0.367565	-0.118179
3.29975	8.24399	4.96127	-0.345887	-0.187611	-0.382684
2.19864	8.57166	2.95781	-0.726883	-1.67649	-1.27428
12.2335	10.9115	7.18415	-0.212684	-0.87774	-1.14931
11.7951	9.11757	3.54875	-0.831683	0.465293	-0.143335
1.85368	8.30413	7.56339	1.23009	-1.16763	-0.910372
0.0582216	9.79174	5.98063	0.620864	0.0876646	-1.23895
3.22068	10.5799	11.7783	-0.421619	1.18537	-1.11787
2.81598	12.2759	12.5771	-0.581065	-0.752328	1.61439
1.31059	8.94944	0.275522	1.43003	0.292621	0.638319
0.163248	0.657474	0.194116	-2.02796	-0.376538	-1.77791
6.48355	11.4035	3.43404	-0.349825	2.25057	-1.12712
0.856126	0.407983	4.77669	0.136567	0.0516978	-0.425612
2.07434	10.8507	9.06349	-1.00693	0.197809	1.11422
2.50643	0.491794	7.51304	0.633782	2.64063	-0.361139
1.83559	11.5811	7.29193	0.157135	-1.39898	0.816291
4.68288	1.95799	10.6394	0.286884	1.02779	-0.50335
2.3121	9.47299	11.8842	0.984143	0.384422	1.46732
1.98271	10.8922	11.6983	-0.154263	0.536488	-0.611906
1.70349	11.7201	0.759304	-0.869567	-0.324411	-1.30581
1.70138	2.71446	1.45066	0.264527	-0.67172	0.391021
2.36163	11.7433	5.31222	0.912254	-0.363128	-0.24516
4.80748	11.0524	3.21497	0.811245	0.613314	1.63952
12.1543	7.20915	7.2123	-0.934199	0.325639	0.693991
4.34055	10.3807	7.72582	1.87	-1.99547	-3.15963
4.86128	1.87756	5.5155	1.56281	-0.659758	1.24165
9.90571	1.24765	10.9208	-1.70472	-1.14458	-0.741184
0.51792	0.212236	9.26406	0.23457	0.765724	-0.0445566
2.06114	0.261583	0.612132	-0.551058	-0.489405	0.0646653
4.02385	2.13587	1.65953	1.49422	0.662645	-0.611636
5.90745	1.43532	4.5538	-0.638588	0.756656	0.432084
3.42748	11.6182	7.31513	-0.823135	1.06411	-1.32402
5.118	3.14747	4.71098	0.199287	0.965218	1.54627
0.396511	12.1096	6.80184	0.167482	-2.36866	0.911787
12.3626	1.04426	8.69378	-0.549478	-1.8082	1.02146
1.59088	2.19455	6.95715	-0.640501	0.729396	-0.17402
3.61867	2.0007	10.0325	-0.0362715	-0.595744	1.98533
3.09684	11.5369	8.31568	0.428692	-0.710286	0.258045
1.66502	12.2925	1.8873	0.174153	-0.570232	-1.44384
4.71914	10.0229	3.55195	-0.498263	-1.19774	-0.837079
3.17708	1.24761	2.72238	-1.60234	-1.32929	0.235997
1.71473	3.59428	3.253	2.55969	1.14194	-0.371459
3.47123	2.39632	4.66417	-0.631466	0.29855	-0.809808
3.30948	4.69649	3.86187	1.6874	0.46861	0.531887
3.13302	2.52474	9.1821	-0.725791	0.606315	0.0431412
2.36955	2.45571	10.1894	0.376251	1.12564	0.925295
4.92001	9.59771	12.1515	-0.171678	1.59795	-0.282846
2.96417	3.68417	8.62598	-1.1713	-0.751465	-1.01953
2.66413	10.617	3.52745	0.0710705	-0.193479	1.2559
1.40874	1.72845	0.662842	0.652388	-0.375568	-1.69452
3.6726	4.28658	0.454808	-1.22482	-0.362006	0.618804
1.32271	4.90821	1.45554	-1.3856	1.94763	-0.864552
1.53303	1.94475	6.01754	0.39037	-0.406271	0.432162
2.88563	6.0018	7.86367	-0.316676	1.56704	0.0112528
2.45356	4.83131	10.83	-1.01921	-0.55843	2.07743
3.17393	2.14304	7.61377	0.984056	-1.90708	-0.989847
2.38188	4.05056	9.56975	0.580364	0.438573	-0.985797
3.92858	2.65054	11.1696	-0.0529521	-0.140675	1.36208
11.0094	2.52331	2.53204	-0.56612	1.45068	-0.492465
3.76615	6.22966	0.598358	-0.347124	-0.670998	-0.146491
1.67469	6.20866	12.5785	-0.697172	1.01644	-1.29945
2.32233	4.22228	0.355437	0.968973	0.590722	-0.602745
5.02515	6.61039	3.0016	0.456208	0.770024	0.560566
2.80572	5.86092	3.21224	1.58105	-0.00506004	-1.05982
1.12714	5.97677	7.9546	-0.151061	0.219476	-0.474989
2.81015	3.68878	5.22093	-0.848655	-0.217377	0.999381
4.25416	3.99688	10.4725	-0.489098	0.4667	0.0909067
5.88292	0.899169	2.42877	1.34483	-1.6181	-0.585747
6.9593	2.12761	10.9056	0.541416	0.208629	-0.361062
3.38783	8.17326	12.4088	0.638405	0.44914	-1.34355
3.51877	4.91013	1.64409	1.06393	-1.08835	-0.334694
7.55037	5.6048	5.15216	1.71864	0.231085	-0.402553
7.57853	8.80373	3.54012	0.321809	0.83874	0.325704
4.42509	8.21668	4.73494	-0.0791994	-0.459479	0.539966
1.63066	5.93724	6.83145	-0.358715	0.801233	1.39866
11.6295	3.95571	11.5253	0.742054	0.00649352	2.00667
1.72469	6.65885	5.7043	-0.180614	0.407196	-1.33087
2.546	5.47473	11.9965	-0.0233184	0.984142	-0.503965
2.39268	7.7865	11.9413	1.2036	-0.461917	-0.0339698
2.27221	3.60986	1.41224	1.78854	0.0279331	-0.486473
12.3214	4.64495	0.525305	-0.491195	-2.19943	-2.1191
3.37797	6.45528	4.54598	0.430125	-0.974741	0.708121
1.63437	8.05976	5.36558	-0.186274	0.503855	-1.01651
1.58707	6.21596	10.5107	1.04467	0.421191	1.76359
4.19788	5.81616	3.98329	0.17597	-2.02284	-0.295205
4.98973	8.67165	11.1703	0.192683	0.734898	-0.867673
5.10677	7.5676	9.09865	0.10041	1.98265	-0.153718
4.48039	3.97352	6.78632	0.398899	-1.02361	-1.64121
2.43798	6.24389	11.0267	0.20524	-0.563828	0.458296
2.55693	9.5156	1.03471	-1.44084	0.727993	-0.435174
4.241	9.33521	2.67623	0.636718	0.175704	-0.747172
4.01462	7.88257	1.43742	0.693845	-0.396736	-2.79928
4.03796	6.04665	1.54582	-0.496842	-1.69769	1.15472
1.13506	11.0357	7.02946	-0.350241	-0.25236	-0.534115
5.66865	8.9043	8.02362	-1.45176	0.214665	-0.438384
2.78584	10.1669	9.82795	-0.957288	-0.441931	0.850412
1.63387	8.10138	12.3347	-1.4165	-0.756522	1.75065
4.14015	6.90417	10.9059	-0.404595	0.226862	0.178145
3.26411	8.46479	1.40871	1.48551	0.188636	0.192833
2.32597	11.6422	2.86272	-0.518287	-0.915661	0.464134
3.24422	8.11554	2.18953	-0.128102	-0.947193	0.568782
5.58482	9.6541	2.70955	0.152354	0.0176239	0.385609
2.07061	10.5862	4.58063	-0.297653	-0.479211	-0.866037
0.919265	6.65613	4.83283	0.342985	-0.483355	-1.90745
4.22909	6.36608	8.16507	-0.424987	-0.724572	0.0477346
12.3133	8.92922	4.91675	0.560544	-0.971989	-0.258197
3.47919	11.4594	10.5917	0.293223	0.627181	0.717595
0.259234	8.85822	11.7139	0.744145	-0.122375	-0.618357
5.57283	7.90932	11.9134	1.82119	-1.28887	0.150316
3.9463	12.5216	1.02543	2.14956	-0.609751	2.49286
4.74603	12.4047	0.300742	-1.41403	-0.410485	-0.869949
2.96267	9.14479	3.71946	-1.10243	0.342065	0.592395
2.30824	3.33253	12.5228	-0.788443	-0.629316	-0.921419
3.49288	7.54309	8.24721	1.27292	0.169375	-0.556002
3.34439	0.268441	4.97822	0.305923	-1.50494	0.00801898
3.63937	9.36026	7.04479	3.18671	0.444406	-0.101057
4.99498	10.9127	9.73965	0.487707	-0.889872	-0.44031
4.52316	10.4068	0.300278	0.395983	0.524857	0.0488448
5.32713	7.22573	10.4202	3.23504	-0.492274	1.44188
3.84407	12.5517	10.9894	-0.164588	-1.15769	0.0325136
7.131	0.379278	0.191349	-0.391502	0.248339	0.12617
5.27933	2.82449	3.51107	-0.377097	0.0520652	-1.59647
5.1056	11.6056	5.51524	0.556243	-0.108196	1.35397
11.1981	10.5135	4.34077	-0.0757844	-2.24535	-0.804725
2.08052	1.60509	7.52269	0.0738383	-0.692982	-0.713216
2.49064	1.86844	6.01373	-0.382772	-0.831645	-0.968634
3.38281	0.715926	6.4016	-0.187498	-0.893649	-1.02648
1.426	8.39437	9.19261	0.331648	-0.784244	0.551589
0.782861	2.80121	8.1415	-0.60821	0.12017	0.187208
4.71073	1.09258	1.98955	0.679311	-0.262206	-0.628544
6.22232	2.93987	4.04712	1.93244	0.24869	0.381364
6.15051	12.4788	11.7375	-1.93091	-0.170506	0.939942
3.30485	2.45298	2.99223	1.68592	-0.63493	-0.646768
5.52655	12.4221	5.26843	1.48279	0.747505	-0.636071
5.20948	1.92525	4.18335	0.374601	1.19909	-2.41714
6.79885	2.44442	8.35343	1.488	0.405331	0.158803
5.24546	4.5072	6.27967	0.381296	-0.0186133	-0.940163
3.41722	11.501	11.7916	0.019583	1.10546	-0.714177
5.42953	11.2212	10.8554	-0.577456	-0.633922	0.861237
3.29341	1.37488	0.140716	0.661453	0.658353	0.330516
7.28313	1.56631	12.0889	0.189936	-0.333207	-0.0994719
