# Created on: Sun Feb 25 09:56:10 2018
# X	Y	Z	Vx	Vy	Vz
1.0434	1.47016	1.67467	-1.18507	0.370994	1.41701
12.4042	0.719466	1.90837	-1.49993	0.48352	0.12201
1.05294	0.728173	2.41002	0.830232	0.243158	-1.42509
0.704627	0.183217	3.76499	-0.992675	-0.808022	-1.89207
0.68579	0.613709	5.87756	-0.969132	1.02682	1.6813
0.570149	0.253881	6.57673	-0.285729	-1.10104	-0.0910713
12.3753	1.56227	7.68844	-1.81831	2.13273	-0.776586
1.79432	0.00161494	8.45517	1.9937	-1.33574	-2.06925
0.498999	0.739018	10.7875	-0.297316	-0.276628	0.428345
12.4768	0.912394	0.452645	-1.86687	0.489956	2.45848
0.748463	1.58132	0.0461166	0.0515568	-0.0211891	-1.19362
0.174848	1.98803	2.44065	-0.658183	0.0401573	1.20092
1.12396	1.61042	3.91124	0.0486767	-0.782706	1.37076
0.569894	1.66335	4.88076	-0.183351	-0.502005	1.37609
0.997993	1.11001	6.09061	1.33836	-1.0709	0.420917
0.784819	2.12215	6.62017	0.336502	0.853333	-0.419511
0.611713	2.09024	7.47694	-0.222732	0.690601	-1.25421
0.491633	0.955387	8.52463	-0.0247496	-2.14925	-1.67728
0.413881	1.32311	10.0601	0.124769	-2.27788	-1.99735
0.259307	2.7678	11.1201	-0.00591874	2.41247	-1.12521
12.2981	3.82502	11.9493	-2.26073	1.36195	-2.33356
0.797077	2.8726	1.78	0.293109	-0.398801	-0.41331
1.27946	3.58669	2.8864	1.06564	0.141291	-1.25697
1.176	3.52293	4.22564	1.09604	0.628063	-0.169357
0.464341	2.76012	5.38954	0.28812	-0.637042	-0.623024
0.349118	2.93387	6.91738	-0.115525	-0.40305	-0.153785
12.5192	3.05181	8.15953	-0.297309	-0.12717	-0.542864
0.361786	2.02306	9.99664	-0.739709	-1.20771	0.352023
0.91521	3.38388	10.1587	0.561377	0.608872	-0.86643
0.597432	3.45799	11.3738	0.309932	0.951783	-1.35781
0.607049	4.36521	0.210309	-0.0546814	-0.447072	-0.596531
0.78871	4.52008	1.22279	-0.0126444	0.095888	-1.52772
0.745149	4.31568	3.37448	-0.364672	0.711926	1.0958
0.886627	4.06436	5.37736	0.585626	-1.17251	1.41174
0.391212	4.47472	6.19643	-0.822989	-0.132733	2.06182
12.5707	4.14145	7.06738	-0.876359	0.0478084	0.349583
0.563887	4.67318	8.50542	0.0518765	0.436341	0.599586
0.770159	4.54582	9.76454	0.286662	-0.746517	0.671841
