# Created on: Sun Feb 25 09:55:55 2018
# T	K	U	Etot	Pc	Pk	Ptot
0.999111	1.49867	0.294089	1.79276	0.18767	0.499556	0.687225
0.999094	1.49864	0.295437	1.79408	0.187931	0.499547	0.687478
0.999077	1.49862	0.296812	1.79543	0.188193	0.499538	0.687731
0.99906	1.49859	0.298211	1.7968	0.188455	0.49953	0.687985
0.999045	1.49857	0.299634	1.7982	0.188717	0.499522	0.68824
0.99903	1.49855	0.30108	1.79963	0.188979	0.499515	0.688494
0.999016	1.49852	0.302547	1.80107	0.189239	0.499508	0.688748
0.999003	1.4985	0.304034	1.80254	0.1895	0.499502	0.689001
0.998991	1.49849	0.30554	1.80403	0.189758	0.499495	0.689254
0.99898	1.49847	0.307063	1.80553	0.190014	0.49949	0.689504
0.998969	1.49845	0.308602	1.80706	0.190268	0.499485	0.689753
0.998959	1.49844	0.310157	1.8086	0.190521	0.49948	0.69
0.998951	1.49843	0.311726	1.81015	0.190771	0.499475	0.690247
0.998943	1.49841	0.313306	1.81172	0.191019	0.499472	0.69049
0.998936	1.4984	0.314898	1.8133	0.191263	0.499468	0.690732
0.998931	1.4984	0.316499	1.8149	0.191505	0.499465	0.690971
0.998926	1.49839	0.318108	1.8165	0.191744	0.499463	0.691207
0.998922	1.49838	0.319724	1.81811	0.191979	0.499461	0.69144
0.998919	1.49838	0.321344	1.81972	0.19221	0.49946	0.69167
0.998917	1.49838	0.322967	1.82134	0.192438	0.499459	0.691896
0.998917	1.49837	0.324591	1.82297	0.192661	0.499458	0.692119
0.998917	1.49838	0.326216	1.82459	0.192881	0.499458	0.692339
0.998918	1.49838	0.327841	1.82622	0.193097	0.499459	0.692556
0.99892	1.49838	0.329463	1.82784	0.193311	0.49946	0.692771
0.998924	1.49839	0.33108	1.82947	0.19352	0.499462	0.692982
0.998928	1.49839	0.332692	1.83108	0.193725	0.499464	0.693189
0.998933	1.4984	0.334297	1.8327	0.193927	0.499467	0.693394
0.998939	1.49841	0.335893	1.8343	0.194125	0.49947	0.693595
0.998946	1.49842	0.337479	1.8359	0.19432	0.499473	0.693793
0.998954	1.49843	0.339054	1.83749	0.194512	0.499477	0.69399
0.998963	1.49845	0.340616	1.83906	0.194702	0.499482	0.694183
0.998973	1.49846	0.342163	1.84062	0.194887	0.499487	0.694374
0.998984	1.49848	0.343695	1.84217	0.195071	0.499492	0.694563
0.998996	1.49849	0.34521	1.8437	0.195252	0.499498	0.69475
0.999008	1.49851	0.346707	1.84522	0.195431	0.499504	0.694935
0.999021	1.49853	0.348185	1.84672	0.195608	0.499511	0.695119
0.999035	1.49855	0.349643	1.8482	0.195784	0.499517	0.695302
0.999049	1.49857	0.35108	1.84965	0.195959	0.499525	0.695483
0.999065	1.4986	0.352494	1.85109	0.196132	0.499532	0.695664
0.99908	1.49862	0.353885	1.85251	0.196304	0.49954	0.695844
0.999097	1.49864	0.355253	1.8539	0.196477	0.499548	0.696025
0.999113	1.49867	0.356595	1.85527	0.196648	0.499557	0.696205
0.99913	1.4987	0.357912	1.85661	0.196819	0.499565	0.696385
0.999148	1.49872	0.359204	1.85793	0.196991	0.499574	0.696565
0.999166	1.49875	0.360469	1.85922	0.197163	0.499583	0.696746
0.999184	1.49878	0.361706	1.86048	0.197334	0.499592	0.696926
0.999202	1.4988	0.362916	1.86172	0.197506	0.499601	0.697107
0.999221	1.49883	0.364099	1.86293	0.197678	0.49961	0.697288
0.999239	1.49886	0.365254	1.86411	0.197849	0.49962	0.697469
0.999258	1.49889	0.366381	1.86527	0.198022	0.499629	0.697651
0.999276	1.49891	0.36748	1.86639	0.198194	0.499638	0.697832
0.999295	1.49894	0.368551	1.86749	0.198366	0.499647	0.698013
0.999313	1.49897	0.369596	1.86857	0.198539	0.499657	0.698195
0.999331	1.499	0.370613	1.86961	0.19871	0.499666	0.698376
0.999349	1.49902	0.371603	1.87063	0.198882	0.499675	0.698556
0.999367	1.49905	0.372565	1.87162	0.199052	0.499683	0.698736
0.999384	1.49908	0.373502	1.87258	0.199222	0.499692	0.698915
0.999402	1.4991	0.374412	1.87351	0.199391	0.499701	0.699092
0.999419	1.49913	0.375296	1.87442	0.199558	0.499709	0.699267
0.999435	1.49915	0.376155	1.87531	0.199723	0.499718	0.699441
0.999452	1.49918	0.37699	1.87617	0.199886	0.499726	0.699612
0.999468	1.4992	0.377801	1.877	0.200049	0.499734	0.699783
0.999483	1.49922	0.378587	1.87781	0.200208	0.499742	0.699949
0.999499	1.49925	0.37935	1.8786	0.200365	0.499749	0.700114
