# Created on: Wed Jun  6 16:40:15 2018
# X	Y	Z	Vx	Vy	Vz	Fx	Fy	Fz
3.59103	6.50665	1.29073	-3.38318	1.25602	-5.42879	0.808079	-0.219763	-0.224862
0.423654	2.16263	17.3479	-0.289063	0.0591357	-2.18734	0.175871	1.10982	0.789349
13.0339	1.92181	0.309109	-3.68663	-1.62985	8.65217	-0.668229	-0.764974	1.60686
9.18041	15.6281	4.1878	-1.94122	0.939298	-2.86013	1.18583	0.788644	-0.654807
0.186918	17.6339	3.21859	3.97615	6.87397	-1.02715	-0.0363673	-0.12035	0.746003
10.7868	2.6978	1.82051	-1.91622	-1.256	3.38152	0.555755	0.654707	0.578421
1.37804	17.4433	17.4864	-1.20768	1.6072	2.26921	-0.203325	0.191108	1.79161
6.0201	11.3963	7.10568	1.37348	5.58368	1.15414	0.431571	-0.64892	0.16636
13.1851	8.54292	7.73856	0.0201193	-0.367921	1.39047	-0.430266	0.841074	-0.382224
14.0958	10.1675	0.618561	4.73299	-0.303982	-0.432166	1.74692	-0.515363	0.235479
13.2135	3.16137	11.0632	-0.649498	-4.00626	-4.72863	0.564175	1.35363	1.73406
6.42911	14.2024	10.861	-0.929561	0.433369	3.27317	-0.778768	-2.89972	-1.76138
15.884	3.35868	14.7797	-5.65168	1.98842	0.0427999	-2.27457	-1.26123	-1.85446
11.8946	5.16213	1.15314	-1.42563	-0.212329	1.5128	-0.338105	0.234792	-1.56881
6.62193	16.6137	6.42237	0.110652	-3.52569	-1.29578	1.6521	-0.708122	-0.795223
15.9165	14.0168	15.2873	4.70184	2.68197	-0.527277	-1.83627	-2.31529	-0.705665
3.39692	13.4753	4.62543	8.93043	3.23627	-2.18087	-0.670986	1.20761	-0.0617118
11.3818	13.879	8.00763	-4.71198	4.93341	-0.963927	-0.602291	0.0772271	0.827602
5.23447	12.0012	16.4454	-0.192487	4.57106	-3.1603	1.4115	1.03673	0.0329992
7.32726	6.81757	14.7397	-1.27397	-4.71135	-0.531555	-1.23046	0.303726	-1.44865
12.9117	2.78996	15.3975	-5.12322	-2.48155	8.86603	-0.287191	0.932652	0.243686
6.42222	9.40446	14.6532	1.82959	-0.0633059	-2.05691	0.900631	0.149073	-0.55802
10.353	13.359	14.432	1.82462	-1.23461	0.881676	-0.360156	-0.570809	-0.709119
7.10927	0.913827	5.59611	2.9164	5.94417	-7.18196	0.650391	0.514616	-0.751252
15.7902	14.279	10.0813	1.90757	0.129835	-1.25762	-0.651464	-0.389465	-0.539569
9.42182	15.1102	12.1416	-3.01755	-2.20153	-0.465327	-1.02454	1.23912	0.914767
0.121164	6.77616	14.1209	4.05365	-0.811237	-0.319908	0.0366256	0.643364	0.47454
4.30212	8.00827	2.60852	4.20787	-4.6142	0.606019	0.690865	-0.42171	2.74046
12.6541	11.2522	13.2592	-1.0255	2.14734	-2.34049	-0.505374	0.842065	-0.71799
12.6861	3.93691	8.39987	1.11053	-4.72798	3.32582	0.338114	0.486893	-0.0653547
13.241	0.770874	10.7499	2.72395	3.40506	1.97451	-1.88245	0.669406	1.7025
14.1743	8.98193	10.611	3.17697	1.85649	-0.489524	1.36448	-0.0855259	0.428325
8.12496	4.12464	12.3798	2.17469	-4.20148	4.10594	1.10266	0.491923	-0.0336224
16.2643	5.52374	3.04157	4.36679	-6.14799	0.100476	0.480604	0.0182731	-0.23753
17.24	9.26044	0.341008	3.61285	-4.9296	0.133497	1.03781	0.214128	-0.66583
2.98073	1.42134	1.23098	1.26613	-6.96786	-0.0139499	0.907155	1.24905	-0.664047
0.69351	8.02519	9.78405	-2.94241	-1.65873	-5.21104	-1.39551	-1.31572	-0.841475
0.748715	2.84106	13.3656	2.59689	-0.65566	-2.07546	-0.659681	-0.214118	0.0672707
14.8989	4.02416	9.96935	-1.10083	4.52611	1.77864	1.33144	-0.167603	1.85223
17.2253	4.3596	0.212528	-4.62712	1.73272	-0.943513	0.111098	0.388433	0.654427
17.5836	11.1933	6.74947	-6.23405	3.01115	-0.255726	0.378638	0.656378	-0.402551
2.49815	15.7256	5.7745	2.84715	-2.68829	-2.28074	-0.540671	1.28554	0.475507
7.74347	13.6518	14.894	3.72459	2.77795	2.09828	1.5621	-1.19271	1.23458
6.29555	17.601	2.37966	0.834422	0.992444	-5.92953	0.0472538	-0.00312679	-0.75295
5.53937	8.05398	1.68073	4.09288	4.02155	-6.91009	0.825615	-0.244262	0.225665
5.8385	7.41244	4.58025	-2.73057	-1.24705	4.62335	0.129875	-0.387401	-0.170068
10.4394	7.75832	6.26446	-1.04857	1.54813	-2.148	-0.23598	-1.17227	0.139237
15.9654	6.75799	0.495664	7.60687	1.30925	0.490435	-0.230088	-1.99228	-0.646228
6.42154	5.46322	12.2507	1.51799	1.05489	-3.94125	-0.335479	0.722091	0.392151
6.52175	9.6538	5.01569	-0.19972	0.192068	-0.759322	-0.103731	-0.175371	0.901925
12.4901	10.5116	17.0288	1.65727	3.40939	-3.16338	-1.08335	-0.123543	-0.7128
5.87616	9.77147	1.43838	-2.50529	0.663183	2.86173	0.576466	1.44821	0.817134
3.26148	15.1032	6.1501	-7.7641	6.47873	-2.82948	0.702661	0.839498	-0.018965
13.712	2.70106	14.1431	4.56787	-0.84396	-5.06771	0.908584	-0.218453	-0.284127
4.96351	11.6315	8.24781	0.620811	-1.65516	0.0198021	0.997977	-1.34558	0.146513
7.01651	7.46572	7.19901	2.23539	-3.6171	-1.69856	-1.34328	0.803475	-1.3953
4.66901	5.51097	11.234	-2.1607	1.23626	0.52074	-0.394627	1.94416	-0.626153
11.1156	16.9426	1.14824	-1.5976	-1.71815	1.32811	-0.124023	-0.564671	0.0559321
8.90523	0.0140923	8.30362	-7.64605	-0.350624	2.60042	0.139178	1.33435	0.503065
7.13127	2.35405	4.20147	5.43819	-0.646479	-0.140168	1.43922	-0.116659	-1.30599
4.51754	15.0488	5.94901	-7.68954	8.83963	1.38531	-0.629175	0.762303	0.122837
11.187	13.0328	15.6624	-0.208087	1.23425	-0.257534	-0.366229	-0.821985	0.309708
7.86777	2.24	9.19207	0.764304	3.05102	2.38127	0.145833	-0.103276	0.0965572
0.803329	14.0237	1.42176	5.03741	-9.77105	-2.24492	1.00553	-0.42923	0.164701
5.62504	3.89425	3.31386	2.79672	-2.1881	-1.05147	0.707337	-0.275203	0.99973
4.4561	4.71229	1.71475	-2.48321	-3.63024	2.11408	1.32111	1.11152	1.27414
9.69014	8.3437	5.55257	0.0146704	-2.53003	1.68849	-0.291108	-1.01476	0.748124
1.11061	2.14947	8.09865	0.477681	0.22482	-4.62795	0.138967	-1.29961	2.76958
4.70908	13.0456	11.2612	0.177568	-2.11801	0.314851	0.146682	-0.917292	0.319158
4.06535	10.7575	0.0872673	1.57964	-2.44792	-1.03494	0.301211	0.826024	0.845083
0.100767	9.67162	12.0877	-3.96216	0.376889	-3.52037	0.0414918	1.73064	0.196697
8.8071	6.20843	11.397	-1.15477	-1.76741	1.1521	-0.303006	-0.0690315	0.744871
7.05294	5.98753	5.92723	-0.0679019	3.56448	-2.37437	-0.909889	-0.286503	-1.06422
4.12686	8.20279	1.57513	6.74474	4.52294	1.00446	-0.153567	0.112185	-2.96781
5.31779	16.2846	5.10928	-2.61374	-2.96231	2.48317	0.154885	-0.187665	0.121033
4.74778	15.1539	12.3362	-0.47883	3.50755	-2.81913	1.04111	-0.591524	0.913342
14.8682	7.12775	16.7136	-1.3432	1.69768	-1.73044	0.877489	-1.00644	-0.690218
14.2237	4.47439	3.18309	-1.15482	4.7429	0.98281	0.279311	-0.686034	-1.90941
9.31637	17.2579	0.141141	0.113089	1.55846	3.64354	0.243493	0.830394	1.17361
13.2157	15.8793	5.77435	-6.4424	-6.24298	-7.93389	1.05057	0.114035	-0.542916
15.9763	4.65206	12.2089	5.18053	1.11244	-3.85087	-0.371615	-0.226282	-0.531038
10.6395	12.2032	16.2778	4.28549	3.83719	-3.47121	-0.263505	-0.529972	0.211611
4.1648	12.1505	10.1972	-1.18675	1.33752	-0.973841	0.761302	1.10038	1.75633
1.77556	9.46185	17.4125	4.3506	5.0038	-4.35893	0.00372926	0.0906563	-0.0862374
17.3525	6.91132	15.4913	4.47761	-0.775288	-5.95018	-0.589705	0.373773	-0.418047
12.9705	1.63225	6.30487	-2.25977	-4.93628	-6.14694	0.600341	-0.0196121	-0.278526
5.8812	14.9894	15.858	1.93672	6.82611	-0.353513	0.697998	-0.40859	0.578553
4.46947	6.75936	9.54824	2.3132	0.40205	3.6347	-0.040019	0.83092	0.137252
8.52843	17.4407	17.1815	3.10362	-4.56217	2.61977	-0.436074	-0.338762	-0.475935
9.30114	14.4608	16.8581	1.03155	0.957165	3.65951	-0.952025	-0.31857	0.912791
4.75018	6.52884	0.260662	-0.915391	0.151863	-6.20196	0.0865837	-0.596977	-1.43001
16.7262	2.11557	13.1891	-3.77266	1.42299	-2.02395	-0.219077	1.32179	0.717765
16.4821	17.1763	2.20683	-0.379049	1.74709	4.60999	-0.995198	1.09293	0.432157
9.66235	4.89616	7.80082	-1.68283	0.193004	4.916	1.38593	1.43286	-0.531962
15.0556	14.5161	8.57273	-1.12486	1.76691	0.149578	-0.0355035	-0.34733	0.0584533
4.35914	7.882	3.67506	2.69275	-5.86184	1.88115	-0.626383	-1.48681	1.14965
12.1949	17.1634	15.0076	1.32064	-6.78669	2.29322	0.272176	-0.0915094	0.0346813
9.3176	0.298177	11.1282	-2.44666	1.21454	-3.11722	-0.320273	-2.13257	-0.543378
13.5302	10.0152	3.59882	0.222125	-3.46917	6.60243	-0.730235	0.394618	-0.918973
16.5327	17.0895	11.253	1.84752	0.759365	-4.67798	-1.23702	1.08551	1.23445
9.40727	3.82964	11.5589	-2.61628	2.41033	4.34476	0.466141	-0.190117	-0.171549
11.4391	9.8846	12.6474	2.74281	-5.17771	1.8882	0.477504	-0.114083	0.114392
17.4628	15.2056	3.82638	-2.24772	1.73319	-2.40915	1.55827	0.354687	-0.135258
4.58689	3.15563	3.34411	0.906479	6.81352	3.09718	1.03086	-0.186632	0.323324
10.6826	5.19599	2.09777	-0.637749	1.90199	1.77071	-0.314673	-0.955153	-1.28112
13.9683	4.27428	9.49661	-1.72386	0.669786	-3.1075	-0.0200721	-0.203352	-0.785928
7.34881	6.20471	6.74051	-3.99451	0.291613	-5.52228	-0.998473	-0.638351	-0.827546
0.385794	6.13295	7.2476	2.58589	-2.11571	-2.57999	0.567793	1.30466	-0.156203
7.10632	3.54492	4.55764	7.31915	-2.12208	6.73632	0.205504	1.45202	-0.637501
14.1964	6.83983	5.52393	-3.70822	-1.44728	3.47966	0.409513	-1.04723	-0.311309
1.68296	13.7806	4.63572	-4.78419	8.37352	-6.2155	0.173871	-0.978395	1.0377
13.149	12.265	5.06928	-4.14408	-1.56716	1.52842	0.496199	0.250726	0.681243
8.75035	3.09868	9.55847	-2.59344	-6.63406	1.01625	1.37994	-0.128185	-0.762091
6.60021	17.3745	8.85814	-6.59223	-2.91314	-0.259825	-0.492677	0.023368	-1.13979
15.161	0.228321	16.3621	-0.0939151	-1.96211	-0.788829	1.36056	-0.542709	-0.124718
16.3399	13.4657	12.9796	-2.27566	3.22214	-3.75048	0.02805	1.04314	-0.994201
11.9013	15.8254	16.7305	-1.39127	-0.0393185	2.82053	1.08328	-0.470208	1.4727
14.2687	11.4723	9.80534	2.08319	-2.85808	1.36799	0.831466	-0.0957595	-0.112814
16.6171	2.35143	4.28432	-2.66051	0.513789	-2.71245	1.77425	-0.435092	1.27155
15.667	15.8129	5.12463	1.29938	-0.648528	1.97206	0.150618	0.716003	0.76898
17.148	7.74272	1.6382	-0.639912	4.91323	3.09368	0.78767	1.7327	0.535506
1.31606	14.7289	14.6908	0.431217	4.87372	3.90462	0.225521	-0.411333	1.51882
5.92799	7.20485	4.83874	-3.02437	-2.79857	-2.39049	0.660982	-1.25171	0.630848
17.4766	0.209724	9.16753	1.43726	0.608314	-0.922602	-0.0161422	0.879733	0.452526
16.9951	10.7643	3.88656	2.78733	1.01954	2.12256	-1.03009	-0.666983	-0.380697
7.64575	14.0303	10.3588	2.4467	-2.06735	-2.21472	0.453279	-0.411683	-1.79981
10.572	7.67375	14.9912	1.34252	-6.85148	4.97146	-0.166401	0.458176	-0.982334
4.16377	15.0128	13.0342	1.40161	-3.61371	0.236016	-0.242904	-0.875273	1.14304
7.4445	7.53418	12.3802	-2.5503	-2.31284	-8.04959	0.537297	-0.200029	1.19883
16.2324	14.9833	3.75017	2.88148	1.41723	-1.89452	-0.618016	-0.0353165	-0.811384
17.4019	16.5183	1.75171	-2.15971	-2.95394	-4.5377	0.0252919	-0.924652	0.641679
14.4434	16.021	8.20242	-0.844411	7.02544	-3.44558	1.24174	0.53171	-0.303087
16.2811	1.8175	13.4295	5.92663	-5.1809	0.878199	-1.12215	-0.103749	0.200452
0.890617	3.90547	7.75962	-1.2405	2.07576	-4.53501	-0.954902	0.570818	0.622969
12.5265	14.3911	9.66682	-0.346078	-1.14442	-0.474746	-0.415741	0.39188	-0.932248
1.07382	0.74593	5.54333	-0.917058	-1.40672	-0.494986	0.753101	-0.874902	-0.302266
8.64385	1.35462	14.6505	3.21998	-1.30895	4.45451	1.25561	-1.14807	0.987802
1.13105	9.53748	12.4426	3.24918	-1.76681	3.64852	2.02967	0.598698	1.09902
1.08607	16.9903	13.0998	-0.311338	-7.50946	0.620581	-0.881736	0.525134	0.409847
15.4547	12.6975	10.7823	-2.54496	1.37637	-7.06526	-0.772475	1.29753	1.49784
8.94468	14.8687	3.24565	4.43826	2.85888	-2.26959	1.3071	1.33697	-0.79392
2.06843	7.00007	1.21158	-0.296828	5.41829	-3.57162	-0.494089	1.90381	0.596573
8.04182	12.5046	12.2725	-0.338917	-2.66249	0.288823	-0.921922	-0.179166	0.708878
10.7138	0.843039	2.37386	-0.380788	4.17256	-1.54739	-0.619596	0.777846	0.258319
1.51714	6.44943	6.42647	4.76625	-0.265854	1.49909	0.61256	-0.356389	0.839668
1.55564	3.68473	15.1825	-2.53387	-0.951714	5.05051	1.05325	-0.305404	-0.458791
16.6548	7.4651	2.08925	3.04289	1.73733	-1.33104	-1.2787	0.579157	2.21045
12.8763	6.50482	0.487979	-3.20678	8.67987	-0.961318	-0.843691	0.2172	-1.83024
11.2591	15.9963	5.86967	-5.38632	-5.3941	-6.07661	-1.53707	-1.46145	-1.09259
9.75562	0.142476	12.8284	3.87587	0.451638	-3.43102	-1.39703	0.0729597	0.787498
15.6751	7.89637	8.86014	0.450047	-4.79237	-2.39365	-0.538091	1.06393	2.08736
15.0022	8.6566	13.8464	-4.09759	-4.59899	1.82172	-0.227857	0.0457094	-2.04483
17.4168	11.7351	1.46442	-0.219876	-2.04793	-1.943	-0.361914	0.308481	0.807846
1.18847	10.4728	4.4339	3.82052	0.923763	0.90201	2.00735	-0.301565	1.4325
2.8282	13.2382	9.36475	-5.97097	5.46176	6.06943	0.844021	1.49393	0.00939738
15.9202	2.96688	4.12582	3.10621	3.77351	-2.38496	-0.0453177	0.571864	0.985208
2.41673	16.79	9.86429	2.42189	-2.90423	1.47171	1.2046	0.189521	0.636309
15.0683	2.37235	4.8168	-0.753207	0.510288	3.56042	-0.547833	0.775305	0.312226
1.61205	7.31879	6.56663	3.99936	-2.37811	-0.296401	-0.254279	0.830675	0.793622
4.7924	14.4677	2.84905	-0.953738	3.67087	-4.64376	-1.03776	0.0583396	1.15214
10.245	11.4375	8.26934	3.41416	2.49628	1.04853	-0.689833	0.344378	0.829485
11.556	3.63832	16.7596	3.22876	1.0774	-3.75957	1.34135	-0.0121432	-0.321784
7.96237	15.6801	6.13194	0.391998	-2.15369	1.17179	-1.26956	0.811223	-0.244694
7.56585	5.26301	16.5217	0.4054	2.96959	1.75936	0.73835	0.744123	0.696103
16.1243	2.64692	7.07235	-3.95052	-4.36781	4.487	2.14166	1.5901	-0.567117
4.2	3.14558	0.391179	0.248537	4.33923	-0.0726544	-0.534383	-1.65014	-1.30059
8.95749	6.99698	0.979003	0.888053	-4.01128	0.647406	-0.953725	0.538056	-0.504021
12.7306	17.4399	1.42173	-2.96672	-1.2976	-2.06797	-0.037006	0.36653	0.584848
2.22283	8.70956	10.7795	3.35429	-3.15999	-0.88301	1.22592	0.687486	0.131012
10.3783	8.34658	16.5287	1.10962	2.95092	-3.1201	-0.389279	1.86358	-0.0111134
7.80261	7.46873	9.25094	-0.838593	2.2928	-2.5884	-0.907174	1.12458	0.498136
1.89088	11.8215	0.932305	0.661073	1.00067	-0.480425	-0.465359	-1.31063	1.10743
9.30167	4.66727	5.74114	-0.221045	-2.26572	3.24676	-1.28632	-1.05378	-0.159202
0.708846	5.41422	10.9583	-1.30255	-1.19127	1.993	-1.48392	0.0104363	-1.17665
3.69989	7.79293	1.79515	-7.48406	1.55809	5.10373	-2.23718	-1.49416	-1.3273
2.18646	6.43869	0.955674	2.70361	2.45109	3.54181	-0.37728	-0.264749	-1.68028
13.4048	3.99893	4.35414	4.01965	1.63971	-9.83581	0.604272	-0.339507	-0.541223
6.43122	16.6613	9.9801	8.34582	-0.245018	4.39926	0.737543	-0.489724	-0.181671
7.1082	0.740959	10.2461	3.28818	-4.42124	1.14338	0.0805789	-0.141155	1.61799
13.9983	14.8066	10.1457	-2.57129	3.9185	-3.80445	0.653773	0.0416609	-1.47714
12.3189	16.192	13.1207	-0.910751	0.813754	-2.88984	-1.25898	-0.543005	-0.496196
17.2511	7.76162	0.572403	0.257468	-1.97451	-1.25259	0.181397	0.85187	-0.519471
5.42006	4.63111	15.337	1.67275	-7.72104	-4.18819	-0.348427	-0.580483	0.0894082
11.0422	7.28587	9.07818	-2.35736	-3.12698	-6.57284	-0.666697	1.61041	-1.19921
5.87134	14.9949	14.2972	-2.54845	3.89788	3.1623	0.160308	0.263514	-2.38957
4.36186	3.17532	13.2431	-2.17615	-1.89684	2.03577	-0.616605	0.716849	-0.665261
0.287326	17.5736	6.41369	-3.01416	4.68512	-5.55482	1.02682	-0.251587	-0.19463
5.83386	0.282152	12.8366	1.31546	-0.818951	0.296415	0.46227	0.258892	-1.45593
16.1527	3.70126	16.7741	1.06857	-0.584909	-2.17046	-1.14812	-0.507699	0.913549
14.9869	11.358	6.87453	3.02713	5.87989	-0.779955	-0.342897	0.491094	-0.998737
5.63333	3.75801	12.4701	3.51713	4.37964	6.80264	-1.62867	-0.407455	-0.554197
1.00874	15.2387	11.7683	1.69448	0.298451	-2.42983	-0.0289594	1.74166	-1.01534
3.53733	11.5954	7.83208	2.89125	-6.96651	2.205	0.83297	-2.09217	-1.45109
4.01472	4.49628	16.3767	-0.992485	-3.43025	0.204127	-0.0286838	-0.0644654	-0.397877
2.63781	1.98153	1.40132	-0.990975	0.76819	4.56082	-0.960489	1.72117	-0.260809
8.67043	7.19279	16.5599	5.53591	-3.60792	4.86884	-0.221547	1.04947	-0.583722
14.5224	14.7417	6.27996	-0.87567	2.43022	-1.87454	0.751433	1.7405	1.50819
16.0578	10.1554	1.35986	-1.65028	-2.84058	-4.01504	-1.34249	1.81834	-0.281548
11.9092	14.4037	5.3843	-0.744134	-2.51557	-0.319086	-0.81195	1.29884	0.110868
3.3287	12.4518	12.3397	0.493806	1.27821	1.69234	-0.00167394	1.15119	-0.529182
0.565164	13.4129	16.6365	-4.02471	1.40956	-3.67364	0.828626	2.26327	-0.551354
15.9722	7.30468	16.4716	2.34758	-0.0333724	-2.38859	1.75814	-1.63214	-0.504343
9.00874	11.8832	12.2736	0.260897	2.27059	-2.07377	-0.44142	-0.141157	1.20264
6.11109	6.44934	13.7149	2.98156	0.722841	-6.27142	-0.735177	0.0288461	0.0856703
12.4811	1.61667	16.439	-6.2699	6.11488	-0.257113	0.265107	-0.603602	-0.902947
3.56258	8.57461	2.07248	1.34333	3.60355	-5.67171	-3.17876	1.08005	0.454109
1.68036	10.0682	9.44261	-0.977669	4.3655	-5.64869	-0.196923	-0.882996	0.476557
4.12111	11.3522	9.1775	-4.21535	-5.21505	3.01501	0.387611	-2.06035	-1.52351
17.3038	3.31255	2.9244	0.392364	0.846822	6.15017	0.00301254	0.0709407	-0.348547
16.4917	12.5704	4.95892	1.48618	-1.61863	-2.32181	0.279438	-1.75458	1.40123
5.97182	4.47471	12.3364	-4.88239	-3.48402	1.9091	-1.09101	0.522607	0.16476
2.98229	9.47872	11.3761	-0.0170597	-3.55817	-1.54793	-1.45592	-0.953016	2.14222
14.8566	0.254289	17.5225	3.22287	-0.176586	4.94817	-0.459966	-1.01983	0.984415
2.09927	3.25201	7.68974	-0.992396	-1.79304	3.54571	0.833344	0.918921	1.63863
5.85803	13.3588	4.42183	2.3573	-1.88827	5.59533	2.51977	-0.566136	0.522171
9.82385	8.56494	5.15352	-0.499588	-1.71238	3.66769	-0.772317	-0.883956	-0.406434
4.40293	12.6364	8.98728	-2.8537	-5.25346	3.30535	1.05035	1.35385	0.252964
16.6675	12.1587	9.47782	-1.03399	-0.507234	4.65827	-0.216859	0.419843	-0.821133
12.7331	11.4338	7.9038	4.4219	-1.49852	-4.04754	-1.23017	0.127401	-1.22106
2.57972	14.0064	7.17622	0.228777	1.82848	5.99942	0.325661	-0.772697	1.40545
15.6148	13.7149	6.89085	0.313794	-1.0856	0.103202	0.0482446	-0.315863	0.758379
12.5881	15.721	9.91888	-5.86677	-1.47024	4.81649	-0.521146	1.05459	0.623885
3.9327	14.1602	7.60438	2.88095	-0.574597	-0.516321	-0.19495	0.908312	1.22097
13.7877	16.4097	17.1664	-0.240996	1.88501	5.23644	-0.689731	0.624643	0.019352
10.3123	2.44487	0.315678	-1.45226	-3.73475	-0.46826	0.875501	-0.479116	-1.04358
6.19046	10.5636	0.7951	1.37104	-0.318608	5.91604	0.848903	0.391894	-0.720878
4.70889	7.95044	4.98803	-1.63448	2.17412	1.41574	-1.05005	-0.769504	0.158661
12.3307	4.14549	12.8738	1.01854	-1.59685	-4.13164	0.96646	-0.0323243	-0.0526478
9.67256	6.04113	1.30378	-0.898636	1.10292	-1.71908	0.135481	-1.70118	-1.50901
4.88139	1.48685	13.7053	2.68417	2.12412	0.434249	-0.667689	-0.443651	-0.276736
5.23986	13.3597	3.78288	2.79396	-2.84735	2.27935	-1.23876	-1.13083	-1.57077
4.39078	8.16252	16.3708	-0.776931	-8.32079	3.95323	-0.37665	-1.04543	0.635017
1.31812	14.6715	13.0818	3.19715	2.26316	-0.689484	0.285257	0.882167	0.982631
4.08318	9.70884	10.8627	4.38382	-1.26891	0.22767	0.780514	-2.4064	-0.34479
9.38614	13.7871	15.7387	-3.61251	-2.54574	1.2856	-0.74899	-1.33054	-1.00419
8.56233	17.5539	4.70509	-2.5823	-1.60703	2.03283	-0.693072	0.450259	-1.94614
12.9052	6.75208	1.94685	-1.13113	2.2739	-0.685637	-0.51704	0.616679	0.0571248
10.181	14.1582	15.2417	-3.83387	-0.988723	0.230219	0.180485	0.478178	-0.705399
11.7325	8.40051	5.29942	-1.18538	2.48868	-4.51461	1.19847	0.242394	0.958952
12.0658	1.56271	7.24856	1.91873	-7.61981	2.48354	-0.226579	2.29053	0.358834
13.9283	15.0121	4.62224	-1.33871	2.02473	-3.13137	-1.4494	1.5467	-0.973851
1.83034	3.3265	4.98849	-2.11487	4.28668	-2.49802	-1.35753	0.755738	-1.08984
8.9866	10.1954	17.0529	1.20786	0.374882	6.688	1.95179	0.491695	-0.00958903
5.22139	7.2588	5.21136	6.41677	3.08114	-3.63556	-0.693186	-1.53729	0.929053
2.24345	15.8228	0.608918	4.53953	1.67334	0.73588	0.82965	-0.597127	-0.27654
13.9278	6.7379	9.56663	-0.10951	0.349158	-1.06653	0.9692	0.24875	0.056453
12.9301	12.2216	3.72147	0.688591	1.39449	3.23586	-1.21899	0.247237	-1.6928
8.96057	12.6153	15.6628	-3.14116	0.97047	-1.8111	0.040332	-0.197765	0.0766792
8.33193	0.342088	16.8757	3.43077	-2.4407	-3.38042	-0.117211	-0.675947	-1.36134
14.0532	15.9908	13.4604	1.99994	1.12226	0.75562	0.0327399	1.09984	-0.387669
13.0487	10.0565	1.23618	0.00427137	2.62824	-3.20622	0.187003	1.50829	0.567891
2.85827	7.21222	17.4341	2.90304	4.73422	-1.92607	1.04783	0.529319	0.439421
6.85268	8.37636	2.62117	0.464437	-3.60359	-4.16705	0.497682	0.457304	-0.78553
11.7168	16.2018	9.15445	2.62368	-7.37705	-2.17134	-0.5639	1.0311	0.486475
10.8896	6.72873	9.50797	4.83589	1.88106	0.139459	0.0395789	-0.932071	0.668749
4.90306	13.8552	12.1705	-3.4165	-2.21495	-3.11149	0.644111	-0.271576	0.955407
1.94928	0.238162	3.97184	7.84497	2.76106	0.0570752	-0.375315	-0.915222	1.02471
3.86634	14.9606	3.72922	7.28759	2.99026	-1.34695	-0.221571	-0.704936	-0.0810866
5.89391	9.92046	3.4392	-3.16868	1.42377	0.184431	-1.72542	0.21422	-0.239159
17.5933	13.8137	10.0736	-2.40067	-0.984248	2.98242	0.50051	0.585462	0.574527
16.2043	8.25248	0.815984	-2.51781	-0.377591	3.33886	1.25719	0.954081	0.801516
4.64699	12.8531	8.9916	-1.96706	-2.73133	6.35446	1.34647	1.66568	0.169291
17.6261	13.6942	1.86149	-1.86557	4.1934	-3.68757	-0.353436	-0.370262	0.860017
9.87345	2.91968	7.70871	2.20533	-2.58326	-2.89782	0.595406	-0.609493	0.226464
4.60834	13.0171	7.15385	-2.37866	-3.63688	-1.36014	0.236283	-0.241232	-0.237298
16.9819	17.6081	6.66371	1.98215	0.781663	4.04116	0.658331	-0.990255	-0.621455
4.8729	5.01212	7.35689	-2.50856	3.64408	-2.37662	-0.0952054	0.546221	-0.77071
1.51974	2.50296	4.18747	-2.22113	-1.71749	0.23978	-1.02693	0.774101	-1.0795
5.93383	9.02579	17.6011	1.82476	-0.0292868	0.182159	2.36443	-0.0896134	-0.879399
12.201	1.03897	1.28758	-0.620461	-0.49694	-2.95373	0.104343	0.108673	0.152104
6.59579	6.08451	13.9575	1.41719	0.623745	-0.248219	-0.211042	-0.753601	-0.208422
15.1466	16.196	14.9002	3.28299	3.68807	1.19181	0.443442	0.869052	0.360847
1.94842	4.95753	0.988482	-1.94376	-4.8453	-4.22258	-0.340673	-0.838513	-1.75164
11.7255	1.83413	17.2149	-0.247345	-1.61359	-0.761401	-1.21208	0.455083	1.29552
6.25593	14.4976	3.06495	4.04813	-6.08471	1.84713	1.5059	1.47227	0.802021
2.37049	12.0852	0.177369	2.6987	-5.59041	5.91979	0.874702	-0.539905	0.168796
2.59469	4.88314	1.87124	-2.62432	2.88725	3.79786	-0.866945	-0.726777	0.98977
8.66449	0.366654	8.39099	-0.868347	-4.8585	-0.731508	-0.161281	1.52155	0.0514122
7.03429	1.77752	0.104694	4.3841	0.411618	-5.75818	-0.35702	-0.315881	-0.229068
7.07809	0.96202	17.1222	-0.503751	0.00966878	-5.57638	-0.962379	-0.508356	-0.517903
11.7031	11.7623	17.4335	-1.00774	-0.289211	3.31947	-1.11826	-0.226266	-0.859808
7.25995	8.6125	16.183	-0.224091	1.50373	-4.93635	0.360425	-0.992291	-0.221551
14.2573	11.1258	0.579213	-3.52341	0.468518	-1.60347	1.82731	-0.533899	-0.511065
0.120747	11.4714	15.0156	5.00179	-3.19867	2.97049	-0.15602	0.608178	-0.636574
15.9133	14.4927	10.6791	0.828281	0.496657	0.448758	0.191652	-0.492652	1.35887
17.0358	8.06755	13.0149	-2.81126	1.29204	-0.198394	-0.399882	0.0288677	-1.74974
8.95307	2.15268	5.91608	1.37087	2.18243	-0.429655	0.189078	-0.330067	0.270228
10.7882	4.61189	11.9035	3.46369	1.88624	-3.00391	0.33138	0.513818	0.423722
8.53628	15.4118	16.671	0.768762	0.528236	0.895389	-0.679216	-2.08389	-0.317904
